RowIndex,GeneratedInteraction,RealInteraction,ErrorFlag
13560,107::1948,107::1949,0
13561,107::1950,107::260,1
13562,107::2601,107::1956,1
13563,107::1957,107::3702,1
13564,107::3703,107::3703,0
13565,107::3704,107::2908,1
13566,107::2909,107::2762,1
13567,107::2763,107::1029,1
13568,107::1029,107::1103,1
13569,107::1104,107::2917,1
13570,107::2918,107::2919,0
13571,107::2921,107::1035,1
13572,107::1036,107::3726,1
13573,107::1037,107::2852,1
13574,107::1038,107::3735,1
13575,107::3736,107::2936,1
13576,107::2937,107::2863,1
13577,107::2938,107::1125,1
13578,107::1126,107::3811,1
13579,107::3812,107::1203,1
13580,107::1204,107::1204,0
13581,107::1205,107::2947,1
13582,107::1205,107::2948,1
13583,107::2949,107::2949,0
13584,107::2950,107::608,1
13585,107::6081,107::2010,1
13586,107::2011,107::1213,1
13587,107::1214,107::3683,1
13588,107::1214,107::1219,0
13589,107::1218,107::1147,1
13590,107::1148,107::541,1
13591,107::1148,107::1079,1
13592,107::1079,107::2020,1
13593,107::2021,107::1226,1
13594,107::1227,107::1084,1
13595,107::1085,107::1086,0
13596,107::1087,107::1231,1
13597,107::1232,107::1233,0
13598,107::1234,107::1090,1
13599,107::1091,107::1167,1
13600,107::1234,107::3929,1
13601,107::1234,107::1242,0
13602,107::1234,107::3788,1
13603,107::1249,107::1247,0
13604,108::1234,108::1249,0
13605,108::1246,108::648,1
13606,108::1246,108::1250,1
13607,108::1246,108::3938,1
13608,108::1246,108::3948,1
13609,108::1246,108::593,1
13610,108::1246,108::1270,1
13611,108::1273,108::1282,1
13612,108::1285,108::1286,0
13613,108::1289,108::1449,1
13614,108::1491,108::1544,1
13615,108::1558,108::144,1
13616,108::155,108::2700,1
13617,108::2708,108::3521,1
13618,108::3528,108::2657,1
13619,108::2659,108::266,0
13620,108::2669,108::3555,1
13621,108::3559,108::3578,1
13622,108::3588,108::1037,1
13623,108::1039,108::1976,1
13624,108::1978,108::1977,0
13625,108::1978,108::2858,1
13626,108::2859,108::2791,1
13627,108::2793,108::2792,0
13628,108::2793,108::522,1
13629,108::5221,108::1129,1
13630,108::1131,108::2006,1
13631,108::2007,108::3675,1
13632,108::3676,108::2948,1
13633,108::2949,108::3755,1
13634,108::3756,108::551,1
13635,108::5511,108::480,1
13636,108::480,108::3911,1
13637,108::3912,108::3913,0
13638,108::3914,108::3925,1
13639,108::3926,108::3927,0
13640,108::3928,108::1171,1
13641,109::1173,109::2054,1
13642,109::2061,109::3868,1
13643,109::3919,109::1,1
13644,109::1,109::2,0
13645,109::3,109::2135,1
13646,109::2136,109::2136,0
13647,109::2137,109::1193,1
13648,109::1194,109::1269,1
13649,109::1283,109::1196,1
13650,109::1,109::1198,1
13651,109::1234,109::594,1
13652,109::1234,109::1270,1
13653,109::1234,109::1278,1
13654,109::1279,109::3028,1
13655,109::1061,109::2080,1
13656,109::1088,109::1282,1
13657,109::1285,109::750,1
13658,109::1081,109::1359,1
13659,109::1061,109::3033,1
13660,109::1378,109::903,1
13661,109::1081,109::1291,1
13662,109::1298,109::1294,0
13663,109::1295,109::2098,1
13664,109::1273,109::908,1
13665,109::1275,109::1517,1
13666,109::1518,109::1371,1
13667,109::1374,109::912,1
13668,109::1378,109::1373,0
13669,109::1374,109::1374,0
13670,109::1375,109::1375,0
13671,109::1376,109::1376,0
13672,109::1377,109::919,1
13673,109::1377,109::924,1
13674,109::928,109::780,1
13675,109::780,109::3061,1
13676,109::3062,109::2405,1
13677,109::2406,109::2406,0
13678,109::2407,109::930,1
13679,109::930,109::932,0
13680,109::932,109::933,0
13681,109::934,109::3072,1
13682,109::3073,109::2355,1
13683,109::2356,109::955,1
13684,109::1061,109::1702,1
13685,109::1703,109::3175,1
13686,109::3176,109::1580,1
13687,109::1581,109::1731,1
13688,109::1732,109::2470,1
13689,109::2471,109::3361,1
13690,109::3362,109::3296,1
13691,109::3297,109::2640,1
13692,109::2641,109::1920,1
13693,109::1921,109::317,1
13694,109::3172,109::1876,1
13695,109::1877,109::260,1
13696,109::1877,109::1018,1
13697,109::1032,109::3633,1
13698,109::1061,109::1028,1
13699,109::1029,109::1035,1
13700,109::1234,109::364,0
13701,109::123,109::2863,0
13702,109::1234,109::2791,1
13703,109::2406,109::2792,1
13704,109::2793,109::3671,1
13705,109::3672,109::3675,0
13706,109::3676,109::2946,1
13707,109::2947,109::539,1
13708,109::539,109::3751,1
13709,109::3752,109::1210,1
13710,109::1211,109::2015,1
13711,109::2016,109::1073,1
13712,109::1074,109::1078,0
13713,109::1079,109::551,1
13714,109::1093,109::480,1
13715,109::1061,109::1230,1
13716,109::1231,109::1304,1
13717,109::1305,109::1307,0
13718,109::1308,109::1234,1
13719,109::1235,109::1097,1
13720,109::1098,109::2115,1
13721,109::2118,109::1247,1
13722,110::,110::1249,1
13723,110::1250,110::648,1
13724,110::1248,110::3930,1
13725,110::3931,110::2126,1
13726,110::2127,110::3793,1
13727,110::3794,110::3948,0
13728,110::1101,110::3949,1
13729,110::3949,110::804,1
13730,110::8041,110::805,0
13731,110::8051,110::592,1
13732,110::5921,110::3896,1
13733,110::3897,110::3897,0
13734,110::3898,110::2231,1
13735,110::2232,110::762,1
13736,110::7621,110::1377,1
13737,110::1378,110::2194,1
13738,110::2195,110::2268,1
13739,110::2269,110::866,1
13740,110::867,110::1617,0
13741,110::1618,110::1544,1
13742,110::1618,110::1620,1
13743,110::1621,110::2280,1
13744,110::2281,110::1627,1
13745,110::1628,110::3300,1
13746,110::3301,110::3301,0
13747,110::3302,110::1562,1
13748,110::1563,110::1711,1
13749,110::1712,110::3316,1
13750,110::1234,110::1645,1
13751,110::1234,110::1729,1
13752,110::1234,110::2387,1
13753,110::2519,110::2389,1
13754,110::2391,110::2605,1
13755,110::2611,110::1805,1
13756,110::1806,110::1732,1
13757,110::1649,110::999,1
13758,110::999,110::2542,1
13759,110::2545,110::2616,1
13760,110::1801,110::1673,1
13761,110::1798,110::2628,1
13762,110::1791,110::144,1
13763,110::179,110::2568,1
13764,110::179,110::153,1
13765,110::179,110::1912,0
13766,110::179,110::1918,0
13767,110::1919,110::3452,1
13768,110::1915,110::2580,1
13769,110::1735,110::3623,1
13770,110::1735,110::3481,1
13771,110::173,110::3555,1
13772,110::3618,110::3484,1
13773,110::3558,110::3701,1
13774,110::3703,110::2692,1
13775,110::2618,110::356,1
13776,110::3703,110::2912,1
13777,110::2931,110::3717,1
13778,110::2931,110::3578,1
13779,110::3708,110::434,1
13780,110::373,110::293,1
13781,110::2931,110::367,1
13782,110::2931,110::47,1
13783,110::2931,110::296,0
13784,110::373,110::2858,1
13785,110::2961,110::50,1
13786,110::2961,110::2792,1
13787,110::2933,110::524,1
13788,110::2961,110::2001,1
13789,110::2002,110::2002,0
13790,110::2003,110::608,1
13791,110::2003,110::70,1
13792,110::71,110::3752,1
13793,110::3753,110::2952,1
13794,110::375,110::1213,1
13795,110::1214,110::3755,1
13796,110::1218,110::480,1
13797,110::480,110::1089,1
13798,110::1089,110::3917,1
13799,110::1088,110::3918,1
13800,110::Unknown,110::2985,1
13801,110::1918,110::2986,1
13802,111::1918,111::2997,1
13803,111::2998,111::1188,1
13804,111::1189,111::1265,1
13805,111::1266,111::590,1
13806,111::1189,111::593,1
13807,111::1189,111::1343,1
13808,111::1344,111::1357,1
13809,111::1358,111::3100,1
13810,111::3101,111::3101,0
13811,111::3102,111::2302,0
13812,111::2303,111::3108,1
13813,111::3109,111::1370,1
13814,111::1371,111::1517,1
13815,111::1371,111::2248,1
13816,111::2249,111::2321,1
13817,111::2249,111::852,1
13818,111::853,111::2336,1
13819,111::2349,111::2268,1
13820,111::2269,111::1542,1
13821,111::1558,111::2272,1
13822,111::2273,111::1617,1
13823,111::1618,111::3079,1
13824,111::3079,111::3082,1
13825,111::3078,111::1625,1
13826,111::1626,111::2359,1
13827,111::1628,111::2294,1
13828,111::1628,111::1639,1
13829,111::2347,111::1711,1
13830,111::1748,111::1641,1
13831,111::1748,111::1643,1
13832,111::1644,111::3252,1
13833,111::3255,111::1722,1
13834,111::1723,111::3255,1
13835,111::1726,111::3256,1
13836,111::3257,111::1584,1
13837,111::1585,111::1589,0
13838,111::1593,111::986,1
13839,111::986,111::1672,1
13840,111::1675,111::1747,1
13841,111::1748,111::1682,1
13842,111::1685,111::144,1
13843,111::1441,111::222,1
13844,111::2221,111::151,1
13845,111::222,111::1914,1
13846,111::1918,111::300,1
13847,111::3001,111::1845,1
13848,111::1848,111::1923,1
13849,111::1924,111::1784,1
13850,111::2301,111::318,0
13851,111::230,111::246,1
13852,111::230,111::1860,1
13853,111::230,111::254,1
13854,111::230,111::2671,1
13855,111::230,111::11,1
13856,111::230,111::16,1
13857,111::23,111::1883,1
13858,111::230,111::2686,1
13859,111::11,111::342,1
13860,111::11,111::21,0
13861,111::25,111::2762,1
13862,111::11,111::2692,1
13863,111::11,111::281,1
13864,111::284,111::32,1
13865,111::35,111::356,0
13866,111::375,111::357,0
13867,111::38,111::36,0
13868,111::38,111::2916,1
13869,111::292,111::2770,1
13870,111::2818,111::500,1
13871,111::5001,111::364,1
13872,111::500,111::367,1
13873,111::18,111::296,1
13874,111::294,111::1042,1
13875,111::1043,111::440,1
13876,111::104,111::50,1
13877,111::104,111::52,1
13878,111::55,111::377,1
13879,111::378,111::3809,0
13880,111::3819,111::450,1
13881,111::456,111::454,0
13882,111::456,111::529,1
13883,111::530,111::2006,1
13884,111::2007,111::538,1
13885,111::2007,111::1147,1
13886,111::1158,111::1148,0
13887,111::1149,111::474,1
13888,111::475,111::477,0
13889,111::480,111::2028,1
13890,111::2029,111::480,1
13891,111::488,111::1094,1
13892,111::1101,111::1095,1
13893,111::1096,111::497,1
13894,Unknown,112::2987,1
13895,112::2988,112::1248,1
13896,112::1249,112::1179,1
13897,112::1180,112::1325,1
13898,112::1326,112::1252,1
13899,112::1268,112::588,1
13900,112::123,112::3000,1
13901,112::1234,112::1,1
13902,112::0,112::2203,1
13903,112::1234,112::1260,1
13904,112::1234,112::2138,1
13905,112::1,112::2139,1
13906,112::2139,112::2066,1
13907,112::2067,112::594,1
13908,112::1000,112::595,1
13909,112::2067,112::596,1
13910,112::597,112::1344,1
13911,112::1345,112::741,1
13912,112::114,112::2078,1
13913,112::2067,112::745,1
13914,112::114,112::2080,1
13915,112::2081,112::1282,1
13916,112::1283,112::2085,1
13917,112::2086,112::1284,1
13918,112::1285,112::2087,1
13919,112::1285,112::3101,1
13920,112::3102,112::3034,1
13921,112::3035,112::1293,1
13922,112::1294,112::2096,1
13923,112::1298,112::3114,1
13924,112::3115,112::913,1
13925,112::914,112::2182,1
13926,112::2183,112::922,1
13927,112::923,112::2186,1
13928,112::9221,112::930,1
13929,112::2189,112::3213,1
13930,112::3214,112::1617,1
13931,112::1618,112::942,1
13932,112::1618,112::2355,1
13933,112::1618,112::3159,1
13934,112::1618,112::3334,1
13935,112::3335,112::3429,1
13936,112::3429,112::2700,1
13937,112::2701,112::3435,1
13938,112::2701,112::1907,1
13939,112::1908,112::2687,1
13940,112::2688,112::3706,1
13941,112::3707,112::2761,1
13942,112::3707,112::1022,1
13943,112::1023,112::1024,0
13944,112::1025,112::1032,0
13945,112::1033,112::364,1
13946,112::365,112::2940,1
13947,112::2941,112::1069,1
13948,112::1069,112::3683,1
13949,112::3684,112::541,1
13950,112::1033,112::1148,1
13951,112::1156,112::1223,1
13952,112::1234,112::2899,1
13953,112::3056,112::2102,1
13954,113::1033,113::648,1
13955,113::1033,113::3793,1
13956,113::1068,113::3799,1
13957,113::3805,113::589,1
13958,113::1036,113::1197,1
13959,113::1202,113::3883,1
13960,113::1066,113::3895,1
13961,113::1137,113::2094,1
13962,113::2108,113::1527,1
13963,113::2108,113::780,1
13964,113::1061,113::1603,1
13965,113::2068,113::1544,1
13966,113::1061,113::3300,1
13967,113::1068,113::3238,1
13968,113::2108,113::891,1
13969,113::1068,113::1573,1
13970,113::1111,113::3327,1
13971,113::1068,113::1653,1
13972,113::1748,113::1580,1
13973,113::1748,113::3259,1
13974,113::1556,113::3408,1
13975,113::1556,113::3409,1
13976,113::1131,113::3190,1
13977,113::3191,113::1676,1
13978,113::1677,113::3354,1
13979,113::1677,113::3285,1
13980,113::1678,113::1831,1
13981,113::1832,113::3510,1
13982,113::1838,113::3512,1
13983,113::1838,113::3513,1
13984,113::3514,113::2717,1
13985,113::2718,113::2571,0
13986,113::2572,113::3452,1
13987,113::3453,113::2657,1
13988,113::2619,113::316,1
13989,113::3161,113::3534,1
13990,113::3618,113::3536,1
13991,113::3499,113::2807,1
13992,113::2813,113::185,1
13993,113::1851,113::2672,1
13994,113::2673,113::3623,1
13995,113::3635,113::3624,1
13996,113::3235,113::3481,1
13997,113::3493,113::3555,1
13998,113::3556,113::3484,1
13999,113::3556,113::2699,1
14000,113::1032,113::32,0
14001,113::Unknown,113::1101,1
14002,113::1102,113::3646,1
14003,113::1234,113::1971,1
14004,113::1234,113::3578,1
14005,113::1234,113::1037,1
14006,113::1102,113::1976,1
14007,113::1102,113::1977,1
14008,113::1978,113::435,1
14009,113::1038,113::2858,1
14010,113::1038,113::1985,1
14011,113::1986,113::527,1
14012,113::1986,113::3745,1
14013,113::1986,113::70,1
14014,113::1989,113::3821,1
14015,113::1988,113::3753,1
14016,113::1988,113::3755,1
14017,113::3756,113::611,1
14018,113::1978,113::2028,1
14019,113::2029,113::480,1
14020,113::2029,113::3916,1
14021,113::1989,113::3917,1
14022,Unknown,114::2997,1
14023,114::1989,114::586,1
14024,114::251,114::588,1
14025,114::1991,114::1,1
14026,114::1,114::2,0
14027,114::3,114::3873,1
14028,114::3874,114::2137,1
14029,114::2138,114::2138,0
14030,114::2139,114::661,1
14031,114::6611,114::1196,1
14032,114::1197,114::594,1
14033,114::1197,114::595,1
14034,114::1,114::596,1
14035,114::597,114::2141,1
14036,114::2142,114::2147,0
14037,114::2148,114::2077,1
14038,114::2078,114::2078,0
14039,114::2079,114::2080,1
14040,114::2081,114::2081,0
14041,114::2082,114::1282,0
14042,114::1283,114::2085,1
14043,114::2086,114::2087,0
14044,114::2088,114::2089,0
14045,114::2090,114::1288,1
14046,114::1289,114::3034,1
14047,114::3035,114::2161,1
14048,114::2162,114::900,1
14049,114::9001,114::2090,1
14050,114::Unknown,114::2096,1
14051,114::Unknown,114::1367,1
14052,114::1368,114::908,1
14053,114::1368,114::2099,1
14054,114::1368,114::1513,1
14055,114::1514,114::914,0
14056,114::1514,114::919,1
14057,114::1368,114::2259,1
14058,114::2081,114::2354,1
14059,114::1368,114::2355,1
14060,114::2356,114::3160,1
14061,114::3161,114::3095,1
14062,114::3096,114::2294,1
14063,114::2295,114::1566,1
14064,114::1567,114::2369,1
14065,114::2369,114::899,1
14066,114::2369,114::107,1
14067,114::1071,114::2384,1
14068,114::1076,114::1588,1
14069,114::2358,114::3400,1
14070,114::113,114::2622,1
14071,114::2618,114::3287,1
14072,114::109,114::2709,0
14073,114::2083,114::2566,1
14074,114::2618,114::2712,1
14075,114::2567,114::1848,1
14076,114::1849,114::2664,1
14077,114::1849,114::3397,1
14078,114::1849,114::3398,1
14079,114::3399,114::3543,1
14080,114::3551,114::3471,1
14081,114::3499,114::1009,1
14082,114::1009,114::1947,1
14083,114::1948,114::260,1
14084,114::100,114::13,1
14085,114::194,114::1012,1
14086,114::1013,114::1014,0
14087,114::1015,114::1017,0
14088,114::1018,114::1018,0
14089,114::1019,114::1019,0
14090,114::1020,114::2686,1
14091,114::2687,114::1959,1
14092,114::1959,114::2761,1
14093,114::2762,114::1023,1
14094,114::1024,114::1025,0
14095,114::1026,114::1028,0
14096,114::1031,114::1029,1
14097,114::1030,114::34,1
14098,114::34,114::1030,1
14099,114::1031,114::1031,0
14100,114::1034,114::1032,0
14101,114::1033,114::506,1
14102,114::1033,114::362,1
14103,114::1033,114::364,1
14104,114::366,114::48,1
14105,114::100,114::2858,1
14106,114::2859,114::455,1
14107,114::1033,114::60,1
14108,114::100,114::2005,0
14109,114::2006,114::1206,0
14110,114::1231,114::531,0
14111,114::1043,114::73,1
14112,114::1001,114::3751,1
14113,114::1033,114::2018,1
14114,114::1061,114::1073,1
14115,114::1061,114::616,0
14116,114::1061,114::2899,1
14117,114::1061,114::2033,1
14118,114::1061,114::1097,1
14119,114::1043,114::2116,1
14120,115::1024,115::648,1
14121,115::106,115::3863,1
14122,115::2019,115::3793,1
14123,115::1041,115::2135,1
14124,115::1061,115::3948,1
14125,115::1061,115::1407,1
14126,115::2068,115::3101,1
14127,115::1068,115::836,1
14128,115::1061,115::1544,1
14129,115::2068,115::3159,1
14130,115::1061,115::3300,1
14131,115::1061,115::1729,1
14132,115::1061,115::3409,1
14133,115::2068,115::3190,1
14134,115::1061,115::3354,1
14135,115::2068,115::3510,1
14136,115::1061,115::2657,1
14137,115::2068,115::240,0
14138,115::206,115::3481,1
14139,115::2068,115::3555,1
14140,115::2468,115::3578,1
14141,115::2468,115::1976,1
14142,115::1061,115::1977,1
14143,115::1978,115::2858,1
14144,115::2005,115::2791,1
14145,115::2792,115::2792,0
14146,115::2793,115::1129,1
14147,115::1130,115::3745,1
14148,115::1129,115::70,1
14149,115::113,115::2011,0
14150,115::1234,115::3751,1
14151,115::240,115::3755,1
14152,115::3756,115::611,1
14153,115::1033,115::3908,1
14154,115::1001,115::2028,1
14155,115::2401,115::480,0
14156,115::1033,115::3917,1
14157,115::2029,115::3918,1
14158,Unknown,116::2987,1
14159,116::2341,116::3861,1
14160,116::3919,116::3793,1
14161,116::3919,116::1258,1
14162,116::1259,116::3949,1
14163,116::3914,116::2140,1
14164,116::2341,116::3016,1
14165,116::2341,116::1274,1
14166,116::3914,116::2161,1
14167,116::2162,116::694,1
14168,116::2162,116::1370,1
14169,116::2341,116::2174,1
14170,116::1371,116::3052,1
14171,116::1375,116::924,1
14172,116::1378,116::2188,1
14173,116::1371,116::1388,1
14174,116::2168,116::858,1
14175,116::1378,116::785,0
14176,116::1061,116::788,1
14177,116::1181,116::3203,1
14178,116::3204,116::2268,1
14179,116::1061,116::2340,1
14180,116::2341,116::3219,1
14181,116::2341,116::2421,0
14182,116::2422,116::2422,0
14183,116::2423,116::1623,1
14184,116::1624,116::968,1
14185,116::1624,116::3174,1
14186,116::2428,116::3253,1
14187,116::3248,116::3254,0
14188,116::3255,116::2453,1
14189,116::2454,116::3185,1
14190,116::3186,116::2605,1
14191,116::2606,116::2392,1
14192,116::2393,116::2395,0
14193,116::2396,116::2540,1
14194,116::2541,116::2701,1
14195,116::2702,116::2706,0
14196,116::2707,116::2568,1
14197,116::2569,116::157,1
14198,116::1571,116::2710,1
14199,116::2711,116::3448,1
14200,Unknown,116::165,1
14201,Unknown,116::3527,1
14202,Unknown,116::317,1
14203,116::206,116::2734,1
14204,116::206,116::3537,1
14205,116::206,116::3617,1
14206,116::3241,116::3479,1
14207,116::3241,116::260,1
14208,116::324,116::2826,1
14209,116::3241,116::3556,1
14210,116::3241,116::2683,1
14211,116::3241,116::1019,1
14212,Unknown,116::2686,1
14213,116::1018,116::2907,1
14214,116::3493,116::2763,1
14215,116::1018,116::1967,1
14216,116::2838,116::2699,1
14217,116::2838,116::3717,1
14218,116::2618,116::3646,1
14219,116::2619,116::2772,1
14220,116::1968,116::1036,1
14221,116::2738,116::3578,1
14222,116::2838,116::367,1
14223,116::273,116::2856,1
14224,116::2617,116::1995,1
14225,116::2738,116::1997,1
14226,Unknown,116::3744,1
14227,116::2758,116::2005,1
14228,116::2008,116::2013,1
14229,Unknown,116::3755,1
14230,116::2019,116::2881,1
14231,116::2019,116::1073,1
14232,116::3759,116::2021,1
14233,116::2022,116::1222,1
14234,116::2019,116::3764,1
14235,116::2019,116::2028,1
14236,116::2029,116::2968,1
14237,116::2019,116::3911,1
14238,116::2969,116::2100,1
14239,116::2969,116::2105,1
14240,116::2969,116::3918,1
14241,116::2969,116::1090,1
14242,116::1092,116::2976,1
14243,116::2969,116::1097,1
14244,117::,117::2987,1
14245,117::1099,117::2989,1
14246,117::1092,117::648,1
14247,117::2981,117::2121,1
14248,117::2125,117::2122,0
14249,117::2123,117::1320,1
14250,117::2391,117::2123,1
14251,117::2124,117::1321,1
14252,117::1322,117::1322,0
14253,117::1323,117::3938,1
14254,117::3939,117::2990,1
14255,117::2991,117::2053,1
14256,117::2054,117::3939,1
14257,117::2054,117::3793,1
14258,117::3794,117::2054,1
14259,117::2055,117::1326,1
14260,117::1327,117::1253,1
14261,117::1327,117::720,1
14262,117::1327,117::1327,0
14263,117::1328,117::1328,0
14264,117::1329,117::2995,1
14265,117::2055,117::2058,0
14266,117::1329,117::1329,0
14267,117::2059,117::724,1
14268,117::1329,117::1259,0
14269,117::2059,117::588,1
14270,117::2059,117::589,0
14271,117::1329,117::3000,1
14272,117::3001,117::1,1
14273,Unknown,117::3941,1
14274,117::3942,117::3942,0
14275,117::3943,117::3873,1
14276,117::3874,117::1405,1
14277,117::1406,117::2135,1
14278,117::2136,117::3948,1
14279,117::3949,117::1261,1
14280,117::1262,117::2137,1
14281,117::3949,117::3877,1
14282,117::3949,117::2138,1
14283,117::3949,117::2065,1
14284,117::2066,117::2139,1
14285,117::2066,117::1337,1
14286,117::2066,117::1265,1
14287,117::2066,117::1339,1
14288,117::2066,117::1266,0
14289,117::1330,117::1196,1
14290,117::1197,117::1197,0
14291,117::1198,117::736,1
14292,117::1198,117::1198,0
14293,117::1199,117::737,1
14294,117::1199,117::1199,0
14295,117::736,117::592,1
14296,117::593,117::593,0
14297,117::594,117::594,0
14298,117::595,117::595,0
14299,117::596,117::596,0
14300,Unknown,117::3013,1
14301,117::3014,117::2140,1
14302,117::2141,117::3016,1
14303,117::3017,117::2141,1
14304,117::3017,117::3017,0
14305,117::2142,117::3882,1
14306,117::2142,117::3018,1
14307,117::2142,117::2143,0
14308,117::3019,117::2144,1
14309,117::3019,117::1270,1
14310,117::1271,117::1345,1
14311,117::1346,117::2149,1
14312,117::1271,117::1274,0
14313,117::1346,117::741,1
14314,117::2145,117::1275,1
14315,117::1276,117::2078,1
14316,117::1276,117::1278,0
14317,117::2145,117::745,0
14318,117::1279,117::673,1
14319,117::745,117::674,0
14320,117::673,117::748,1
14321,117::748,117::3024,1
14322,117::748,117::2150,1
14323,117::2151,117::2153,0
14324,117::2154,117::2080,1
14325,117::2081,117::3029,1
14326,117::2154,117::2081,1
14327,117::2082,117::1282,0
14328,117::1283,117::1356,1
14329,117::1357,117::750,1
14330,117::1283,117::2087,1
14331,117::1357,117::2088,1
14332,117::1357,117::829,1
14333,117::2089,117::3101,1
14334,117::3102,117::1500,1
14335,117::1501,117::3032,1
14336,117::1501,117::3033,1
14337,117::3034,117::3107,1
14338,117::3034,117::3036,0
14339,117::3037,117::2161,1
14340,117::2162,117::2162,0
14341,117::2163,117::2090,1
14342,117::2091,117::3039,1
14343,117::3038,117::2092,1
14344,117::3038,117::1290,1
14345,117::1291,117::1291,0
14346,117::1292,117::2167,1
14347,117::2168,117::2094,1
14348,117::1292,117::1438,1
14349,117::1439,117::2096,1
14350,Unknown,117::2097,1
14351,117::2061,117::1298,1
14352,117::2161,117::694,1
14353,117::2061,117::3113,1
14354,117::2061,117::2311,1
14355,117::2068,117::3114,1
14356,117::1299,117::2315,1
14357,117::3115,117::1370,1
14358,117::1371,117::2174,1
14359,117::1371,117::1372,0
14360,117::1373,117::1373,0
14361,117::1374,117::1374,0
14362,117::1375,117::914,1
14363,117::914,117::1375,1
14364,117::1376,117::1376,0
14365,117::1377,117::1377,0
14366,117::1378,117::1378,0
14367,117::1379,117::1379,0
14368,117::1380,117::919,1
14369,117::1379,117::849,1
14370,117::849,117::2322,1
14371,117::2323,117::2324,0
14372,117::2325,117::3054,1
14373,117::3055,117::2327,1
14374,117::2328,117::2328,0
14375,117::2329,117::1380,1
14376,117::1381,117::1527,1
14377,117::1528,117::1381,1
14378,117::1382,117::921,1
14379,117::1382,117::924,1
14380,117::1382,117::1385,0
14381,117::1386,117::780,1
14382,117::1386,117::1387,0
14383,117::1388,117::1388,0
14384,117::1389,117::3203,1
14385,117::3204,117::2401,1
14386,117::2402,117::2406,0
14387,117::2407,117::2334,1
14388,117::2335,117::2408,1
14389,117::2335,117::1606,1
14390,117::1607,117::3138,1
14391,117::3139,117::2336,1
14392,117::3139,117::1608,1
14393,117::2337,117::2193,1
14394,117::2194,117::1391,1
14395,117::2194,117::2194,0
14396,117::2195,117::1394,1
14397,117::2195,117::1396,1
14398,117::1397,117::3213,1
14399,117::3214,117::1610,1
14400,Unknown,117::3070,1
14401,117::Unknown,117::1616,1
14402,117::2068,117::1544,1
14403,117::1378,117::1479,1
14404,117::1376,117::3153,1
14405,117::1378,117::3081,1
14406,117::1618,117::3082,1
14407,117::1618,117::2353,1
14408,117::1615,117::3156,1
14409,117::1618,117::2427,1
14410,117::1618,117::1552,1
14411,117::1618,117::1556,1
14412,117::1618,117::2288,1
14413,117::2289,117::880,1
14414,117::1618,117::1704,1
14415,117::1706,117::2364,1
14416,117::1618,117::1562,1
14417,117::2368,117::2365,0
14418,117::1558,117::2294,1
14419,117::1558,117::2368,1
14420,117::1558,117::1566,1
14421,117::2369,117::3098,1
14422,117::2369,117::891,1
14423,Unknown,117::1499,1
14424,117::2369,117::899,1
14425,117::2369,117::2515,1
14426,117::2516,117::2517,0
14427,117::2518,117::3175,1
14428,117::3176,117::2519,1
14429,117::3176,117::2448,1
14430,117::2449,117::1573,1
14431,117::1574,117::2450,1
14432,117::1574,117::2451,1
14433,117::1574,117::1722,1
14434,117::1723,117::2525,1
14435,117::1723,117::2453,1
14436,117::1723,117::3256,1
14437,117::1578,117::2527,1
14438,117::1578,117::2528,1
14439,117::3257,117::2455,1
14440,117::1723,117::1653,1
14441,117::1654,117::1580,1
14442,117::1581,117::110,0
14443,Unknown,117::2529,1
14444,117::1101,117::2459,1
14445,117::1101,117::1584,1
14446,117::1102,117::1587,1
14447,117::1588,117::3403,1
14448,117::1588,117::2530,1
14449,117::1588,117::1801,1
14450,Unknown,117::2531,1
14451,117::137,117::2532,1
14452,117::2533,117::3408,1
14453,117::3409,117::2533,1
14454,117::3409,117::2460,1
14455,117::2461,117::3190,1
14456,117::3191,117::2461,1
14457,117::2462,117::2462,0
14458,117::2463,117::3267,1
14459,117::3268,117::1663,1
14460,117::1664,117::1590,1
14461,117::1591,117::2393,1
14462,117::2394,117::1591,1
14463,117::2394,117::2394,0
14464,117::1592,117::3197,1
14465,117::1592,117::996,1
14466,Unknown,117::2613,1
14467,117::2614,117::3417,1
14468,117::1592,117::2615,1
14469,117::2616,117::3418,1
14470,117::2616,117::2616,0
14471,117::3419,117::2470,1
14472,117::2471,117::2617,1
14473,117::2471,117::2549,1
14474,117::2618,117::2476,1
14475,117::2618,117::204,1
14476,117::2041,117::1748,1
14477,117::1749,117::2478,1
14478,117::1749,117::1676,1
14479,117::1677,117::3354,1
14480,117::1677,117::2628,1
14481,117::1677,117::1681,1
14482,117::1682,117::3287,1
14483,117::1682,117::1688,0
14484,117::1689,117::2700,1
14485,117::1689,117::2701,1
14486,117::2702,117::3360,1
14487,117::1689,117::3508,1
14488,117::3509,117::2633,1
14489,117::2634,117::1831,1
14490,117::1832,117::2634,1
14491,117::1832,117::2635,1
14492,117::2636,117::3438,1
14493,117::2636,117::1907,1
14494,117::1908,117::2637,1
14495,117::2638,117::1762,1
14496,117::2638,117::2565,1
14497,117::1763,117::1909,1
14498,117::2566,117::1690,1
14499,117::2566,117::223,1
14500,117::Unknown,117::150,1
14501,117::Unknown,117::153,1
14502,117::103,117::3510,0
14503,117::103,117::2710,0
14504,117::2391,117::3440,1
14505,117::179,117::3441,1
14506,117::3442,117::2640,1
14507,117::2641,117::2641,0
14508,117::2642,117::2642,0
14509,117::2643,117::2716,1
