RowIndex,GeneratedInteraction,RealInteraction,ErrorFlag
2038,15260::65451,15260::62149,1
2039,15260::64551,15260::64826,1
2040,15260::66551,15260::88649,1
2041,15260::100111,15260::90178,1
2042,15260::104111,15260::93867,1
2043,15298::10294,15298::55995,1
2044,15298::73098,15298::97497,1
2045,15307::10294,15307::80599,1
2046,15318::10298,15318::94871,1
2047,15408::10294,15408::10691,0
2048,15408::11194,15408::22225,1
2049,15408::23451,15408::23650,0
2050,15408::29167,15408::25810,1
2051,15408::29167,15408::27143,1
2052,15408::29167,15408::35089,1
2053,15408::29167,15408::36332,1
2054,15408::29167,15408::37567,1
2055,15408::Unknown,15408::37950,1
2056,15408::Unknown,15408::39968,1
2057,15408::40698,15408::41801,1
2058,15408::42598,15408::44568,0
2059,15408::46094,15408::46766,1
2060,15408::49198,15408::46888,1
2061,15408::Unknown,15408::48330,1
2062,15408::49192,15408::49839,0
2063,15408::Unknown,15408::52565,1
2064,15408::53088,15408::66388,0
2065,15408::Unknown,15408::68360,1
2066,15408::Unknown,15408::76837,1
2067,15408::Unknown,15408::79593,1
2068,15408::Unknown,15408::80359,1
2069,15408::Unknown,15408::81344,1
2070,15408::Unknown,15408::81597,1
2071,15408::81992,15408::82662,1
2072,15408::83469,15408::82897,1
2073,15408::83098,15408::83001,0
2074,15408::Unknown,15408::86468,1
2075,15408::86593,15408::86730,0
2076,15408::87093,15408::86875,1
2077,15408::87019,15408::87652,1
2078,15408::88051,15408::90629,1
2079,15408::91351,15408::99379,1
2080,15408::Unknown,15408::103913,1
2081,15464::10691,15464::3257,1
2082,15494::Unknown,15494::83070,1
2083,15526::10691,15526::45897,1
2084,15526::46098,15526::80083,1
2085,15554::10691,15554::24510,1
2086,15554::27094,15554::24924,0
2087,15554::25338,15554::25395,0
2088,15554::25919,15554::26787,1
2089,15554::27051,15554::47696,1
2090,15554::49198,15554::47778,1
2091,15554::48093,15554::51631,1
2092,15554::53092,15554::56684,1
2093,15554::57693,15554::70218,1
2094,15554::70419,15554::76931,1
2095,15554::78493,15554::106781,1
2096,15565::106781,15565::19622,1
2097,15565::19898,15565::36829,1
2098,15565::38494,15565::88649,0
2099,15583::10691,15583::28219,1
2100,15583::24924,15583::29627,0
2101,15583::24924,15583::32724,1
2102,15583::24924,15583::40647,1
2103,15583::40648,15583::48597,1
2104,15583::49798,15583::64579,0
2105,15583::73098,15583::76912,1
2106,15583::Unknown,15583::83318,1
2107,15583::Unknown,15583::107755,1
2108,15624::24924,15624::5024,1
2109,15728::24924,15728::4717,1
2110,15728::24924,15728::20533,1
2111,15728::24924,15728::29427,0
2112,15728::32724,15728::34764,0
2113,15766::24924,15766::2831,1
2114,15766::29627,15766::34047,1
2115,15766::40647,15766::68932,1
2116,15773::102,15773::33106,0
2117,15773::40647,15773::53033,1
2118,15773::64579,15773::82425,1
2119,15784::1068,15784::83375,1
2120,15800::1068,15800::81597,1
2121,15807::10674,15807::104856,1
2122,15905::10698,15905::23367,1
2123,15905::28394,15905::51780,1
2124,15905::64579,15905::64486,1
2125,15905::76519,15905::80773,1
2126,15905::106111,15905::91868,1
2127,15905::104856,15905::105425,0
2128,15905::123111,15905::105581,1
2129,15991::104857,15991::4324,1
2130,15991::10294,15991::11109,0
2131,15991::12345,15991::13783,1
2132,15991::16635,15991::16602,0
2133,15991::20493,15991::20614,0
2134,15991::23495,15991::23486,0
2135,15991::26619,15991::23992,1
2136,15991::24598,15991::27065,1
2137,15991::28319,15991::30018,1
2138,15991::31219,15991::36075,1
2139,15991::38494,15991::40599,1
2140,15991::43249,15991::48810,1
2141,15991::53119,15991::50064,1
2142,15991::53035,15991::53161,1
2143,15991::54993,15991::53949,0
2144,15991::54993,15991::66163,1
2145,15991::72019,15991::73688,1
2146,15991::78419,15991::75803,1
2147,15991::80551,15991::78404,1
2148,15991::80593,15991::83070,1
2149,15991::84493,15991::84603,0
2150,15991::23486,15991::86086,1
2151,15991::86087,15991::93793,1
2152,15991::96095,15991::98048,1
2153,16016::23486,16016::10253,1
2154,16016::10253,16016::13366,1
2155,16016::16016,16016::32438,1
2156,16016::39992,16016::50698,1
2157,16016::86086,16016::67640,1
2158,16016::73098,16016::78238,0
2159,16016::86086,16016::80924,1
2160,16016::86086,16016::84365,1
2161,16016::86086,16016::88649,0
2162,16016::94093,16016::100111,1
2163,16042::10253,16042::11042,0
2164,16042::12398,16042::18893,1
2165,16042::23486,16042::21682,1
2166,16042::23486,16042::51283,1
2167,16042::54298,16042::89083,1
2168,16042::100111,16042::95115,1
2169,16080::10253,16080::25723,0
2170,16090::10253,16090::16727,1
2171,16090::16893,16090::34047,1
2172,16090::54292,16090::35646,1
2173,16153::Unknown,16153::29415,1
2174,16153::39098,16153::50698,0
2175,16153::67640,16153::75927,1
2176,16153::80924,16153::79113,1
2177,16162::Unknown,16162::20214,1
2178,16162::30698,16162::68693,1
2179,16181::Unknown,16181::13724,1
2180,16181::50919,16181::24571,1
2181,16181::30693,16181::36075,1
2182,16181::41393,16181::98048,1
2183,16193::10253,16193::97786,1
2184,16205::Unknown,16205::2330,1
2185,16205::10253,16205::40836,1
2186,16205::51283,16205::98048,1
2187,16394::Unknown,16394::2831,1
2188,16394::509,16394::4089,0
2189,16394::Unknown,16394::5323,1
2190,16394::Unknown,16394::9660,1
2191,16394::Unknown,16394::15067,1
2192,16394::Unknown,16394::15232,1
2193,16394::15642,16394::17659,1
2194,16394::18693,16394::19009,1
2195,16394::19892,16394::19222,0
2196,16394::19798,16394::25253,1
2197,16394::26667,16394::26261,0
2198,16394::27051,16394::27006,0
2199,16394::27007,16394::29167,1
2200,16394::27007,16394::29415,1
2201,16394::29416,16394::30261,1
2202,16394::30531,16394::33256,1
2203,16394::33651,16394::33328,1
2204,16394::33328,16394::33804,0
2205,16394::33805,16394::34047,1
2206,16394::34219,16394::34860,1
2207,16394::34919,16394::35374,1
2208,16394::35419,16394::35440,0
2209,16394::35441,16394::38943,1
2210,16394::39000,16394::39164,1
2211,16394::39219,16394::41150,1
2212,16394::41151,16394::42074,1
2213,16394::42293,16394::42841,1
2214,16394::43119,16394::43046,1
2215,16394::43119,16394::43164,0
2216,16394::43241,16394::43978,1
2217,16394::44119,16394::44460,1
2218,16394::44541,16394::45897,1
2219,16394::46051,16394::46715,0
2220,16394::47151,16394::47354,0
2221,16394::47551,16394::47658,0
2222,16394::48019,16394::47810,0
2223,16394::48049,16394::49238,1
2224,16394::49419,16394::50763,1
2225,16394::50919,16394::56885,1
2226,16394::57019,16394::57443,1
2227,16394::58319,16394::57956,1
2228,16394::58951,16394::58871,0
2229,16394::59093,16394::60064,1
2230,16394::60119,16394::61193,0
2231,16394::62019,16394::62149,0
2232,16394::62451,16394::64826,1
2233,16394::65519,16394::65775,0
2234,16394::66293,16394::66011,1
2235,16394::66293,16394::67528,1
2236,16394::68293,16394::68308,0
2237,16394::68593,16394::68918,0
2238,16394::69435,16394::69167,1
2239,16394::69451,16394::72465,1
2240,16394::73051,16394::73128,0
2241,16394::74193,16394::73360,1
2242,16394::73493,16394::74019,0
2243,16394::74451,16394::74577,0
2244,16394::74693,16394::74843,0
2245,16394::75051,16394::80924,1
2246,16394::81251,16394::82630,1
2247,16394::83093,16394::83388,0
2248,16394::83593,16394::85755,1
2249,16394::86419,16394::86320,1
2250,16394::83389,16394::87453,1
2251,16394::83388,16394::88649,1
2252,16394::89083,16394::89391,0
2253,16394::89651,16394::92564,1
2254,16394::94435,16394::95023,1
2255,16394::96019,16394::97582,1
2256,16394::Unknown,16394::97841,1
2257,16394::Unknown,16394::98720,1
2258,16394::Unknown,16394::98870,1
2259,16394::99151,16394::100111,1
2260,16394::100111,16394::102444,1
2261,16394::103111,16394::103185,0
2262,16394::104111,16394::104003,1
2263,16394::104444,16394::107686,1
2264,16419::74577,16419::35646,1
2265,16450::Unknown,16450::41330,1
2266,16495::Unknown,16495::95487,1
2267,16512::102444,16512::12829,1
2268,16524::Unknown,16524::48586,1
2269,16524::48586,16524::70307,1
2270,16553::Unknown,16553::5606,1
2271,16553::10270,16553::23100,0
2272,16553::10293,16553::48586,1
2273,16553::70307,16553::56419,1
2274,16553::70307,16553::61637,1
2275,16553::70307,16553::70307,0
2276,16553::75019,16553::92890,1
2277,16602::102444,16602::11829,1
2278,16602::12829,16602::14677,1
2279,16602::23100,16602::15991,1
2280,16602::16619,16602::27748,1
2281,16602::28319,16602::48330,1
2282,16602::48586,16602::49896,0
2283,16602::70307,16602::50195,1
2284,16602::50493,16602::59890,1
2285,16602::60419,16602::63248,1
2286,16602::70307,16602::68737,0
2287,16602::70307,16602::98048,1
2288,16602::Unknown,16602::98784,1
2289,16626::10294,16626::36332,1
2290,16643::102111,16643::75015,1
2291,16679::102444,16679::69062,1
2292,16727::102444,16727::16090,1
2293,16727::16602,16727::25253,1
2294,16727::28319,16727::29415,1
2295,16727::30651,16727::35374,1
2296,16727::38493,16727::42841,1
2297,16727::45519,16727::67063,1
2298,16727::69393,16727::68228,1
2299,16727::72093,16727::82630,1
2300,16727::70307,16727::86012,1
2301,16727::49896,16727::87453,1
2302,16727::86012,16727::88649,1
2303,16727::70307,16727::98720,1
2304,16727::Unknown,16727::100111,1
2305,16727::Unknown,16727::107171,1
2306,16834::107171,16834::23723,1
2307,16834::23723,16834::28674,1
2308,16834::30298,16834::32059,0
2309,16834::34598,16834::32282,1
2310,16834::32698,16834::32542,1
2311,16834::32698,16834::46319,1
2312,16834::46319,16834::48472,1
2313,16834::50192,16834::52828,1
2314,16834::53092,16834::53870,0
2315,16834::54219,16834::58300,1
2316,16834::62419,16834::65900,1
2317,16834::68000,16834::69405,1
2318,16834::70307,16834::70255,1
2319,16834::73019,16834::79237,1
2320,16834::80919,16834::79511,1
2321,16834::79719,16834::83408,1
2322,16834::85719,16834::84552,1
2323,16834::85719,16834::97867,1
2324,16867::10194,16867::12994,0
2325,16867::13598,16867::88649,1
2326,16867::100111,16867::100111,0
2327,16915::107171,16915::20889,1
2328,16915::23723,16915::35848,1
2329,16915::46319,16915::36200,1
2330,16915::46319,16915::36735,1
2331,16915::38319,16915::39840,1
2332,16915::40000,16915::45151,1
2333,16915::46319,16915::56760,1
2334,16915::58300,16915::56997,1
2335,16915::58300,16915::75561,1
2336,16915::76000,16915::82359,1
2337,16915::83408,16915::89838,0
2338,16915::94451,16915::95237,1
2339,16935::101111,16935::9985,1
2340,16935::102111,16935::50941,1
2341,16935::53098,16935::51444,1
2342,16935::53049,16935::55995,1
2343,16935::57051,16935::74793,1
2344,16935::78498,16935::78854,0
2345,16935::83095,16935::80298,0
2346,16935::83408,16935::97497,1
2347,16953::10298,16953::18893,1
2348,16953::21398,16953::56055,1
2349,16972::102111,16972::538,1
2350,16998::78854,16998::7978,1
2351,16998::7978,16998::9411,1
2352,16998::7978,16998::12837,1
2353,16998::12837,16998::67549,1
2354,17102::7978,17102::7779,0
2355,17102::12837,17102::14486,1
2356,17102::12837,17102::33256,1
2357,17102::12837,17102::56885,1
2358,17102::Unknown,17102::70094,1
2359,17102::Unknown,17102::70613,1
2360,17102::Unknown,17102::73128,1
2361,17102::Unknown,17102::80924,1
2362,17102::82598,17102::86320,1
2363,17102::Unknown,17102::93708,1
2364,17102::Unknown,17102::93867,1
2365,17130::7978,17130::25116,1
2366,17130::27598,17130::39755,1
2367,17130::40998,17130::75232,1
2368,17187::940,17187::24242,1
2369,17187::73098,17187::27025,1
2370,17187::27025,17187::48485,1
2371,17187::53098,17187::61308,0
2372,17187::73098,17187::65038,1
2373,17187::73098,17187::78703,1
2374,17187::79798,17187::91110,1
2375,17210::123,17210::67528,1
2376,17308::Unknown,17308::788,1
2377,17308::Unknown,17308::19812,1
2378,17308::27025,17308::23849,1
2379,17308::26698,17308::31503,1
2380,17308::32798,17308::35010,1
2381,17308::38498,17308::37851,1
2382,17308::39898,17308::40001,1
2383,17308::42198,17308::41461,1
2384,17308::43298,17308::42525,1
2385,17308::44198,17308::49031,1
2386,17308::50194,17308::49394,1
2387,17308::50194,17308::51985,0
2388,17308::53098,17308::52177,1
2389,17308::53098,17308::52355,1
2390,17308::53098,17308::54005,1
2391,17308::54298,17308::59979,1
2392,17308::60194,17308::60349,0
2393,17308::60998,17308::60597,0
2394,17308::60919,17308::61823,1
2395,17308::62198,17308::62346,1
2396,17308::62598,17308::63285,0
2397,17308::63593,17308::70831,1
2398,17308::71498,17308::71664,0
2399,17308::72098,17308::73144,1
2400,17308::71895,17308::78257,0
2401,17308::78498,17308::81102,1
2402,17308::81103,17308::81173,0
2403,17308::81174,17308::83503,1
2404,17308::83503,17308::93594,1
2405,17308::Unknown,17308::100668,1
2406,17308::101111,17308::100884,1
2407,17308::101111,17308::101198,0
2408,17308::101199,17308::101946,0
2409,17308::102111,17308::102218,0
2410,17308::102555,17308::106833,1
2411,17340::60597,17340::27143,1
2412,17340::27143,17340::47462,1
2413,17340::51194,17340::96154,1
2414,17397::101198,17397::75540,1
2415,17397::101198,17397::98870,1
2416,17397::101198,17397::108035,1
2417,17430::101198,17430::1455,1
2418,17430::101,17430::12529,1
2419,17430::13598,17430::27443,1
2420,17430::27698,17430::39593,1
2421,17430::41194,17430::39642,1
2422,17430::39643,17430::43502,1
2423,17430::44151,17430::48054,1
2424,17430::50193,17430::49896,1
2425,17430::50193,17430::51757,1
2426,17430::53098,17430::58758,1
2427,17430::62419,17430::63633,1
2428,17430::66035,17430::64395,0
2429,17430::65451,17430::69717,1
2430,17430::70393,17430::70991,0
2431,17430::72051,17430::90433,1
2432,17430::100111,17430::98870,1
2433,17430::100884,17430::108035,1
2434,17462::101198,17462::21148,1
2435,17462::27094,17462::39299,1
2436,17462::39593,17462::43570,1
2437,17462::48054,17462::51149,1
2438,17462::51757,17462::56637,1
2439,17531::102218,17531::61713,1
2440,17531::63595,17531::77413,1
2441,17531::100668,17531::103185,1
2442,17555::102218,17555::44382,1
2443,17555::103185,17555::56089,1
2444,17555::62319,17555::83070,1
2445,17633::102218,17633::5251,1
2446,17633::102218,17633::8670,1
2447,17633::10235,17633::25253,1
2448,17633::27051,17633::29415,1
2449,17633::30593,17633::35374,0
2450,17633::64395,17633::35646,1
2451,17633::35374,17633::42074,1
2452,17633::42074,17633::44460,1
2453,17633::44519,17633::71312,1
2454,17633::71494,17633::72465,1
2455,17633::73019,17633::76529,1
2456,17633::Unknown,17633::86012,1
2457,17633::Unknown,17633::105986,1
2458,17659::35374,17659::8775,1
2459,17659::35374,17659::16394,1
2460,17659::35374,17659::29415,1
2461,17659::35374,17659::35646,0
2462,17659::42074,17659::45897,1
2463,17659::50995,17659::48520,1
2464,17659::50919,17659::50763,1
2465,17659::50919,17659::61607,1
2466,17659::64395,17659::71312,1
2467,17659::76529,17659::74019,1
2468,17659::76529,17659::88649,1
2469,17659::105986,17659::101721,1
2470,17684::64395,17684::4135,0
2471,17684::16394,17684::27466,1
2472,17684::29415,17684::32715,0
2473,17684::35374,17684::58923,1
2474,17684::64395,17684::71907,1
2475,17684::76529,17684::72255,1
2476,17684::76529,17684::107521,1
2477,17711::102,17711::788,1
2478,17711::16394,17711::19812,1
2479,17711::29415,17711::23849,1
2480,17711::29415,17711::41911,1
2481,17711::44460,17711::44712,1
2482,17711::50919,17711::49031,1
2483,17711::50935,17711::52177,1
2484,17711::58923,17711::61823,0
2485,17711::72019,17711::68174,1
2486,17711::72019,17711::72924,0
2487,17711::103111,17711::80743,1
2488,17711::101721,17711::100668,1
2489,17711::106111,17711::100884,1
2490,17711::106111,17711::101946,1
2491,17807::102,17807::2437,1
2492,17807::27598,17807::25936,0
2493,17807::29293,17807::35289,1
2494,17807::35493,17807::64050,1
2495,17807::71493,17807::80036,1
2496,17807::101721,17807::96288,1
2497,17807::105986,17807::96588,1
2498,17829::102,17829::11690,0
2499,17829::16394,17829::28623,1
2500,17829::11690,17829::106201,1
2501,17855::106201,17855::913,1
2502,17855::106201,17855::40523,1
2503,17855::72924,17855::57284,0
2504,17855::Unknown,17855::72924,1
2505,17855::Unknown,17855::81173,1
2506,17884::72924,17884::3943,1
2507,17884::72924,17884::32375,1
2508,17884::72924,17884::50556,1
2509,17884::72924,17884::62278,1
2510,17884::72924,17884::80443,1
2511,17884::72924,17884::89921,1
2512,18115::72924,18115::14759,1
2513,18115::106201,18115::18144,1
2514,18115::106201,18115::21503,1
2515,18115::22994,18115::46715,1
2516,18115::72924,18115::57443,1
2517,18115::72924,18115::64826,1
2518,18115::72924,18115::85755,1
2519,18115::106201,18115::88649,1
2520,18115::Unknown,18115::100111,1
2521,18144::18115,18144::14759,1
2522,18144::18144,18144::18115,0
2523,18144::21503,18144::88649,1
2524,18349::Unknown,18349::3646,1
2525,18349::106201,18349::54968,1
2526,18349::64826,18349::70991,1
2527,18349::100111,18349::72563,1
2528,18349::85755,18349::81511,1
2529,18349::85755,18349::98206,1
2530,18349::Unknown,18349::104605,1
2531,18481::106201,18481::9689,1
2532,18481::106201,18481::9766,1
2533,18481::106201,18481::35745,1
2534,18481::40523,18481::37213,1
2535,18481::40523,18481::60064,1
2536,18481::64826,18481::60654,1
2537,18481::62378,18481::88241,1
2538,18588::106201,18588::1751,1
2539,18588::25936,18588::12417,1
2540,18588::18588,18588::13251,1
2541,18588::15935,18588::14426,1
2542,18588::15535,18588::21503,0
2543,18588::22935,18588::23687,1
2544,18588::26135,18588::29167,1
2545,18588::30651,18588::35440,1
2546,18588::37213,18588::47658,1
2547,18588::50119,18588::47923,1
2548,18588::49935,18588::53225,1
2549,18588::54968,18588::55826,1
2550,18588::18588,18588::60840,1
2551,18588::18588,18588::61193,1
2552,18588::21503,18588::69167,1
2553,18588::69167,18588::73360,1
2554,18588::73360,18588::85755,1
2555,18588::85755,18588::86141,1
2556,18588::86142,18588::87192,0
2557,18588::89935,18588::102444,1
2558,18588::102444,18588::103185,1
2559,18666::18666,18666::11690,1
2560,18666::18666,18666::19500,1
2561,18666::19500,18666::27994,1
2562,18666::28394,18666::31020,1
2563,18666::32098,18666::33625,1
2564,18666::34393,18666::34396,0
2565,18666::34951,18666::44917,0
2566,18666::45019,18666::44978,1
2567,18666::45000,18666::46279,1
2568,18666::46319,18666::48357,1
2569,18666::49192,18666::52717,1
2570,18666::53098,18666::55466,1
2571,18666::55793,18666::65191,1
2572,18666::67051,18666::66844,1
2573,18666::68251,18666::70182,1
2574,18666::71451,18666::80991,1
2575,18666::81293,18666::89182,0
2576,18666::103185,18666::91381,1
2577,18666::102444,18666::98963,1
2578,18666::102444,18666::104140,0
2579,18720::18720,18720::10990,1
2580,18720::11094,18720::30221,1
2581,18720::30222,18720::43554,1
2582,18720::44641,18720::55267,1
2583,18720::57193,18720::81706,1
2584,18745::Unknown,18745::40917,1
2585,18745::40917,18745::44046,1
2586,18745::46394,18745::50917,1
2587,18745::53049,18745::60756,1
2588,18745::64841,18745::67744,0
2589,18745::70293,18745::89615,1
2590,18745::102444,18745::106491,1
2591,18785::Unknown,18785::13293,1
2592,18785::13693,18785::46970,1
2593,18785::51219,18785::74271,1
2594,18893::Unknown,18893::16042,1
2595,18893::16042,18893::16953,1
2596,18893::17393,18893::39164,1
2597,18893::43241,18893::56055,1
2598,18893::62451,18893::74577,1
2599,18893::104111,18893::84365,1
2600,18893::104140,18893::89083,1
2601,18924::104140,18924::13320,1
2602,18924::104140,18924::26747,1
2603,18924::104140,18924::44758,1
2604,18924::89182,18924::45524,1
2605,18924::Unknown,18924::68536,1
2606,18924::104140,18924::84568,1
2607,18924::Unknown,18924::99207,1
2608,18924::Unknown,18924::102867,1
2609,19009::102870,19009::14386,1
2610,19009::102867,19009::16394,1
2611,19009::17393,19009::26497,1
2612,19009::33594,19009::51488,1
2613,19009::67744,19009::62713,1
2614,19009::67744,19009::75986,1
2615,19009::84493,19009::89201,1
2616,19009::102867,19009::101038,1
2617,19071::102870,19071::12205,1
2618,19071::13593,19071::27443,1
2619,19071::44693,19071::43502,1
2620,19071::53119,19071::45212,1
2621,19071::67293,19071::48054,1
2622,19071::53119,19071::64395,1
2623,19071::73419,19071::87897,1
2624,19222::10288,19222::14759,1
2625,19222::16993,19222::16394,0
2626,19222::26497,19222::29415,1
2627,19222::38492,19222::30261,1
2628,19222::38492,19222::35440,1
2629,19222::45524,19222::42841,0
2630,19222::45524,19222::85755,1
2631,19222::102867,19222::88649,1
2632,19320::102867,19320::2498,1
2633,19320::102867,19320::2911,1
2634,Unknown,19334::8315,1
2635,19334::Unknown,19334::26937,1
2636,19334::44758,19334::32016,1
2637,19334::38493,19334::48618,1
2638,19334::53119,19334::83954,1
2639,19354::Unknown,19354::147,1
2640,19354::Unknown,19354::45368,1
2641,19354::102867,19354::70781,1
2642,19354::102867,19354::88108,1
2643,19354::Unknown,19354::94771,1
2644,19354::Unknown,19354::99246,1
2645,19354::Unknown,19354::105832,1
2646,19433::Unknown,19433::8974,1
2647,19433::10267,19433::29888,1
2648,19433::44758,19433::49363,1
2649,19433::65419,19433::73253,1
2650,19433::16394,19433::83844,1
2651,19500::16394,19500::11690,0
2652,19500::11690,19500::18666,1
2653,19500::18666,19500::27994,1
2654,19500::18666,19500::33625,1
2655,19500::16394,19500::34396,1
2656,19500::34594,19500::44917,1
2657,19500::46394,19500::44978,1
2658,19500::44978,19500::46279,1
2659,19500::46319,19500::52717,1
2660,19500::53098,19500::65191,1
2661,19500::67744,19500::70182,1
2662,19500::73092,19500::80991,1
2663,19500::80992,19500::89182,0
2664,19500::Unknown,19500::91381,1
2665,19500::94494,19500::98963,1
2666,19500::Unknown,19500::104140,1
2667,19560::104140,19560::3743,1
2668,19560::3744,19560::99132,1
2669,19560::104140,19560::106378,1
2670,19622::106378,19622::147,1
2671,19622::106378,19622::2831,1
2672,19622::106378,19622::14759,1
2673,19622::16394,19622::15565,1
2674,19622::16394,19622::29415,1
2675,19622::30594,19622::35440,1
2676,19622::36098,19622::56885,1
2677,19622::62394,19622::61193,1
2678,19634::106378,19634::1505,1
2679,19634::16394,19634::54473,1
2680,19634::10298,19634::62398,0
2681,19634::67894,19634::104768,1
2682,19688::104,19688::4237,1
2683,19688::104768,19688::24227,1
2684,19688::27594,19688::32910,1
2685,19688::44693,19688::35030,1
2686,19688::38494,19688::104743,1
2687,19812::123,19812::788,1
2688,19812::10478,19812::1263,1
2689,19812::102,19812::1423,0
2690,19812::16394,19812::12299,1
2691,19812::143,19812::17308,0
2692,19812::18666,19812::17711,1
2693,19812::18294,19812::21566,1
2694,19812::23593,19812::23849,0
2695,19812::24694,19812::30669,1
2696,19812::32798,19812::31272,0
2697,19812::32798,19812::31503,1
2698,19812::32749,19812::31994,1
2699,19812::32398,19812::35010,1
2700,19812::17308,19812::37851,1
2701,19812::17308,19812::40001,1
2702,19812::40001,19812::40523,1
2703,19812::Unknown,19812::41461,1
2704,19812::41698,19812::41911,0
2705,19812::42098,19812::42525,1
2706,19812::42751,19812::44871,0
2707,19812::45001,19812::45276,1
2708,19812::46098,19812::47252,1
2709,19812::47698,19812::49031,1
2710,19812::49298,19812::49329,0
2711,19812::49798,19812::49394,0
2712,19812::49419,19812::51985,1
2713,19812::52000,19812::52177,1
2714,19812::52319,19812::52355,0
2715,19812::53019,19812::52474,1
2716,19812::53019,19812::53624,1
2717,19812::53851,19812::54005,1
2718,19812::54095,19812::55395,0
2719,19812::55519,19812::58464,1
2720,19812::58951,19812::58898,0
2721,19812::59051,19812::59979,1
2722,19812::60119,19812::60349,0
2723,19812::60419,19812::60597,0
2724,19812::Unknown,19812::61823,1
2725,19812::62019,19812::62346,1
2726,19812::62451,19812::63285,0
2727,19812::63751,19812::64432,1
2728,19812::64851,19812::64467,1
2729,19812::64519,19812::64555,0
2730,19812::64583,19812::66713,1
2731,19812::67051,19812::68174,1
2732,19812::69119,19812::70831,1
2733,19812::71451,19812::71664,0
2734,19812::72051,19812::75445,1
2735,19812::76051,19812::76566,0
2736,19812::76651,19812::80743,1
2737,19812::Unknown,19812::80959,1
2738,19812::81219,19812::81102,0
2739,19812::Unknown,19812::81173,1
2740,19812::81219,19812::82073,1
2741,19812::82251,19812::83447,1
2742,19812::83549,19812::84229,0
2743,19812::85751,19812::86268,1
2744,19812::86551,19812::89990,1
2745,19812::90651,19812::92968,1
2746,19812::94051,19812::93594,1
2747,19812::94049,19812::94282,1
2748,19812::94451,19812::100668,1
2749,19812::Unknown,19812::100884,1
2750,19812::76566,19812::101063,1
2751,19812::101063,19812::101198,1
2752,19812::101199,19812::101946,0
2753,19812::102006,19812::102218,1
2754,19812::102235,19812::102248,0
2755,19812::102255,19812::102824,0
2756,19812::103111,19812::104274,1
2757,19812::104275,19812::106833,1
2758,19812::107111,19812::107636,1
2759,20104::101063,20104::2232,1
2760,20104::101,20104::66662,1
2761,20104::101063,20104::70647,1
2762,20104::101063,20104::77066,1
2763,20104::101063,20104::79911,1
2764,20104::80011,20104::98127,1
2765,20181::101063,20181::3836,1
2766,20214::Unknown,20214::6677,1
2767,20214::101,20214::16162,0
2768,20214::16162,20214::89391,1
2769,20235::102,20235::14386,1
2770,20235::10298,20235::29480,0
2771,20235::30593,20235::31429,1
2772,20235::32098,20235::46901,1
2773,20235::50919,20235::51114,1
2774,20235::53035,20235::78214,1
2775,20235::106833,20235::84620,1
2776,20235::101063,20235::97600,1
2777,20235::Unknown,20235::98495,1
2778,20269::102,20269::8612,0
2779,20269::10298,20269::35089,1
2780,20269::38494,20269::52867,1
2781,20269::54451,20269::74110,1
2782,20269::78451,20269::96991,1
2783,20269::Unknown,20269::103809,1
2784,20269::106111,20269::106631,0
2785,20410::102,20410::9985,1
2786,20410::10298,20410::37874,1
2787,20410::41119,20410::45095,1
2788,20410::50119,20410::52876,1
2789,20410::54251,20410::79789,1
2790,20410::84451,20410::102146,1
2791,20462::102,20462::5584,1
2792,20462::10298,20462::26183,1
2793,20462::30651,20462::41072,1
2794,20462::51114,20462::72718,1
2795,20533::102,20533::10125,0
2796,20533::38151,20533::15728,1
2797,20533::26651,20533::24608,1
2798,20533::30651,20533::30815,0
2799,20533::38493,20533::34764,1
2800,20533::106631,20533::45974,1
2801,20533::106631,20533::49816,1
2802,20533::106631,20533::52303,1
2803,20614::106631,20614::7328,1
2804,20614::106631,20614::8484,1
2805,20614::106631,20614::15991,1
2806,20614::106631,20614::30018,1
2807,20614::106631,20614::31809,1
2808,20614::106631,20614::48810,1
2809,20614::106631,20614::52751,1
2810,20614::106631,20614::63556,1
2811,20614::106631,20614::78404,1
2812,20614::106631,20614::93793,1
2813,20614::Unknown,20614::97770,1
2814,20719::106631,20719::10740,1
2815,20719::106631,20719::40599,1
2816,20719::45974,20719::105661,1
2817,20889::106631,20889::16915,1
2818,20889::105662,20889::35848,1
2819,20889::105661,20889::36200,1
2820,20889::36201,20889::36735,1
2821,20889::38494,20889::36746,1
2822,20889::36747,20889::39840,1
2823,20889::40000,20889::56997,1
2824,20889::62598,20889::75561,1
2825,20889::105661,20889::89838,1
2826,20889::106631,20889::95237,1
2827,20949::106631,20949::4031,0
2828,20949::10566,20949::5024,1
2829,20949::10631,20949::22526,1
2830,20949::27598,20949::28539,0
2831,20949::30651,20949::29555,1
2832,20949::30593,20949::44451,1
2833,20949::45974,20949::46674,0
2834,20949::47551,20949::47951,0
2835,20949::49298,20949::60735,1
2836,20949::63751,20949::61034,1
2837,20949::62349,20949::63896,0
2838,20949::66151,20949::65215,0
2839,20949::67219,20949::75391,1
2840,20949::78404,20949::79357,1
2841,20949::82398,20949::105714,1
2842,21050::106631,21050::57151,1
2843,21050::62598,21050::59208,0
2844,21073::Unknown,21073::15116,1
2845,21073::15991,21073::22617,1
2846,21073::24651,21073::32387,1
2847,21073::34351,21073::58935,1
2848,21073::63556,21073::64040,1
2849,21073::65451,21073::69892,1
2850,21073::63896,21073::98179,1
2851,21073::63896,21073::107385,1
