RowIndex,GeneratedInteraction,RealInteraction,ErrorFlag
22672,155::3060,155::3114,1
22673,155::3120,155::3175,1
22674,155::3209,155::3286,1
22675,155::3304,155::3287,1
22676,155::3304,155::3354,0
22677,155::3360,155::3555,1
22678,155::3604,155::3578,1
22679,155::3621,155::3615,0
22680,155::3620,155::3618,1
22681,155::3620,155::3744,1
22682,155::3777,155::3745,1
22683,155::384,155::3793,1
22684,156::110,156::1,0
22685,156::10,156::11,0
22686,156::12,156::17,0
22687,156::19,156::19,0
22688,156::20,156::21,0
22689,156::22,156::25,0
22690,156::26,156::34,1
22691,156::35,156::39,0
22692,156::40,156::45,0
22693,156::46,156::47,0
22694,156::49,156::50,1
22695,156::52,156::52,0
22696,156::55,156::58,0
22697,156::60,156::62,0
22698,156::65,156::68,0
22699,156::70,156::111,1
22700,156::24,156::150,1
22701,156::120,156::154,1
22702,156::82,156::185,1
22703,156::170,156::223,1
22704,156::245,156::235,0
22705,156::245,156::260,1
22706,156::266,156::288,1
22707,156::296,156::296,0
22708,156::302,156::300,0
22709,156::Unknown,156::318,1
22710,156::326,156::344,1
22711,156::349,156::348,0
22712,156::350,156::356,0
22713,156::361,156::357,1
22714,156::361,156::367,0
22715,156::370,156::370,0
22716,156::372,156::376,0
22717,156::380,156::417,1
22718,156::420,156::425,0
22719,156::428,156::440,1
22720,156::446,156::457,1
22721,156::463,156::477,1
22722,156::492,156::480,1
22723,156::491,156::492,0
22724,156::494,156::500,1
22725,156::501,156::529,1
22726,156::550,156::537,1
22727,156::545,156::539,1
22728,156::545,156::541,0
22729,156::542,156::562,0
22730,156::570,156::586,1
22731,156::594,156::587,1
22732,156::594,156::590,0
22733,156::592,156::593,0
22734,156::594,156::597,0
22735,156::599,156::608,1
22736,156::609,156::648,1
22737,156::650,156::661,1
22738,156::670,156::708,0
22739,156::720,156::750,0
22740,156::760,156::762,0
22741,156::770,156::764,1
22742,156::766,156::778,1
22743,156::794,156::800,1
22744,156::809,156::838,1
22745,156::857,156::848,1
22746,156::859,156::851,0
22747,156::859,156::852,0
22748,156::853,156::858,0
22749,156::864,156::866,0
22750,156::878,156::869,1
22751,156::861,156::898,1
22752,156::882,156::904,1
22753,156::902,156::905,0
22754,156::914,156::908,1
22755,156::911,156::910,0
22756,156::911,156::912,0
22757,156::913,156::913,0
22758,156::914,156::915,0
22759,156::916,156::919,0
22760,156::920,156::920,0
22761,156::921,156::921,0
22762,156::922,156::922,0
22763,156::923,156::923,0
22764,156::924,156::924,0
22765,156::925,156::930,1
22766,156::932,156::933,0
22767,156::934,156::936,0
22768,156::937,156::945,1
22769,156::946,156::946,0
22770,156::948,156::947,0
22771,156::948,156::953,1
22772,156::954,156::955,0
22773,156::956,156::969,0
22774,156::970,156::999,1
22775,Unknown,156::1028,1
22776,156::Unknown,156::1035,1
22777,156::1040,156::1042,0
22778,156::1043,156::1057,1
22779,156::1061,156::1060,0
22780,156::1061,156::1077,1
22781,156::1080,156::1078,0
22782,156::1080,156::1079,1
22783,156::1080,156::1080,0
22784,156::1081,156::1084,0
22785,156::1085,156::1089,0
22786,156::1090,156::1094,0
22787,156::1095,156::1097,0
22788,156::1100,156::1131,1
22789,156::1132,156::1136,0
22790,156::1140,156::1162,1
22791,156::1163,156::1171,1
22792,156::1173,156::1172,0
22793,156::1173,156::1179,0
22794,156::1180,156::1193,1
22795,156::1194,156::1198,0
22796,156::1200,156::1199,1
22797,156::1200,156::1204,0
22798,156::1205,156::1206,0
22799,156::1207,156::1207,0
22800,156::120,156::1208,0
22801,156::1209,156::1211,1
22802,156::1213,156::1212,0
22803,156::1213,156::1213,0
22804,156::1214,156::1217,0
22805,156::1218,156::1219,0
22806,156::1220,156::1220,0
22807,156::1221,156::1221,0
22808,156::1222,156::1222,0
22809,156::1223,156::1224,0
22810,156::1225,156::1225,0
22811,156::1226,156::1228,0
22812,156::1230,156::1230,0
22813,156::1231,156::1234,0
22814,156::1235,156::1237,0
22815,156::1238,156::1238,0
22816,156::1240,156::1244,0
22817,156::1245,156::1247,0
22818,156::1250,156::1248,1
22819,156::1250,156::1251,0
22820,156::1252,156::1252,0
22821,156::1253,156::1253,0
22822,156::1254,156::1256,0
22823,156::1257,156::1262,1
22824,156::1263,156::1263,0
22825,156::1264,156::1264,0
22826,156::1265,156::1265,0
22827,156::1266,156::1267,0
22828,156::1268,156::1270,1
22829,156::1271,156::1272,0
22830,156::1273,156::1276,0
22831,156::1277,156::1278,0
22832,156::1280,156::1281,0
22833,156::1282,156::1282,0
22834,156::1283,156::1284,0
22835,156::1285,156::1288,0
22836,156::1290,156::1289,0
22837,156::1290,156::1291,0
22838,156::1292,156::1292,0
22839,156::1293,156::1295,0
22840,156::1296,156::1299,0
22841,156::1300,156::1304,0
22842,156::1305,156::1307,0
22843,156::1308,156::1354,1
22844,156::Unknown,156::1358,1
22845,156::1360,156::1387,1
22846,156::1390,156::1393,0
22847,156::1394,156::1394,0
22848,156::1395,156::1408,1
22849,156::1410,156::1414,0
22850,156::139,156::1425,1
22851,156::1431,156::1485,1
22852,156::1493,156::1513,1
22853,156::1520,156::1517,1
22854,156::1520,156::1580,0
22855,156::1604,156::1586,1
22856,156::1590,156::1589,0
22857,156::1590,156::1596,0
22858,156::1600,156::1614,1
22859,156::1619,156::1617,0
22860,156::1621,156::1639,1
22861,156::1640,156::1641,0
22862,156::1643,156::1665,1
22863,156::1667,156::1682,1
22864,156::1685,156::1683,0
22865,156::1690,156::1684,1
22866,156::1690,156::1689,0
22867,156::1690,156::1704,1
22868,156::1705,156::1711,1
22869,156::1713,156::1721,0
22870,156::1723,156::1729,0
22871,156::1730,156::1732,0
22872,156::1733,156::1747,1
22873,156::1750,156::1783,1
22874,156::1790,156::1784,1
22875,156::1790,156::1836,1
22876,156::1840,156::1882,1
22877,156::1890,156::1883,1
22878,156::1890,156::1909,0
22879,156::1910,156::1916,0
22880,156::1920,156::1919,1
22881,156::1920,156::1921,0
22882,156::1923,156::1923,0
22883,156::1925,156::1939,1
22884,156::1940,156::1948,0
22885,156::1950,156::1954,0
22886,156::1955,156::1960,1
22887,156::1961,156::1961,0
22888,156::1962,156::1963,0
22889,156::1965,156::1965,0
22890,156::1970,156::1966,1
22891,156::1970,156::1968,1
22892,156::1970,156::2000,1
22893,156::Unknown,156::2019,1
22894,156::2020,156::2054,1
22895,156::2060,156::2064,0
22896,156::2070,156::2065,1
22897,156::2067,156::2067,0
22898,156::2070,156::2076,0
22899,156::2080,156::2080,0
22900,156::211,156::2081,0
22901,156::2082,156::2087,0
22902,156::2090,156::2100,0
22903,156::2104,156::2109,0
22904,156::211,156::2110,0
22905,156::2111,156::2112,0
22906,156::2113,156::2115,0
22907,156::2117,156::2130,1
22908,156::2131,156::2131,0
22909,156::2132,156::2136,0
22910,156::2140,156::2144,0
22911,156::2145,156::2174,0
22912,156::2180,156::2186,0
22913,156::2190,156::2194,0
22914,156::2200,156::2202,0
22915,156::2203,156::2239,0
22916,156::2240,156::2243,0
22917,156::2245,156::2247,0
22918,156::2250,156::2268,1
22919,156::2270,156::2289,1
22920,156::2291,156::2290,0
22921,156::2291,156::2294,0
22922,156::2300,156::2300,0
22923,156::2301,156::2302,0
22924,156::2305,156::2321,1
22925,156::2323,156::2349,1
22926,156::2350,156::2352,0
22927,156::2355,156::2360,1
22928,156::2361,156::2361,0
22929,156::2364,156::2369,0
22930,156::2370,156::2371,0
22931,156::2380,156::2384,0
22932,156::2389,156::2395,0
22933,156::2400,156::2396,1
22934,156::2400,156::2406,0
22935,156::2410,156::2455,1
22936,156::2460,156::2467,0
22937,156::2470,156::2511,1
22938,156::2513,156::2571,0
22939,156::2575,156::2599,1
22940,156::2600,156::2616,1
22941,156::2620,156::2617,1
22942,156::2620,156::2657,1
22943,156::2661,156::2683,1
22944,156::2699,156::2692,0
22945,156::2695,156::2712,1
22946,156::2715,156::2716,0
22947,156::2720,156::2732,0
22948,156::2735,156::2734,0
22949,156::2740,156::2750,0
22950,156::2767,156::2752,1
22951,156::2758,156::2764,1
22952,156::2770,156::2779,0
22953,156::2785,156::2791,1
22954,156::2801,156::2795,1
22955,156::2801,156::2796,1
22956,156::2801,156::2797,1
22957,156::2801,156::2858,1
22958,156::2861,156::2863,0
22959,156::2864,156::2917,1
22960,156::2920,156::2918,1
22961,156::2920,156::2926,0
22962,156::2930,156::2941,1
22963,156::2942,156::2944,0
22964,156::2945,156::2946,0
22965,156::2947,156::2947,0
22966,156::2948,156::2970,1
22967,156::2971,156::2973,0
22968,156::2974,156::2987,0
22969,156::3001,156::2993,1
22970,156::3000,156::2997,1
22971,156::3000,156::3019,1
22972,156::3020,156::3022,0
22973,156::3023,156::3028,0
22974,156::3041,156::3030,1
22975,156::3031,156::3039,0
22976,156::3040,156::3060,0
22977,156::3061,156::3072,1
22978,156::3074,156::3076,0
22979,156::3080,156::3087,0
22980,156::3090,156::3088,1
22981,156::3090,156::3089,0
22982,156::3090,156::3096,0
22983,156::3100,156::3099,1
22984,156::3100,156::3100,0
22985,156::3101,156::3108,0
22986,156::3110,156::3114,0
22987,156::3115,156::3130,1
22988,156::3131,156::3134,0
22989,156::3135,156::3141,1
22990,156::3143,156::3152,1
22991,156::3154,156::3160,1
22992,156::3161,156::3167,0
22993,156::3170,156::3168,1
22994,156::3170,156::3175,0
22995,156::3180,156::3176,1
22996,156::3179,156::3200,1
22997,156::3201,156::3223,1
22998,156::3225,156::3224,0
22999,156::3225,156::3283,1
23000,156::315,156::3310,0
23001,156::3168,156::3317,1
23002,156::332,156::3341,0
23003,156::335,156::3408,1
23004,156::342,156::3418,0
23005,156::3420,156::3467,1
23006,156::3490,156::3468,1
23007,156::3490,156::3471,1
23008,156::3475,156::3473,0
23009,156::3475,156::3481,1
23010,156::3490,156::3492,0
23011,156::3500,156::3503,0
23012,156::3505,156::3504,0
23013,156::3510,156::3506,0
23014,156::3510,156::3507,0
23015,156::3510,156::3556,1
23016,156::356,156::3578,0
23017,156::3580,156::3629,1
23018,156::3630,156::3741,1
23019,156::3745,156::3751,0
23020,156::3753,156::3873,0
23021,156::3901,156::3897,1
23022,156::3901,156::3911,0
23023,156::392,156::3996,0
23024,156::4000,156::4014,1
23025,156::4015,156::4027,1
23026,156::4041,156::4029,1
23027,156::4030,156::4205,1
23028,156::4210,156::4226,1
23029,156::4240,156::4232,1
23030,156::4240,156::4262,1
23031,156::428,156::4349,1
23032,156::436,156::4378,0
23033,156::4400,156::4728,1
23034,156::4751,156::4734,1
23035,156::4740,156::4784,0
23036,156::4800,156::4914,1
23037,156::4920,156::4973,1
23038,156::5014,156::4979,1
23039,156::4980,156::5013,1
23040,156::5014,156::5060,1
23041,156::5094,156::5377,1
23042,156::5380,156::5388,0
23043,156::5401,156::5505,1
23044,156::5510,156::5577,1
23045,156::5580,156::5637,1
23046,156::5654,156::5673,1
23047,156::5703,156::5712,1
23048,156::5718,156::5788,0
23049,156::5839,156::5847,1
23050,156::288,156::5902,1
23051,156::478,156::5945,1
23052,156::478,156::5991,1
23053,156::6000,156::6003,0
23054,156::6004,156::6218,1
23055,156::625,156::6296,0
23056,156::6304,156::6297,1
23057,156::6298,156::6299,0
23058,156::6300,156::6377,1
23059,156::6380,156::6460,1
23060,156::6461,156::6509,1
23061,156::6510,156::6539,1
23062,156::6540,156::6658,1
23063,156::6660,156::6666,0
23064,156::6678,156::6684,0
23065,156::6701,156::6711,0
23066,156::6720,156::6791,1
23067,156::6804,156::6953,1
23068,156::6964,156::6957,1
23069,156::6960,156::7008,1
23070,156::7010,156::7063,1
23071,156::708,156::7089,0
23072,156::7104,156::7107,0
23073,156::7114,156::7137,1
23074,156::7148,156::7285,1
23075,156::7304,156::7396,1
23076,156::7414,156::8128,1
23077,156::Unknown,156::8228,1
23078,156::Unknown,156::8571,1
23079,156::8572,156::8614,1
23080,156::8659,156::26313,1
23081,156::Unknown,156::31038,1
23082,157::4784,157::527,1
23083,157::478,157::785,0
23084,157::102,157::953,1
23085,157::102,157::1193,1
23086,157::134,157::1270,1
23087,157::135,157::1961,1
23088,157::206,157::2392,1
23089,157::266,157::2490,1
23090,157::266,157::2683,0
23091,157::283,157::2686,0
23092,157::2704,157::2720,0
23093,157::2759,157::2724,1
23094,157::2730,157::2770,0
23095,157::2834,157::2959,1
23096,157::3003,157::2987,1
23097,157::3004,157::3174,1
23098,157::3208,157::3175,1
23099,157::3208,157::3268,0
23100,157::242,157::3298,1
23101,157::272,157::3617,1
23102,157::365,157::3752,0
23103,158::272,158::193,1
23104,158::220,158::327,1
23105,158::272,158::837,1
23106,158::272,158::1093,1
23107,158::122,158::1345,1
23108,158::159,158::1409,0
23109,158::149,158::2109,0
23110,158::216,158::2428,1
23111,158::246,158::2490,0
23112,158::266,158::2572,1
23113,158::262,158::2605,0
23114,158::2709,158::2723,1
23115,158::275,158::2826,1
23116,158::285,158::2872,0
23117,158::2908,158::2948,0
23118,158::3003,158::3301,1
23119,158::336,158::3363,0
23120,158::343,158::6383,0
23121,158::Unknown,158::6502,1
23122,158::6659,158::7541,1
23123,158::7654,158::27674,0
23124,Unknown,158::53000,1
23125,Unknown,158::55282,1
23126,158::Unknown,158::55391,1
23127,158::Unknown,158::58293,1
23128,158::Unknown,158::66320,1
23129,159::10,159::1,0
23130,159::10,159::31,0
23131,159::44,159::62,1
23132,159::82,159::110,1
23133,159::120,159::150,0
23134,159::170,159::186,1
23135,159::220,159::296,1
23136,159::306,159::318,1
23137,159::351,159::339,1
23138,159::351,159::356,0
23139,159::370,159::357,0
23140,159::368,159::377,1
23141,159::390,159::480,1
23142,159::501,159::508,0
23143,159::530,159::539,0
23144,159::550,159::587,1
23145,159::623,159::597,1
23146,159::609,159::1088,1
23147,159::1108,159::1197,1
23148,159::1234,159::1259,1
23149,159::1308,159::1265,1
23150,159::868,159::1307,1
23151,159::110,159::1569,1
23152,159::110,159::1704,0
23153,159::179,159::1721,0
23154,159::174,159::1784,0
23155,159::179,159::1961,0
23156,159::198,159::2424,1
23157,159::245,159::2671,1
23158,159::270,159::2724,0
23159,159::283,159::2858,0
23160,159::2964,159::2959,1
23161,159::301,159::3114,0
23162,159::316,159::3147,0
23163,159::3165,159::3252,1
23164,159::330,159::3949,1
23165,159::409,159::4014,0
23166,159::409,159::4022,0
23167,159::4041,159::4069,1
23168,159::4098,159::4246,1
23169,159::4328,159::4306,1
23170,159::4328,159::4308,0
23171,159::4320,159::4447,1
23172,159::446,159::4823,1
23173,159::494,159::4886,1
23174,159::4949,159::5299,1
23175,159::5300,159::5377,1
23176,159::545,159::5957,0
23177,159::6018,159::6373,1
23178,159::6508,159::6377,1
23179,159::6488,159::6942,1
23180,159::6958,159::7143,1
23181,159::7308,159::7361,1
23182,159::744,159::8360,1
23183,159::Unknown,159::8533,1
23184,159::857,159::8969,1
23185,159::9067,159::30707,1
23186,159::Unknown,159::30812,1
23187,159::Unknown,159::31685,1
23188,159::Unknown,159::40819,1
23189,159::Unknown,159::45720,1
23190,159::Unknown,159::46976,1
23191,159::Unknown,159::47099,1
23192,159::Unknown,159::49286,1
23193,159::Unknown,159::56367,1
23194,159::Unknown,159::60069,1
23195,159::Unknown,159::63082,1
23196,159::Unknown,159::64957,1
23197,159::Unknown,159::64969,1
23198,159::Unknown,159::65230,1
23199,159::65283,159::67087,1
23200,159::242,159::68954,1
23201,159::1108,159::69757,1
23202,159::398,159::72641,1
23203,159::8050,159::72998,1
23204,159::730,159::74946,1
23205,159::75098,159::78499,1
23206,159::80592,159::81845,1
23207,159::830,159::81932,1
23208,159::81933,159::84374,1
23209,159::857,159::84954,1
23210,159::857,159::88405,1
23211,159::89098,159::88810,1
23212,159::90000,159::89774,1
23213,159::90298,159::89864,1
23214,159::90292,159::95167,1
23215,159::96098,159::96821,1
23216,159::1000,159::97304,1
23217,159::99192,159::103141,1
23218,159::104111,159::104374,1
23219,159::106111,159::106696,1
23220,159::108111,159::106782,1
23221,159::108111,159::106920,1
23222,159::107111,159::112556,1
23223,159::113111,159::140110,1
23224,159::Unknown,159::157296,1
23225,159::Unknown,159::166643,1
23226,160::4022,160::1,1
23227,160::182,160::2,0
23228,160::3,160::6,0
23229,160::11,160::10,0
23230,160::12,160::22,0
23231,160::25,160::32,0
23232,160::35,160::34,0
23233,160::36,160::44,1
23234,160::46,160::47,0
23235,160::52,160::50,0
23236,160::52,160::60,1
23237,160::62,160::76,0
23238,160::82,160::79,1
23239,160::82,160::85,0
23240,160::90,160::93,0
23241,160::98,160::95,0
23242,160::101,160::110,0
23243,160::112,160::111,0
23244,160::120,160::126,0
23245,160::130,160::150,0
23246,160::155,160::153,0
23247,160::155,160::158,0
23248,160::160,160::165,0
23249,160::170,160::173,0
23250,160::170,160::181,1
23251,160::182,160::185,0
23252,160::186,160::196,0
23253,160::199,160::198,0
23254,160::199,160::204,1
23255,160::206,160::217,1
23256,160::219,160::227,1
23257,160::231,160::239,0
23258,160::245,160::242,0
23259,160::245,160::253,0
23260,160::260,160::258,1
23261,160::263,160::260,0
23262,160::263,160::288,1
23263,160::301,160::293,1
23264,160::301,160::296,1
23265,160::Unknown,160::315,1
23266,160::320,160::316,1
23267,160::320,160::329,0
23268,160::330,160::338,0
23269,160::349,160::353,1
23270,160::360,160::356,0
23271,160::361,160::364,0
23272,160::368,160::366,0
23273,160::370,160::367,0
23274,160::370,160::368,1
23275,160::370,160::374,0
23276,160::377,160::377,0
23277,160::380,160::379,1
23278,160::380,160::420,1
23279,160::421,160::426,0
23280,160::431,160::434,0
23281,160::436,160::435,0
23282,160::436,160::442,1
23283,160::446,160::457,1
23284,160::460,160::466,0
23285,160::473,160::480,1
23286,160::494,160::485,1
23287,160::491,160::519,1
23288,160::520,160::527,0
23289,160::530,160::533,0
23290,160::536,160::541,1
23291,160::547,160::546,0
23292,160::549,160::551,1
23293,160::552,160::587,1
23294,160::594,160::589,0
23295,160::594,160::592,0
23296,160::594,160::593,0
23297,160::594,160::594,0
23298,160::595,160::595,0
23299,160::596,160::596,0
23300,160::597,160::608,1
23301,160::609,160::616,1
23302,160::620,160::628,0
23303,160::632,160::648,1
23304,160::650,160::653,0
23305,160::660,160::661,0
23306,160::662,160::671,1
23307,160::680,160::673,1
23308,160::680,160::718,1
23309,160::730,160::733,0
23310,160::760,160::736,0
23311,160::744,160::748,0
23312,160::750,160::778,1
23313,160::794,160::780,1
23314,160::794,160::786,1
23315,160::794,160::788,1
23316,160::794,160::798,0
23317,160::805,160::837,1
23318,160::846,160::839,1
23319,160::857,160::849,1
23320,160::857,160::858,0
23321,160::865,160::880,1
23322,160::896,160::903,1
23323,160::906,160::904,0
23324,160::906,160::908,0
23325,160::913,160::924,1
23326,160::926,160::990,1
23327,160::Unknown,160::991,1
23328,160::Unknown,160::1011,1
23329,160::1020,160::1019,1
23330,160::1020,160::1022,0
23331,160::1023,160::1028,0
23332,160::1030,160::1029,1
23333,160::1030,160::1032,0
23334,160::1033,160::1034,0
23335,160::1035,160::1035,0
23336,160::1040,160::1036,1
23337,160::1037,160::1037,0
23338,160::1040,160::1056,1
23339,160::1060,160::1059,1
23340,160::1060,160::1090,0
23341,160::1091,160::1092,0
23342,160::1093,160::1097,0
23343,160::1100,160::1100,0
23344,160::1101,160::1107,0
23345,160::1110,160::1120,0
23346,160::1121,160::1127,0
23347,160::1130,160::1163,0
23348,160::1165,160::1175,0
23349,160::1177,160::1183,1
23350,160::112,160::1186,0
23351,160::1193,160::1196,0
23352,160::1200,160::1198,1
23353,160::1200,160::1199,1
23354,160::120,160::1200,0
23355,160::1201,160::1208,0
23356,160::121,160::1210,0
23357,160::1213,160::1213,0
23358,160::1215,160::1214,0
23359,160::1215,160::1219,0
23360,160::1220,160::1221,0
23361,160::1223,160::1222,0
23362,160::1223,160::1225,0
23363,160::1227,160::1240,1
23364,160::1243,160::1242,0
23365,160::1243,160::1258,1
23366,160::1260,160::1265,0
23367,160::1268,160::1270,1
23368,160::1273,160::1275,0
23369,160::1280,160::1277,1
23370,160::1280,160::1288,0
23371,160::1290,160::1291,0
23372,160::1293,160::1293,0
23373,160::1295,160::1307,1
23374,160::1310,160::1320,0
23375,160::1321,160::1321,0
23376,160::1323,160::1339,0
23377,160::1340,160::1347,0
23378,160::1350,160::1356,0
23379,160::1360,160::1370,0
23380,160::1371,160::1371,0
23381,160::1373,160::1372,0
23382,160::1373,160::1373,0
23383,160::1374,160::1374,0
23384,160::1375,160::1375,0
23385,160::1376,160::1376,0
23386,160::1377,160::1377,0
23387,160::1378,160::1382,0
23388,160::1383,160::1385,0
23389,160::1386,160::1387,0
23390,160::1390,160::1391,0
23391,160::1393,160::1393,0
23392,160::1394,160::1411,1
23393,160::1413,160::1438,0
23394,160::1440,160::1446,0
23395,160::1450,160::1483,1
23396,160::1485,160::1488,0
23397,160::1490,160::1499,0
23398,160::1500,160::1527,1
23399,160::1530,160::1552,1
23400,160::1520,160::1562,0
23401,160::1567,160::1573,0
23402,160::1586,160::1580,0
23403,160::1586,160::1584,0
23404,160::160,160::1586,0
23405,160::1590,160::1587,1
23406,160::1590,160::1589,0
23407,160::1590,160::1590,0
23408,160::1591,160::1591,0
23409,160::1592,160::1597,0
23410,160::1600,160::1603,0
23411,160::1604,160::1610,0
23412,160::1611,160::1616,0
23413,160::1620,160::1620,0
23414,160::1621,160::1627,0
23415,160::1630,160::1645,1
23416,160::1651,160::1653,0
23417,160::1659,160::1674,1
23418,160::1681,160::1676,1
23419,160::1680,160::1678,0
23420,160::1680,160::1690,0
23421,160::1691,160::1713,1
23422,160::1720,160::1717,1
23423,160::1720,160::1722,0
23424,160::1725,160::1734,1
23425,160::1735,160::1748,1
23426,160::1750,160::1810,1
23427,160::1815,160::1831,0
23428,160::1840,160::1845,0
23429,160::1850,160::1876,1
23430,160::1880,160::1882,0
23431,160::1890,160::1909,0
23432,160::1913,160::1917,0
23433,160::1920,160::1920,0
23434,160::1923,160::1960,1
23435,160::1973,160::1962,1
23436,160::1970,160::1969,1
23437,160::1970,160::1970,0
23438,160::1971,160::1971,0
23439,160::1972,160::1972,0
23440,160::1973,160::1973,0
23441,160::1974,160::1974,0
23442,160::1975,160::1975,0
23443,160::1976,160::1976,0
23444,160::1977,160::1979,0
23445,160::1980,160::1981,0
23446,160::1982,160::1994,1
23447,160::1995,160::1997,0
23448,160::2000,160::2000,0
23449,160::2001,160::2002,0
23450,160::1995,160::2003,1
23451,160::2004,160::2005,0
23452,160::2006,160::2006,0
23453,160::2007,160::2011,1
23454,160::2012,160::2012,0
23455,160::2013,160::2018,0
23456,160::Unknown,160::2020,1
23457,160::Unknown,160::2021,1
23458,160::Unknown,160::2023,1
23459,160::Unknown,160::2028,1
23460,160::Unknown,160::2051,1
23461,160::Unknown,160::2052,1
23462,160::Unknown,160::2053,1
23463,160::Unknown,160::2054,1
23464,160::Unknown,160::2058,1
23465,160::2060,160::2078,1
23466,160::2080,160::2081,0
23467,160::2082,160::2087,0
23468,160::Unknown,160::2088,1
23469,160::Unknown,160::2094,1
23470,160::Unknown,160::2115,1
23471,160::Unknown,160::2118,1
23472,160::2120,160::2126,0
23473,160::Unknown,160::2140,1
23474,160::Unknown,160::2161,1
23475,160::2163,160::2162,0
23476,160::Unknown,160::2166,1
23477,160::2170,160::2174,0
23478,160::2180,160::2194,1
23479,160::2195,160::2210,1
23480,160::2211,160::2252,1
23481,160::2253,160::2253,0
23482,160::2254,160::2273,1
23483,160::2274,160::2313,1
23484,160::2314,160::2314,0
23485,160::2315,160::2324,1
23486,160::2330,160::2325,1
23487,160::2330,160::2329,1
23488,160::2330,160::2334,0
23489,160::2335,160::2340,1
23490,160::2341,160::2353,1
23491,160::2354,160::2363,1
23492,160::2364,160::2364,0
23493,160::2365,160::2367,0
23494,160::2370,160::2387,0
23495,160::2390,160::2396,0
23496,160::2400,160::2402,0
23497,160::2403,160::2404,0
23498,160::2405,160::2405,0
23499,160::2407,160::2408,0
23500,160::2409,160::2409,0
23501,160::2410,160::2410,0
23502,160::2411,160::2411,0
23503,160::2412,160::2412,0
23504,160::2413,160::2414,0
23505,160::2415,160::2422,1
23506,160::2423,160::2427,0
23507,160::2430,160::2428,1
23508,160::2430,160::2446,1
23509,160::2450,160::2450,0
23510,160::2451,160::2455,0
23511,160::2456,160::2456,0
23512,160::2457,160::2467,0
23513,160::2468,160::2470,1
23514,160::2471,160::2471,0
23515,160::2472,160::2529,1
23516,160::2530,160::2530,0
23517,160::2531,160::2531,0
23518,160::2532,160::2532,0
23519,160::2533,160::2533,0
23520,160::2534,160::2571,1
23521,160::2572,160::2583,1
23522,160::2584,160::2617,1
23523,160::2618,160::2628,0
23524,160::2630,160::2640,0
23525,160::2641,160::2641,0
23526,160::2642,160::2642,0
23527,160::2643,160::2643,0
23528,160::2644,160::2657,1
23529,160::2660,160::2688,1
23530,160::2690,160::2699,0
23531,160::2700,160::2700,0
23532,160::2701,160::2701,0
23533,160::2702,160::2706,0
23534,160::2707,160::2710,0
23535,160::2711,160::2716,0
23536,160::2717,160::2717,0
23537,160::2718,160::2745,1
23538,160::2750,160::2748,1
23539,160::2750,160::2762,1
23540,160::2763,160::2769,0
23541,160::2770,160::2771,0
23542,160::2772,160::2789,1
23543,160::2790,160::2791,0
23544,160::2792,160::2806,1
23545,160::2810,160::2808,0
23546,160::2810,160::2818,0
23547,160::2820,160::2827,0
23548,160::2830,160::2840,0
23549,160::2841,160::2858,1
23550,160::281,160::2916,0
23551,160::2834,160::2918,1
23552,160::2924,160::2953,1
23553,160::2974,160::2959,1
23554,160::2969,160::2977,1
23555,160::3000,160::2985,1
23556,160::3000,160::2986,1
23557,160::3000,160::2987,1
23558,160::3000,160::2997,1
23559,160::3000,160::3005,0
23560,160::3006,160::3034,1
23561,160::3040,160::3067,1
23562,160::3077,160::3081,1
23563,160::3085,160::3082,0
23564,160::3090,160::3083,1
23565,160::3084,160::3087,0
23566,160::3090,160::3114,1
23567,160::3120,160::3147,1
23568,160::3150,160::3160,0
23569,160::3161,160::3213,1
23570,160::3220,160::3238,1
23571,160::3240,160::3256,1
23572,160::3260,160::3257,1
23573,160::3260,160::3263,0
23574,160::3270,160::3264,1
23575,160::3265,160::3269,0
23576,160::3270,160::3301,1
23577,160::3302,160::3328,0
23578,160::3330,160::3355,1
23579,160::3360,160::3357,1
23580,160::3360,160::3386,0
23581,160::3390,160::3408,1
23582,160::3410,160::3418,0
23583,160::3420,160::3438,1
23584,160::3440,160::3439,1
23585,160::3440,160::3440,0
23586,160::3441,160::3450,1
23587,160::3460,160::3471,1
23588,160::3473,160::3477,0
23589,160::3480,160::3527,1
23590,160::3530,160::3572,1
23591,160::3573,160::3578,0
23592,160::3580,160::3593,1
23593,160::3600,160::3608,0
23594,160::3610,160::3616,0
23595,160::3620,160::3623,0
23596,160::3625,160::3638,1
23597,160::3640,160::3649,0
23598,160::3650,160::3683,1
23599,160::3690,160::3697,0
23600,160::370,160::3698,1
23601,160::370,160::3701,0
23602,160::3702,160::3702,0
23603,160::3703,160::3703,0
23604,160::3704,160::3704,0
23605,160::3705,160::3745,0
23606,160::3746,160::3751,1
23607,160::3752,160::3785,0
23608,160::3786,160::3793,1
23609,160::380,160::3825,0
23610,160::383,160::3826,0
23611,160::3827,160::3858,1
23612,160::3860,160::3864,0
23613,160::3865,160::3868,0
23614,160::388,160::3869,0
23615,160::3870,160::3877,0
23616,160::388,160::3893,0
23617,160::3900,160::3910,0
23618,160::3911,160::3948,1
23619,160::3950,160::3981,1
23620,160::3982,160::3986,0
23621,160::3990,160::3994,0
23622,160::3995,160::3996,0
23623,160::3997,160::4011,1
23624,160::4013,160::4021,0
23625,160::4022,160::4033,1
23626,160::4040,160::4034,0
23627,160::4040,160::4055,1
23628,160::4060,160::4148,1
23629,160::4160,160::4223,1
