UserID,RealUser,GeneratedUser,ErrorFlag
2307,F::18::14::13210,2307::M::25::17::02140,1
2308,F::18::14::22083,2308::F::45::16::48103,1
2309,F::18::14::13210,2309::F::45::0::08901,1
2310,F::18::14::22003,2310::M::45::12::48130,1
2311,F::18::14::13210,2311::F::25::4::22902,1
2312,F::18::14::13210,2312::M::45::0::13131,1
2313,F::18::14::13210,2313::F::50::6::48103-4711,1
2314,F::18::14::13210,2314::F::25::1::13210,0
2315,F::18::14::13210,2315::M::56::7::48114,1
2316,F::18::14::13210,2316::M::35::0::13207,1
2317,F::18::14::22023,2317::F::45::9::57108,1
2318,F::18::14::13210,2318::M::56::7::48114,1
2319,F::18::14::13210,2319::M::35::7::48104,1
2320,F::18::14::13210,2320::F::50::1::06043,1
2321,F::18::14::13210,2321::M::25::7::30115,1
2322,F::18::14::13210,2322::F::56::13::48105,1
2323,F::18::14::13210,2323::M::35::3::13088,1
2324,F::18::14::13210,2324::M::35::17::50321,1
2325,F::18::14::13210,2325::F::18::4::27708,1
2326,F::18::14::13210,2326::M::18::4::01040,1
2327,F::18::14::13210,2327::M::18::10::48169,1
2328,F::18::14::13210,2328::M::56::7::13212,1
2329,F::18::14::13210,2329::F::56::15::97367,1
2330,F::18::14::22023,2330::M::45::7::48103,1
2331,F::18::14::13210,2331::M::56::1::48104,1
2332,F::18::14::13210,2332::M::56::14::01545,1
2333,F::18::14::13210,2333::M::50::6::13035,1
2334,F::18::14::22023,2334::F::56::7::01562,1
2335,F::18::14::13210,2335::M::50::17::48197,1
2336,F::18::14::13210,2336::M::35::18::13146,1
2337,F::18::14::45238,2337::M::35::17::49424,1
2338,F::18::14::22023,2338::M::45::17::13152,1
2339,F::18::14::13210,2339::F::56::3::52003,1
2340,F::18::14::22003,2340::M::35::2::48104,1
2341,F::18::14::13210,2341::M::56::1::13210,1
2342,F::18::14::13210,2342::M::35::3::48107,1
2343,F::18::14::13210,2343::F::45::1::01604,1
2344,F::18::14::13210,2344::M::25::12::02139,1
2345,F::18::14::12345,2345::M::35::16::98031,1
2346,F::18::14::13210,2346::F::1::10::48105,1
2347,F::18::14::22003,2347::M::35::1::48116,1
2348,F::18::14::13210,2348::M::50::12::06082,1
2349,F::18::14::22063,2349::M::25::8::50309,1
2350,F::18::14::45209,2350::M::18::4::44312,1
2351,F::18::14::13210,2351::F::25::0::11106,1
2352,F::18::14::13210,2352::M::50::13::41076,1
2353,F::18::14::13210,2353::F::35::9::61270,1
2354,F::18::14::13210,2354::M::35::11::94306,1
2355,F::18::14::13210,2355::F::45::9::13203,1
2356,F::18::14::13210,2356::F::50::16::13207,1
2357,F::18::14::13210,2357::F::35::14::13316,0
2358,F::18::14::13210,2358::F::56::6::06074,1
2359,F::18::14::13210,2359::M::56::13::13685,1
2360,F::18::14::13210,2360::M::50::6::13210,1
2361,F::18::14::22000,2361::M::56::7::49423,1
2362,F::18::14::22023,2362::M::25::14::94110,1
2363,F::18::14::22023,2363::M::50::14::95823,1
2364,F::18::14::13210,2364::F::56::9::13078,1
2365,F::18::14::22000,2365::M::50::7::13203,1
2366,F::18::14::13210,2366::F::45::16::01532,1
2367,F::18::14::13210,2367::F::25::9::49424,1
2368,F::18::14::22003,2368::F::56::13::13057,1
2369,F::18::14::22003,2369::M::35::14::06040,1
2370,F::18::14::13210,2370::M::50::1::13215,1
2371,F::18::14::22063,2371::F::35::7::06082,1
2372,F::18::14::13210,2372::F::45::7::01602,1
2373,F::18::14::13210,2373::M::45::7::94109,1
2374,F::18::14::13210,2374::M::25::14::94404,1
2375,F::18::14::22000,2375::F::50::7::13027,1
2376,F::18::14::13210,2376::M::25::1::13210,1
2377,F::18::14::13210,2377::M::35::0::06108,1
2378,F::18::14::13210,2378::M::25::3::75150,1
2379,F::18::14::13210,2379::M::18::18::13045,1
2380,F::18::14::13210,2380::M::25::4::22903,1
2381,F::18::14::13210,2381::F::35::9::13066,1
2382,F::18::14::13210,2382::M::50::13::59715,1
2383,F::18::14::13210,2383::F::25::14::95125,0
2384,F::18::14::13210,2384::M::35::17::62034,1
2385,F::18::14::13210,2385::F::45::2::01545,1
2386,F::18::14::13210,2386::F::25::0::06040,1
2387,F::18::14::13210,2387::M::25::17::32224,1
2388,F::18::14::13210,2388::M::56::5::06082,1
2389,F::18::14::13210,2389::M::25::16::37922,1
2390,F::18::14::13210,2390::F::25::6::33076,1
2391,F::18::14::13210,2391::M::50::18::13126,1
2392,F::18::14::13210,2392::F::56::3::06040,1
2393,F::18::14::13210,2393::M::56::13::13123,1
2394,F::18::14::13210,2394::M::35::6::37923,1
2395,F::18::14::13210,2395::M::35::7::08021,1
2396,F::18::14::13210,2396::F::18::0::22102,1
2397,F::18::14::13210,2397::F::35::11::43201,1
2398,F::18::14::13210,2398::M::25::0::98122,1
2399,F::18::14::22003,2399::M::35::17::11355,1
2400,F::18::14::13210,2400::F::25::16::95687,1
2401,F::18::14::45238,2401::M::25::4::22901,1
2402,F::18::14::22083,2402::M::45::17::32024,1
2403,F::18::14::22003,2403::M::18::4::37743,1
2404,F::18::14::45209,2404::M::18::7::64055,1
2405,F::18::14::13210,2405::M::50::8::78065,1
2406,F::18::14::22003,2406::F::56::12::01520,1
2407,F::18::14::22083,2407::M::35::16::11358,1
2408,F::18::14::13210,2408::F::45::1::01609,1
2409,F::18::14::13210,2409::F::35::9::06074,1
2410,F::18::14::22003,2410::M::56::7::06071,1
2411,F::18::14::13210,2411::F::35::14::01536,0
2412,F::18::14::13210,2412::M::56::13::01501,1
2413,F::18::14::13210,2413::F::56::7::06118,1
2414,F::18::14::13210,2414::M::25::1::49503,1
2415,F::18::14::45238,2415::M::25::7::22407,1
2416,F::18::14::13210,2416::M::45::7::01531,1
2417,F::18::14::13210,2417::M::45::1::53045,1
2418,F::18::14::22023,2418::F::1::10::06074,1
2419,F::18::14::13210,2419::M::25::0::06096,1
2420,F::18::14::13210,2420::M::50::7::37938,1
2421,F::18::14::13210,2421::M::35::7::44306,1
2422,F::18::14::13210,2422::F::50::9::02865,1
2423,F::18::14::13210,2423::F::45::9::01520,1
2424,F::18::14::13210,2424::M::25::17::95035,1
2425,F::18::14::13210,2425::F::35::14::45243,0
2426,F::18::14::13210,2426::M::56::0::01606,1
2427,F::18::14::13210,2427::F::25::14::94010,0
2428,F::18::14::13210,2428::M::45::17::45255,1
2429,F::18::14::22083,2429::M::25::2::22903,1
2430,F::18::14::22000,2430::M::25::4::22902,1
2431,F::18::14::13210,2431::F::25::4::22903,1
2432,F::18::14::13210,2432::M::25::4::22903,1
2433,F::18::14::13210,2433::M::25::4::22903,1
2434,F::18::14::13210,2434::M::25::4::22901,1
2435,F::18::14::13210,2435::M::25::4::22903,1
2436,F::18::14::13210,2436::M::25::7::22902,1
2437,F::18::14::13210,2437::M::25::4::22923,1
2438,F::18::14::13210,2438::M::35::1::22903,1
2439,F::18::14::22003,2439::M::45::17::48105,1
2440,F::18::14::22000,2440::M::50::17::01430,1
2441,F::18::14::13210,2441::F::45::6::42406,1
2442,F::18::14::13210,2442::M::35::17::36830,1
2443,F::18::14::13210,2443::F::35::0::49464,1
2444,F::18::14::13210,2444::F::45::4::42420,1
2445,F::18::14::22083,2445::M::25::0::48104,1
2446,F::18::14::22003,2446::M::18::7::10038,1
2447,F::18::14::13210,2447::M::25::14::03051,1
2448,F::18::14::45238,2448::M::35::6::37932,1
2449,F::18::14::13210,2449::M::56::13::37922,1
2450,F::18::14::22003,2450::M::45::16::01612,1
2451,F::18::14::22023,2451::M::45::12::37853,1
2452,F::18::14::13210,2452::M::45::7::01545,1
2453,F::18::14::13210,2453::M::25::7::55429,1
2454,F::18::14::13210,2454::M::18::0::97005,1
2455,F::18::14::13210,2455::M::35::7::48197,1
2456,F::18::14::13210,2456::M::25::5::48103,1
2457,F::18::14::13210,2457::M::25::0::60656,1
2458,F::18::14::13210,2458::M::25::7::85040,1
2459,F::18::14::13210,2459::M::50::7::44313,1
2460,F::18::3::15222,2460::F::50::1::36067,1
2461,F::18::14::13210,2461::M::18::4::98117,1
2462,F::18::14::13210,2462::M::35::1::44303,1
2463,F::18::14::13210,2463::M::25::7::33916,1
2464,F::18::14::13210,2464::F::18::4::44106,1
2465,F::18::14::13210,2465::M::50::6::44333,1
2466,F::18::14::13210,2466::M::25::15::94303,1
2467,F::18::14::13210,2467::M::1::10::44224,1
2468,F::18::14::13210,2468::M::50::1::44240,1
2469,F::18::14::22083,2469::M::25::4::90048,1
2470,F::18::14::22000,2470::M::35::18::52001,1
2471,F::18::14::22003,2471::M::50::13::98683,1
2472,F::18::14::13210,2472::M::25::18::37922,1
2473,F::18::14::22003,2473::M::25::12::98105,1
2474,F::18::14::13210,2474::M::25::12::83815,1
2475,F::18::14::13210,2475::F::25::18::98115,1
2476,F::18::14::13210,2476::M::50::12::78703,1
2477,F::18::14::22003,2477::M::45::0::42420,1
2478,F::18::14::22023,2478::M::50::1::37922,1
2479,F::18::14::13210,2479::F::25::1::23454,1
2480,F::18::14::13210,2480::F::18::20::94410,1
2481,F::18::14::13210,2481::M::35::14::03054,1
2482,F::18::14::13210,2482::F::50::3::37772,1
2483,M::50::14::13210,2483::M::56::13::90503,1
2484,F::18::14::13210,2484::M::45::5::31901,1
2485,F::18::14::13210,2485::M::35::14::95746,1
2486,F::18::14::13210,2486::M::18::12::98105,1
2487,F::18::14::13210,2487::M::45::7::55438,1
2488,F::18::14::13210,2488::F::45::2::31804,1
2489,F::18::14::13210,2489::F::35::9::37843,1
2490,F::18::14::22003,2490::M::25::12::94703,1
2491,F::18::14::22023,2491::M::35::7::22904,1
2492,F::18::14::22003,2492::F::45::2::37924,1
2493,F::18::14::13210,2493::M::45::2::90631,1
2494,F::18::14::13210,2494::M::18::4::52003,1
2495,F::18::14::22003,2495::F::18::4::56401,1
2496,F::18::14::22083,2496::M::50::1::37932,1
2497,F::18::14::22003,2497::F::50::14::37922,1
2498,F::18::14::22003,2498::M::56::18::70817,1
2499,F::18::14::22003,2499::M::50::0::36109,1
2500,F::18::14::45238,2500::M::56::1::29672,1
2501,F::18::14::13210,2501::M::25::15::37923,1
2502,F::18::14::13210,2502::M::56::13::49423,1
2503,F::18::14::45209,2503::M::35::17::19360,1
2504,F::18::14::45209,2504::M::25::7::98115,1
2505,F::18::14::13210,2505::M::25::7::55405,1
2506,F::18::14::22083,2506::F::25::14::98225,0
2507,F::18::14::22023,2507::M::25::4::94107,1
2508,F::18::14::22003,2508::F::35::3::77429,1
2509,F::18::14::22083,2509::M::25::5::36109,1
2510,F::18::14::13210,2510::M::25::7::37930,1
2511,F::18::14::22083,2511::M::25::7::15209,1
2512,F::18::14::13210,2512::F::45::14::36109,1
2513,F::18::14::22003,2513::M::56::1::37922,0
2514,F::18::14::22000,2514::M::56::14::37922,1
2515,F::18::14::13210,2515::M::45::12::37914,1
2516,F::18::14::22000,2516::F::45::6::37909,1
2517,F::18::14::60611,2517::F::35::9::53806,1
2518,F::18::14::13210,2518::M::25::7::11793,1
2519,F::18::14::13210,2519::F::45::2::14850,1
2520,F::18::14::13210,2520::F::56::2::95448,1
2521,F::18::14::13210,2521::M::35::17::49424,1
2522,F::18::14::13210,2522::M::18::11::60614,1
2523,F::18::14::13210,2523::M::25::17::49423,1
2524,F::18::14::13210,2524::F::56::9::38558,1
2525,F::18::14::13210,2525::F::35::1::37922,1
2526,F::18::14::13210,2526::M::56::13::37923,1
2527,F::18::14::13210,2527::M::35::15::36109,1
2528,F::18::14::13210,2528::M::56::0::37922,1
2529,F::18::14::22023,2529::F::35::9::95903,1
2530,F::18::14::22003,2530::M::18::0::42420,1
2531,F::18::14::22023,2531::F::45::7::52003,1
2532,F::18::14::13210,2532::F::56::13::37917,1
2533,F::18::14::13210,2533::F::25::3::49423,1
2534,F::18::14::13210,2534::F::50::6::37922,1
2535,F::18::14::22000,2535::F::56::2::03431,1
2536,F::18::14::13210,2536::M::56::13::37830,1
2537,F::18::14::13210,2537::M::35::11::37620,1
2538,F::18::14::22000,2538::M::56::13::37923,1
2539,F::18::14::13210,2539::M::35::7::32444,1
2540,F::18::14::13210,2540::F::45::6::42420,1
2541,F::18::14::13210,2541::F::35::5::49424,1
2542,F::18::14::22023,2542::F::45::13::37922,1
2543,F::18::14::13210,2543::F::35::0::42420,1
2544,F::18::14::13210,2544::M::45::1::52001,1
2545,F::18::14::13210,2545::M::56::13::37830,1
2546,F::18::14::13210,2546::F::56::13::37931,1
2547,F::18::14::22063,2547::F::35::0::37920,1
2548,F::18::14::13210,2548::F::35::6::37919,1
2549,F::18::14::13210,2549::M::56::13::37938,1
2550,F::50::14::13210,2550::M::50::7::37931,1
2551,F::18::14::22003,2551::M::25::12::98133,1
2552,F::18::14::22003,2552::F::25::9::29369,1
2553,F::18::14::22023,2553::M::25::7::29369,1
2554,F::18::14::22023,2554::M::25::1::97405,1
2555,F::18::14::13210,2555::M::56::7::10522,1
2556,F::50::14::13210,2556::M::25::4::02430,1
2557,F::18::14::22083,2557::F::18::19::02452,1
2558,F::18::14::22003,2558::M::56::17::53061,1
2559,F::18::14::45238,2559::M::18::10::53207,1
2560,F::18::14::45238,2560::F::45::6::84318,1
2561,F::18::14::22023,2561::M::25::15::06460,1
2562,F::18::14::13210,2562::M::18::0::98021,1
2563,F::18::14::13210,2563::M::45::13::53132,1
2564,F::18::14::22023,2564::F::35::20::43230,1
2565,F::18::14::45290,2565::M::35::5::34786,1
2566,F::18::14::22023,2566::M::35::17::94022,1
2567,F::18::14::13210,2567::M::25::0::06451,0
2568,F::18::14::45209,2568::M::25::17::31311,1
2569,F::18::14::13210,2569::M::45::0::45248,1
2570,F::18::14::13210,2570::F::56::14::95005,1
2571,F::18::14::45238,2571::M::35::17::20151,1
2572,F::18::14::13210,2572::M::35::14::75005,1
2573,F::18::14::13210,2573::M::45::16::94536,0
2574,F::18::14::22023,2574::M::50::6::06511,0
2575,F::18::14::13210,2575::M::35::7::76248,1
2576,F::18::14::22023,2576::M::18::17::97030,1
2577,F::18::14::13210,2577::M::25::7::77099,1
2578,F::18::14::13210,2578::M::50::7::94107,1
2579,F::18::14::13210,2579::M::35::15::91411,1
2580,F::18::14::13210,2580::F::45::1::12538,0
2581,F::18::14::22063,2581::M::25::11::60611,1
2582,F::18::14::45209,2582::F::25::1::97201,1
2583,F::18::14::22063,2583::M::35::7::19610,1
2584,F::18::14::13210,2584::F::56::1::94563,0
2585,F::18::14::22063,2585::M::45::15::64081-8102,1
2586,F::18::14::13210,2586::M::25::20::46802,1
2587,F::18::14::22000,2587::M::35::7::55124,0
2588,F::18::14::13210,2588::F::56::13::78737,1
2589,F::18::14::22083,2589::M::25::0::19004,1
2590,F::18::14::13210,2590::M::18::4::94044,1
2591,F::18::14::13210,2591::M::18::1::50310,0
2592,F::18::14::13210,2592::M::50::7::80004-4448,1
2593,F::18::14::13210,2593::M::56::16::95816,1
2594,F::18::14::13210,2594::M::35::7::31047,0
2595,F::18::14::22003,2595::M::18::4::15213,1
2596,F::18::14::13210,2596::M::50::7::48152,0
2597,F::18::14::22003,2597::F::50::0::95616,1
2598,F::18::14::22023,2598::M::25::17::20866,1
2599,F::18::14::13210,2599::M::25::12::53154,1
2600,F::18::14::13210,2600::M::25::14::19312,1
2601,F::18::14::22023,2601::M::35::16::27613,1
2602,F::18::14::45209,2602::M::45::12::92104,1
2603,F::18::14::22063,2603::M::25::17::19126,1
2604,F::18::14::45209,2604::M::25::0::45459,1
2605,F::18::14::45209,2605::M::35::7::75013,0
2606,F::18::14::13210,2606::M::50::7::34285,0
2607,F::18::14::13210,2607::F::56::0::48178,1
2608,F::18::14::45209,2608::F::25::1::10025,1
2609,F::18::14::22003,2609::F::50::12::55391,1
2610,F::18::14::13210,2610::M::45::7::48322,1
2611,F::18::14::22083,2611::M::25::3::07719,0
2612,F::18::14::22083,2612::F::45::3::94560,0
2613,F::18::14::22003,2613::M::35::1::92120,1
2614,F::18::14::22003,2614::M::25::7::15205,0
2615,F::18::14::13210,2615::M::25::7::21029,1
2616,F::18::14::22000,2616::M::35::7::02657,1
2617,F::18::14::13210,2617::F::45::15::60081,1
2618,F::18::14::13210,2618::F::18::4::53538,1
2619,F::18::14::22003,2619::M::35::12::95677,1
2620,F::18::14::45209,2620::M::18::4::47306,0
2621,F::18::14::22083,2621::M::18::0::46304,1
2622,F::18::14::45209,2622::F::35::6::27516,1
2623,F::18::14::13210,2623::M::56::1::30345,0
2624,F::18::14::13210,2624::F::35::0::44313,1
2625,F::18::14::13210,2625::M::35::7::61910,0
2626,F::18::14::45209,2626::M::56::1::04056,1
2627,F::18::14::13210,2627::M::25::1::06877,1
2628,F::18::14::22003,2628::F::25::2::11217,1
2629,F::18::14::22003,2629::M::25::11::15237,1
2630,F::18::14::45290,2630::F::18::5::78704,1
2631,F::18::14::45209,2631::F::50::1::14850,0
2632,F::18::14::13210,2632::M::56::0::43528,1
2633,F::18::14::13210,2633::F::35::9::07728,1
2634,F::18::14::13210,2634::M::56::1::15701,1
2635,F::18::14::13210,2635::M::35::0::06403,0
2636,F::18::14::22083,2636::M::18::12::78750,1
2637,F::18::14::13210,2637::F::35::20::44303,1
2638,F::18::14::22003,2638::M::25::14::06405,1
2639,F::18::14::22023,2639::F::25::6::80236,0
2640,F::18::14::13210,2640::M::35::12::78230,1
2641,F::18::14::13210,2641::M::25::6::19428,1
2642,F::18::14::13210,2642::M::25::0::33073,1
2643,F::18::14::13210,2643::M::45::17::99005,1
2644,F::18::14::22003,2644::M::18::15::45215,1
2645,F::18::14::13210,2645::M::25::7::60657,0
2646,F::18::14::22023,2646::M::45::17::18049,1
2647,F::18::14::22083,2647::F::35::11::15116,1
2648,F::18::14::13210,2648::M::25::17::27707,1
2649,F::18::14::13210,2649::M::25::16::80126,1
2650,F::18::14::13210,2650::M::45::7::75080,1
2651,F::18::14::22023,2651::M::56::14::11779,1
2652,F::18::14::22083,2652::M::35::20::84010,1
2653,F::18::14::22003,2653::M::25::7::94109,0
2654,F::18::14::13210,2654::F::35::9::48336,1
2655,F::18::14::22023,2655::M::35::7::66224,1
2656,F::18::14::22003,2656::M::56::13::32837,1
2657,F::18::14::13210,2657::F::1::10::47403,0
2658,F::18::14::22023,2658::M::25::7::60115,1
2659,F::18::14::13210,2659::M::35::14::01060,1
2660,F::18::14::13210,2660::M::56::17::28704,1
2661,F::18::14::22023,2661::M::56::13::19312,1
2662,F::18::14::22023,2662::M::25::17::02021,1
2663,F::18::14::22023,2663::F::25::4::02215,0
2664,F::18::14::13210,2664::M::35::7::52402,1
2665,F::18::14::22023,2665::M::35::11::98443,1
2666,F::18::14::22023,2666::M::45::16::63128,1
2667,F::18::14::13210,2667::F::35::6::08043,0
2668,F::18::14::13210,2668::F::25::4::94110,0
2669,F::18::14::22023,2669::M::45::0::24541,0
2670,F::18::14::22023,2670::M::35::6::94598,1
2671,F::18::14::13210,2671::F::35::12::54220,1
2672,F::18::14::13210,2672::M::35::7::04096,0
2673,F::18::14::22023,2673::M::35::7::77040,1
2674,F::18::14::22023,2674::M::25::4::94110,1
2675,F::18::14::13210,2675::M::35::18::98664,1
2676,F::18::14::22023,2676::M::56::20::78731,1
2677,F::18::14::22023,2677::F::35::7::66204,0
2678,F::18::14::22023,2678::M::25::6::49707,1
2679,F::18::14::13210,2679::F::18::4::02143,1
2680,F::18::14::45290,2680::M::25::12::01864,1
2681,F::18::14::13210,2681::F::25::4::48823,1
2682,F::18::14::45209,2682::M::18::4::43210,1
2683,F::18::14::22023,2683::M::35::7::60188,0
2684,F::18::14::22023,2684::F::18::0::19143,1
2685,F::18::14::22003,2685::M::45::7::02116,1
2686,F::18::14::13210,2686::M::25::0::85283,0
2687,F::18::14::22003,2687::M::1::10::08805,1
2688,F::18::14::13210,2688::M::25::17::54915,1
2689,F::18::14::22023,2689::M::25::12::27511,1
2690,F::18::14::22083,2690::M::25::7::24210,0
2691,F::18::14::22000,2691::M::18::4::06459,1
2692,F::18::14::45238,2692::F::18::4::14620,1
2693,F::18::14::13210,2693::M::56::13::72949,1
2694,F::18::14::13210,2694::M::18::4::90024,1
2695,F::18::14::13210,2695::M::35::11::46033,1
2696,F::18::14::22003,2696::M::25::7::24210,0
2697,F::18::14::22023,2697::F::50::17::87031,1
2698,F::18::14::22023,2698::F::25::2::10028,1
2699,F::18::14::13210,2699::F::56::13::74128,1
2700,F::18::14::45238,2700::M::25::7::30117,0
2701,F::18::14::45209,2701::M::45::1::60115,0
2702,F::18::14::45209,2702::M::45::6::65201,1
2703,F::18::14::45209,2703::M::35::11::52803,1
2704,F::18::14::45209,2704::M::56::13::72764,1
2705,F::18::14::13210,2705::M::25::1::27713,1
2706,F::18::14::45209,2706::F::25::1::27713,0
2707,F::18::14::45209,2707::M::56::13::24060,1
2708,F::18::14::15267,2708::M::25::7::44115,1
2709,F::18::14::13210,2709::F::25::0::60660,0
2710,F::18::14::22000,2710::M::35::17::94303,1
2711,F::18::14::22003,2711::F::25::4::01075,1
2712,F::18::14::13210,2712::F::18::19::33953,1
2713,F::18::14::22023,2713::M::25::7::96811,0
2714,F::18::14::13210,2714::M::18::4::96815,1
2715,F::18::14::22003,2715::F::50::4::96822,0
2716,F::18::14::45238,2716::F::50::4::96825,1
2717,F::18::14::13210,2717::M::25::4::96826,1
2718,F::18::14::13210,2718::F::25::4::96817,1
2719,F::18::14::13210,2719::M::25::12::98100,1
2720,F::18::14::13210,2720::M::35::0::20795,0
2721,F::18::14::45238,2721::M::45::14::19382,1
2722,F::18::14::13210,2722::M::35::7::22043,0
2723,F::18::14::13210,2723::F::25::9::28147,1
2724,F::18::14::22003,2724::F::45::2::27514,
2725,F::18::14::13210,2725::M::35::7::30071,0
2726,F::18::14::45238,2726::M::45::11::02155,0
2727,F::18::14::13210,2727::M::25::11::60603,1
2728,F::18::14::13210,2728::M::35::12::27614,0
2729,F::18::14::22003,2729::M::50::7::17402,0
2730,F::18::14::45238,2730::M::35::11::48640,1
2731,F::18::14::22003,2731::M::35::7::11050,1
2732,F::18::14::13210,2732::M::45::17::92805,1
2733,F::18::14::22023,2733::M::45::17::94002,1
2734,F::18::14::22023,2734::F::18::4::02912,1
2735,F::18::14::22003,2735::M::25::7::22903,1
2736,F::18::14::13210,2736::M::45::12::80303,1
2737,F::18::14::13210,2737::M::25::3::50311,1
2738,F::18::14::13210,2738::F::50::2::22181,1
2739,F::18::14::13210,2739::F::35::7::92316,1
2740,F::18::14::13210,2740::M::45::17::22181,1
2741,F::18::14::13210,2741::M::25::14::60614,0
2742,F::18::14::13210,2742::M::25::17::36092,1
2743,F::18::14::13210,2743::M::25::14::72601,1
2744,F::18::14::13210,2744::M::18::17::53818,1
2745,F::18::14::45209,2745::F::35::1::30345,1
2746,F::18::14::22000,2746::M::50::14::50265-2850,1
2747,F::18::14::13210,2747::F::18::4::90025,0
2748,F::18::14::13210,2748::M::25::4::85719,1
2749,F::18::14::13210,2749::M::25::12::10025,1
2750,F::18::14::13210,2750::F::25::15::91360,1
2751,F::18::14::13210,2751::F::25::16::28120,0
2752,F::18::14::22023,2752::M::25::15::77006,1
2753,F::18::14::22003,2753::F::50::20::27516,1
2754,F::18::14::22003,2754::M::50::12::60148,1
2755,F::18::14::45209,2755::M::35::7::29631,1
2756,F::18::14::13210,2756::M::18::4::97331,1
2757,F::18::14::22023,2757::M::25::2::10023,1
2758,F::18::14::45209,2758::M::56::8::12436,0
2759,F::18::14::13210,2759::M::25::7::36102,1
2760,F::18::14::13210,2760::M::56::0::01886,1
2761,F::18::14::13210,2761::M::35::6::80917,1
2762,F::18::14::22023,2762::M::50::16::63131,1
2763,F::18::14::13210,2763::F::18::4::48104,1
2764,F::18::14::22003,2764::M::25::7::91403,1
2765,F::18::14::22023,2765::M::50::7::02420,1
2766,F::18::14::13210,2766::M::45::7::55016,1
2767,F::18::14::22023,2767::M::25::0::99163,1
2768,F::18::14::22023,2768::M::25::17::90210,1
2769,F::18::14::22023,2769::M::25::7::20170,1
2770,F::18::14::22023,2770::M::35::1::14260,1
2771,F::18::14::22000,2771::M::18::1::92037,1
2772,F::18::14::45209,2772::M::35::17::10025,1
2773,F::18::14::22023,2773::M::35::2::78766,1
2774,F::18::14::13210,2774::M::25::1::92103,1
2775,M::50::14::13210,2775::F::18::4::90038,1
2776,F::18::14::22000,2776::M::25::14::22205,1
2777,F::18::14::13210,2777::M::18::4::95326,1
2778,F::18::14::13210,2778::M::56::13::94025,1
2779,F::18::14::13210,2779::M::35::7::10040,1
2780,F::18::14::13210,2780::M::25::17::94133,1
2781,F::18::14::45209,2781::M::35::4::45205,1
2782,F::18::14::13210,2782::F::18::4::48858,1
2783,F::18::14::22023,2783::M::45::17::78750,1
2784,F::18::14::13210,2784::M::50::20::20007,1
2785,F::18::14::13210,2785::M::56::13::29928,1
2786,F::18::14::22063,2786::M::25::4::60201,1
2787,F::18::14::13210,2787::M::25::4::60614,1
2788,F::18::14::13210,2788::M::56::1::90049,1
2789,F::18::14::13210,2789::M::18::4::90025,1
2790,F::18::14::22003,2790::M::25::20::85013,1
2791,F::18::14::22023,2791::M::56::7::10023,1
2792,F::18::14::13210,2792::M::18::4::02452,1
2793,F::18::14::13210,2793::M::35::7::70116,1
2794,F::18::14::13210,2794::M::25::2::20036,1
2795,F::18::14::22000,2795::M::50::13::33710,1
2796,F::18::14::13210,2796::M::25::14::92104,1
2797,F::18::14::22063,2797::F::25::7::94043,1
2798,F::18::14::13210,2798::M::35::20::10038,1
2799,F::18::14::13210,2799::M::18::0::55404,1
2800,F::18::14::45209,2800::F::18::4::73070,1
2801,F::18::14::13210,2801::F::25::3::12866,1
2802,F::18::14::22003,2802::M::35::20::10036,1
2803,F::18::14::22023,2803::M::25::7::94022,1
2804,F::18::14::45209,2804::F::35::0::46234,1
2805,F::18::14::22023,2805::M::56::19::06040,1
2806,F::18::14::22003,2806::M::1::10::15208,1
2807,F::18::14::22083,2807::F::35::11::22043,0
2808,F::18::14::13210,2808::M::56::16::60610,1
2809,F::18::14::13210,2809::M::25::7::10016,1
2810,F::18::14::45209,2810::F::1::10::64093,1
2811,F::18::14::45209,2811::M::25::19::94122,1
2812,F::18::14::13210,2812::M::25::17::60607,1
2813,F::18::14::22023,2813::M::25::20::55406,1
2814,F::18::14::22003,2814::M::35::7::02127,1
2815,F::18::14::22000,2815::M::35::17::60477,1
2816,F::18::14::45238,2816::M::25::7::60015,1
2817,F::18::14::13210,2817::M::35::12::53130,1
2818,F::18::14::45238,2818::M::25::12::55106,1
2819,F::18::14::45209,2819::M::45::14::44122,1
2820,F::18::14::13210,2820::F::35::0::02138,1
2821,F::18::14::45209,2821::M::18::20::10036,1
2822,F::18::14::13210,2822::M::50::7::10003,1
2823,F::18::14::13210,2823::M::25::4::02452,1
2824,F::18::14::13210,2824::M::18::4::02111,1
2825,F::18::14::13210,2825::F::25::20::94014,1
2826,F::18::14::22003,2826::M::35::12::10011,1
2827,F::18::14::13210,2827::M::25::17::94063,1
2828,F::18::14::13210,2828::M::18::4::02454,1
2829,F::18::14::13210,2829::M::45::20::10013,1
2830,F::18::14::45209,2830::M::35::7::94506,1
2831,F::18::14::13210,2831::M::25::0::32225,1
2832,F::18::14::13210,2832::M::25::17::20036,1
2833,F::18::14::13210,2833::M::25::15::85003,1
2834,F::18::14::13210,2834::M::35::1::33304,1
2835,F::18::14::45209,2835::M::35::20::60622,1
2836,F::18::14::13210,2836::M::25::12::07974,1
2837,F::18::14::13210,2837::M::18::0::49506,1
2838,F::18::14::22023,2838::M::18::1::95864,1
2839,F::18::14::22023,2839::M::25::17::10003,1
2840,F::18::14::13210,2840::M::25::0::60660,1
2841,F::18::14::22063,2841::M::50::12::98056,1
2842,F::18::14::22003,2842::M::35::17::30145,1
2843,F::18::14::13210,2843::F::25::4::78705,1
