UserID,RealUser,GeneratedUser,ErrorFlag
1402,1402::M::35::7::55901,1402::M::18::4::90601,1
1403,1403::M::35::7::55901,1403::F::25::0::53713,1
1404,1404::M::35::7::55901,1404::M::50::16::91360,1
1405,1405::M::35::7::55901,1405::M::56::13::33445,1
1406,1406::M::35::7::55901,1406::M::25::4::91911,1
1407,1407::M::35::7::55901,1407::F::35::15::53704,1
1408,1408::M::35::16::92643,1408::M::25::0::90046,1
1409,1409::M::35::7::92643,1409::M::18::4::97215,1
1410,1410::M::35::16::92643,1410::M::50::7::94404,0
1411,1411::M::56::13::30037,1411::M::35::1::08107,1
1412,1412::M::25::0::92643,1412::M::25::17::94089,0
1413,1413::M::18::4::92625,1413::M::18::3::98122,0
1414,1414::M::50::16::92601,1414::M::18::4::85035,1
1415,1415::M::25::0::92643,1415::M::45::14::22901,1
1416,1416::M::25::0::92643,1416::M::25::14::98101,0
1417,1417::M::18::4::98122,1417::M::35::16::10472,1
1418,1418::M::25::0::92643,1418::M::18::4::48197,1
1419,1419::M::25::0::92643,1419::F::25::1::95336,1
1420,1420::M::18::4::92601,1420::M::18::4::01375,0
1421,1421::M::25::0::92601,1421::F::1::10::53704,1
1422,1422::M::18::4::98122,1422::M::35::17::55934,1
1423,1423::M::18::4::98122,1423::M::25::4::08540,0
1424,1424::M::18::4::92601,1424::M::35::0::28209,1
1425,1425::M::18::4::98101,1425::M::1::10::08872,1
1426,1426::M::18::4::98101,1426::M::18::14::94070,0
1427,1427::M::18::4::94070,1427::M::25::12::21401,1
1428,1428::M::18::4::94089,1428::F::45::11::40204,1
1429,1429::M::18::4::98101,1429::F::35::3::11229,1
1430,1430::M::18::4::94089,1430::M::18::4::97215,0
1431,1431::M::18::4::98122,1431::M::56::6::91011,1
1432,1432::M::18::4::98122,1432::M::35::1::94549,0
1433,1433::M::18::4::98122,1433::F::18::14::49505,1
1434,1434::M::18::4::98122,1434::F::1::10::495321,1
1435,1435::M::18::4::98122,1435::M::25::14::48103,1
1436,1436::M::18::4::48197,1436::F::50::6::97005,1
1437,1437::M::18::4::48197,1437::M::50::3::89102,1
1438,1438::M::18::4::48197,1438::M::18::2::21222,1
1439,1439::M::18::4::98122,1439::M::35::3::98037,1
1440,1440::M::18::4::98122,1440::M::35::12::94520,1
1441,1441::M::18::4::98122,1441::M::35::16::54729,1
1442,1442::M::18::4::98122,1442::M::18::2::12345,1
1443,1443::M::18::4::94070,1443::M::35::2::98055,1
1444,1444::M::18::4::98122,1444::F::25::4::91106,1
1445,1445::M::18::4::98122,1445::M::25::2::98109,0
1446,1446::M::18::4::98122,1446::M::35::12::10128,1
1447,1447::M::18::4::98122,1447::M::18::4::80521,0
1448,1448::M::18::4::98101,1448::F::25::3::17522,1
1449,1449::M::18::4::98101,1449::M::35::20::17112,1
1450,1450::M::18::4::98101,1450::M::18::4::94704,0
1451,1451::M::19::4::94710,1451::M::35::20::90012,1
1452,1452::M::35::20::90012,1452::F::56::13::90732,1
1453,1453::M::35::20::90012,1453::M::25::14::19444,1
1454,1454::M::35::20::90012,1454::M::18::4::93117,1
1455,1455::M::35::20::90012,1455::F::45::0::92126,1
1456,1456::M::35::20::90012,1456::M::25::2::98074,0
1457,1457::M::35::20::90012,1457::M::25::1::95472,0
1458,1458::M::35::20::90012,1458::M::1::0::08055,1
1459,1459::M::1::0::08055,1459::F::25::0::80027,1
1460,1460::M::1::0::08055,1460::F::18::4::95132,1
1461,1461::M::35::20::90012,1461::F::45::0::94115,1
1462,1462::M::25::2::98107,1462::M::35::16::95405,1
1463,1463::M::25::2::98005,1463::M::50::16::92612-3417,1
1464,1464::M::25::2::98107,1464::M::35::12::75063,1
1465,1465::M::25::2::98107,1465::M::50::16::93003,1
1466,1466::M::35::16::95405,1466::M::18::4::29201,1
1467,1467::M::18::4::29201,1467::M::25::5::97007,1
1468,1468::M::18::4::94101,1468::M::1::14::19147,1
1469,1469::M::18::4::94115,1469::M::56::20::95420,1
1470,1470::M::18::4::94101,1470::M::18::4::94118,0
1471,1471::M::25::2::98005,1471::M::25::17::11106,1
1472,1472::M::18::4::94118,1472::M::25::7::90248,0
1473,1473::M::18::4::94118,1473::M::25::14::06511,1
1474,1474::M::18::4::94101,1474::M::25::4::98115,0
1475,1475::M::18::4::94107,1475::F::25::2::75075,1
1476,1476::M::18::4::94101,1476::F::18::0::91030,1
1477,1477::M::25::2::98074,1477::F::45::1::90601,1
1478,1478::M::18::4::94101,1478::M::1::10::92620,0
1479,1479::M::25::2::98079,1479::F::50::2::94501,1
1480,1480::M::25::2::98074,1480::M::25::20::91367,0
1481,1481::M::18::4::94101,1481::M::35::17::77096,1
1482,1482::M::25::5::98001,1482::M::25::7::94132,0
1483,1483::M::18::4::94101,1483::M::18::4::54481,0
1484,1484::M::25::4::98001,1484::M::25::12::07054,1
1485,1485::M::25::4::98107,1485::F::25::9::80538,1
1486,1486::M::18::4::94101,1486::M::25::16::90638,1
1487,1487::M::25::4::98021,1487::M::35::7::07644,1
1488,1488::M::25::4::98021,1488::M::25::7::94538,0
1489,1489::M::25::4::98017,1489::F::35::2::60201,1
1490,1490::M::25::4::98001,1490::M::50::7::90505,1
1491,1491::M::25::4::98107,1491::M::18::4::06511,0
1492,1492::M::25::4::98115,1492::M::25::12::98102,0
1493,1493::M::25::4::98115,1493::F::25::14::60657,1
1494,1494::M::25::7::90248,1494::M::25::17::38104,1
1495,1495::M::25::4::98115,1495::M::18::0::77341,1
1496,1496::M::25::4::98115,1496::M::25::17::94108,0
1497,1497::M::25::7::94501,1497::M::50::5::80220,1
1498,1498::M::25::4::98115,1498::M::18::4::02139,0
1499,1499::M::25::4::98115,1499::M::1::10::19343,1
1500,1500::M::25::14::94001,1500::M::25::17::98115,0
1501,1501::M::25::17::98115,1501::M::25::11::75801,1
1502,1502::M::25::17::98122,1502::M::18::4::12188,1
1503,1503::M::25::17::98122,1503::M::25::12::92688,0
1504,1504::M::18::4::02139,1504::M::18::19::22030,1
1505,1505::M::25::17::98115,1505::M::50::11::90041,1
1506,1506::M::25::17::98115,1506::M::25::7::08550,1
1507,1507::M::18::4::02139,1507::M::35::17::95476,1
1508,1508::M::25::17::98115,1508::F::1::10::94539,1
1509,1509::M::25::17::98115,1509::M::1::0::11803,1
1510,1510::M::25::17::98115,1510::F::25::1::48067,1
1511,1511::M::25::17::98115,1511::M::35::12::08902,1
1512,1512::M::25::17::98115,1512::M::25::20::11102,1
1513,1513::M::25::17::98115,1513::F::35::16::95003,1
1514,1514::M::25::17::98115,1514::M::18::4::97215,0
1515,1515::M::25::17::98115,1515::M::25::16::48324,1
1516,1516::M::25::17::98115,1516::F::25::12::53154,1
1517,1517::M::25::25::98115,1517::M::18::0::10002,1
1518,1518::M::25::18::98101,1518::M::25::2::95831,0
1519,1519::M::25::16::48324,1519::M::18::4::38120,1
1520,1520::M::25::17::98115,1520::M::25::17::94506,0
1521,1521::M::25::16::48324,1521::F::25::7::08902,1
1522,1522::M::18::4::97215,1522::M::35::20::10025,1
1523,1523::M::25::16::95831,1523::M::25::17::95209,0
1524,1524::M::18::4::97215,1524::M::18::4::06459,0
1525,1525::M::25::16::48067,1525::F::25::16::94706,1
1526,1526::M::18::4::10025,1526::M::56::17::80538,1
1527,1527::M::25::17::94506,1527::M::18::10::78230,1
1528,1528::M::25::17::94506,1528::M::25::15::94903,0
1529,1529::M::18::4::10002,1529::M::18::4::97266,0
1530,1530::M::25::16::48324,1530::M::25::4::53711,1
1531,1531::M::18::4::38120,1531::M::45::17::60462,1
1532,1532::M::25::17::94506,1532::M::18::14::43613,1
1533,1533::M::25::17::94506,1533::M::45::1::71711,1
1534,1534::M::25::16::48324,1534::M::50::12::12184,1
1535,1535::M::18::4::97215,1535::F::18::20::90036,1
1536,1536::M::25::17::94506,1536::F::35::3::83001,1
1537,1537::M::25::17::94506,1537::M::18::20::02446,1
1538,1538::M::25::17::94506,1538::M::25::3::22601,1
1539,1539::M::18::4::97215,1539::M::25::3::02359,1
1540,1540::M::18::4::97215,1540::M::45::0::97214,1
1541,1541::M::18::4::97215,1541::M::56::17::23464-3016,1
1542,1542::M::18::4::97215,1542::M::18::17::12054,1
1543,1543::M::25::16::94501,1543::M::25::11::10549,1
1544,1544::M::18::4::10002,1544::M::25::12::63146,1
1545,1545::M::18::4::97215,1545::M::25::20::20009,1
1546,1546::M::18::4::97215,1546::M::25::4::22903,0
1547,1547::M::18::4::97215,1547::M::56::13::02115,1
1548,1548::M::18::4::02139,1548::M::35::1::53703,1
1549,1549::M::18::4::97215,1549::M::35::6::20901,1
1550,1550::M::25::17::94506,1550::M::18::4::11580,1
1551,1551::M::25::4::22903,1551::M::25::11::20008,0
1552,1552::M::25::11::20008,1552::M::45::20::10021,1
1553,1553::M::25::4::22903,1553::F::25::15::64116,1
1554,1554::M::25::4::22903,1554::F::35::12::17013,1
1555,1555::M::25::4::22903,1555::F::18::0::20008,1
1556,1556::M::25::11::20008,1556::M::18::4::48073,1
1557,1557::M::25::11::20008,1557::F::18::4::10039,1
1558,1558::M::25::11::20008,1558::M::18::6::60611,1
1559,1559::M::18::4::48073,1559::M::35::8::10014,1
1560,1560::M::18::4::48073,1560::F::25::3::85226,1
1561,1561::M::18::4::48073,1561::F::18::4::11214,1
1562,1562::M::18::4::48073,1562::M::18::20::43611,0
1563,1563::M::18::4::48073,1563::F::1::10::87123,1
1564,1564::M::18::4::48073,1564::M::50::1::01096,1
1565,1565::M::18::4::10039,1565::M::45::17::78731,1
1566,1566::M::18::4::10039,1566::M::35::16::77550,1
1567,1567::M::18::4::10039,1567::M::25::12::06511,1
1568,1568::M::18::4::10039,1568::F::1::10::94086,1
1569,1569::M::18::4::10039,1569::F::56::13::07701,1
1570,1570::M::18::4::10021,1570::M::18::17::75093,1
1571,1571::M::18::4::48073,1571::M::25::20::98033,1
1572,1572::M::18::4::48073,1572::F::25::3::02155,1
1573,1573::M::18::4::10039,1573::M::1::0::77479,1
1574,1574::M::18::4::48073,1574::M::25::6::81007,1
1575,1575::M::18::4::10039,1575::F::50::7::94949,1
1576,1576::M::18::4::48073,1576::F::45::9::85202,1
1577,1577::M::18::4::10039,1577::M::56::0::72227-5733,1
1578,1578::M::18::4::10039,1578::M::18::4::22201,0
1579,1579::M::18::4::22201,1579::M::25::0::60201,1
1580,1580::M::18::4::10039,1580::F::18::4::76201,1
1581,1581::M::18::4::76201,1581::F::18::4::10003,1
1582,1582::M::18::4::10003,1582::M::18::0::10705,0
1583,1583::M::18::4::10003,1583::M::35::6::94115,1
1584,1584::M::18::4::10003,1584::M::25::19::45701,1
1585,1585::M::18::4::10003,1585::M::56::20::92315,1
1586,1586::M::18::4::10003,1586::M::45::7::77351,1
1587,1587::M::18::4::10003,1587::F::25::3::30308,1
1588,1588::M::18::4::10003,1588::M::25::11::22043,1
1589,1589::M::18::4::10003,1589::M::25::0::95136,1
1590,1590::M::18::4::10003,1590::M::35::1::95003,1
1591,1591::M::25::0::95003,1591::M::50::7::26501,1
1592,1592::M::18::4::10003,1592::M::35::7::50111,1
1593,1593::M::25::0::95003,1593::M::25::16::78411,1
1594,1594::M::18::4::10003,1594::F::35::20::10013,1
1595,1595::M::18::4::10003,1595::M::35::1::92683-1892,1
1596,1596::M::18::4::10003,1596::F::18::5::48108,1
1597,1597::M::18::4::10003,1597::M::25::12::10002,0
1598,1598::M::18::4::10003,1598::M::35::13::76548,1
1599,1599::M::25::0::10003,1599::M::25::0::92646,0
1600,1600::M::18::4::10003,1600::M::35::7::08234,1
1601,1601::M::25::0::10021,1601::M::25::12::83001,1
1602,1602::M::25::0::10021,1602::F::25::7::10562,1
1603,1603::M::25::0::10021,1603::F::25::0::13326,1
1604,1604::M::25::0::10021,1604::M::25::11::50111,1
1605,1605::M::25::0::10021,1605::F::18::0::28270,1
1606,1606::M::25::0::10021,1606::F::35::3::55405,1
1607,1607::M::25::0::10021,1607::M::45::1::02135,1
1608,1608::M::25::0::10027,1608::M::25::11::75230,1
1609,1609::M::25::0::10027,1609::F::35::9::06830,1
1610,1610::M::25::11::75230,1610::M::25::11::55555,0
1611,1611::M::25::11::75230,1611::M::25::0::03867,1
1612,1612::M::25::11::75230,1612::M::25::17::11354,1
1613,1613::M::25::0::10021,1613::M::18::20::61801,1
1614,1614::M::25::11::75230,1614::M::35::0::90027,1
1615,1615::M::25::11::75230,1615::F::45::7::10022,1
1616,1616::M::25::11::75230,1616::M::25::0::16101,1
1617,1617::M::25::0::10001,1617::M::25::12::44060,1
1618,1618::M::25::11::75230,1618::M::50::0::44139,1
1619,1619::M::25::0::44139,1619::M::50::3::48843,1
1620,1620::M::25::0::10021,1620::M::25::20::48009,1
1621,1621::M::25::0::48009,1621::M::25::4::11423,1
1622,1622::M::25::0::10021,1622::M::18::4::53715,1
1623,1623::M::25::0::10027,1623::M::50::15::07746,1
1624,1624::M::25::0::10021,1624::M::25::0::06810,0
1625,1625::M::25::0::10003,1625::M::45::0::04330,0
1626,1626::M::25::0::10003,1626::M::18::4::10010,0
1627,1627::M::25::0::10003,1627::M::18::17::91505,1
1628,1628::M::25::0::10003,1628::M::18::20::90028,1
1629,1629::M::18::20::90027,1629::M::18::4::10003,1
1630,1630::M::18::4::10004,1630::M::45::17::91355,1
1631,1631::M::18::4::10004,1631::F::50::0::94514,1
1632,1632::M::25::0::10003,1632::M::25::16::94120,1
1633,1633::M::18::4::10004,1633::F::45::7::99701,1
1634,1634::M::25::0::10003,1634::F::56::0::38340,1
1635,1635::M::25::0::10003,1635::M::25::0::97212,0
1636,1636::M::18::4::10004,1636::F::25::19::60612,1
1637,1637::M::25::0::97213,1637::M::56::0::90049,0
1638,1638::M::25::0::97211,1638::F::18::17::95405,1
1639,1639::M::25::0::97213,1639::M::25::17::95405,0
1640,1640::M::25::0::97212,1640::M::35::17::95610,1
1641,1641::M::25::0::97212,1641::M::25::0::95819,0
1642,1642::M::18::4::10004,1642::M::50::13::62002,1
1643,1643::M::25::0::95819,1643::M::45::2::90813,1
1644,1644::M::25::0::95819,1644::M::18::12::90210,1
1645,1645::M::25::0::90210,1645::F::18::9::62225,1
1646,1646::M::25::0::62225,1646::M::25::20::90046,1
1647,1647::M::18::4::10004,1647::M::18::18::98118,1
1648,1648::M::25::0::98118,1648::M::50::14::85202,1
1649,1649::M::25::0::85201,1649::M::18::19::98034,1
1650,1650::M::25::0::98101,1650::M::25::19::94607,0
1651,1651::M::25::0::95819,1651::M::25::12::94520,0
1652,1652::M::25::0::95819,1652::M::25::16::98208,0
1653,1653::M::25::0::95819,1653::M::18::0::94044,0
1654,1654::M::25::0::95819,1654::F::45::0::94114,1
1655,1655::M::25::0::94114,1655::M::18::4::94507,0
1656,1656::M::25::0::94507,1656::M::25::17::94122,0
1657,1657::M::25::17::94122,1657::F::45::0::10022,1
1658,1658::M::25::17::94122,1658::F::35::6::94214,1
1659,1659::M::25::17::94122,1659::F::18::9::99703,1
1660,1660::M::25::17::94122,1660::F::25::2::94577,1
1661,1661::M::25::17::94122,1661::M::35::7::80526,1
1662,1662::M::25::17::94122,1662::M::25::12::94121,0
1663,1663::M::25::17::94122,1663::M::18::4::77845,1
1664,1664::M::25::17::94122,1664::F::18::4::76707,1
1665,1665::M::25::17::94122,1665::M::45::17::87505,0
1666,1666::M::25::17::94122,1666::M::25::14::15241,1
1667,1667::M::18::4::77845,1667::M::50::16::98516,1
1668,1668::M::25::17::94122,1668::M::35::2::95602,0
1669,1669::M::18::4::94507,1669::F::25::17::75006,1
1670,1670::M::18::4::77845,1670::F::56::13::95320,1
1671,1671::M::25::17::94122,1671::M::35::0::98368,1
1672,1672::M::25::17::94122,1672::M::25::17::93933,0
1673,1673::M::18::4::94507,1673::M::1::10::98043-3621,0
1674,1674::M::25::17::93933,1674::M::35::2::95816,1
1675,1675::M::25::17::95816,1675::F::25::6::97116,1
1676,1676::M::18::4::94507,1676::M::18::4::91301,0
1677,1677::M::25::17::94122,1677::M::18::14::97123,0
1678,1678::M::25::17::94121,1678::F::18::17::97070,1
1679,1679::M::25::17::95819,1679::M::25::12::98052,0
1680,1680::M::18::4::98043,1680::M::25::20::95380,1
1681,1681::M::18::4::95819,1681::M::18::4::78705,0
1682,1682::M::18::4::78705,1682::M::25::2::98102,1
1683,1683::M::18::4::78705,1683::F::25::7::98109,1
1684,1684::M::18::4::78705,1684::M::18::3::85226,1
1685,1685::M::18::4::78705,1685::M::35::12::95833,1
1686,1686::M::18::4::95833,1686::M::35::12::94062,1
1687,1687::M::18::4::94044,1687::M::25::3::85013,1
1688,1688::M::18::4::94060,1688::F::18::4::34243,1
1689,1689::M::18::4::34243,1689::M::35::5::98465,1
1690,1690::M::18::4::94044,1690::M::35::16::98029,1
1691,1691::M::18::4::94001,1691::F::25::17::85301,1
1692,1692::M::18::4::94001,1692::M::35::20::97333,1
1693,1693::M::18::4::94001,1693::M::25::12::98684,1
1694,1694::M::18::4::94001,1694::M::25::12::98116,1
1695,1695::M::18::4::94001,1695::M::25::1::97206,0
1696,1696::M::18::4::94001,1696::M::35::7::95765,1
1697,1697::M::18::4::94044,1697::F::18::4::98052,1
1698,1698::M::18::4::98052,1698::M::35::2::97214,1
1699,1699::M::25::17::98033,1699::F::25::19::98102,1
1700,1700::M::18::4::98052,1700::M::25::20::98119,0
1701,1701::M::25::20::98119,1701::F::25::4::97233,1
1702,1702::M::25::1::97206,1702::M::18::10::97303,0
1703,1703::M::25::4::97206,1703::M::18::15::77047,1
1704,1704::M::25::4::78705,1704::M::25::4::98926,0
1705,1705::M::18::4::78705,1705::F::18::4::85033,1
1706,1706::M::25::4::98126,1706::M::25::20::19134,1
1707,1707::M::18::4::78705,1707::M::50::1::95070,1
1708,1708::M::18::4::78705,1708::M::25::0::64106,1
1709,1709::M::18::4::78705,1709::M::25::0::73147,1
1710,1710::M::25::0::75057,1710::M::18::0::94530,0
1711,1711::M::25::0::75000,1711::F::18::4::30134,1
1712,1712::M::25::4::30033,1712::M::25::0::73003,1
1713,1713::M::25::0::73003,1713::M::25::0::47421,0
1714,1714::M::25::0::75001,1714::M::25::17::43212,1
1715,1715::M::25::0::73003,1715::M::25::16::53406,1
1716,1716::M::25::0::75000,1716::M::25::0::43229,0
1717,1717::M::25::0::43229,1717::F::50::6::30307,1
1718,1718::M::25::0::43229,1718::M::18::4::43235,0
1719,1719::M::25::0::43229,1719::M::18::16::60523,1
1720,1720::M::25::0::43229,1720::M::18::4::94720,1
1721,1721::M::25::0::43229,1721::M::18::19::70043,1
1722,1722::M::25::0::75000,1722::M::35::0::72058,0
1723,1723::M::25::0::75000,1723::M::35::17::60103,1
1724,1724::M::25::0::43235,1724::M::18::4::00961,1
1725,1725::M::18::4::00961,1725::M::18::19::67218,1
1726,1726::M::18::4::97233,1726::M::25::2::60160,1
1727,1727::M::18::4::97233,1727::M::35::16::50317,1
1728,1728::M::18::4::97233,1728::M::18::4::11710-1641,0
1729,1729::M::18::4::11710,1729::M::25::7::53715,1
1730,1730::M::18::4::11710,1730::F::18::4::60137,1
1731,1731::M::18::4::60137,1731::F::18::0::91601,1
1732,1732::M::18::4::60137,1732::M::18::4::13655,0
1733,1733::M::18::4::13655,1733::M::18::14::43725,1
1734,1734::M::18::4::13655,1734::M::45::17::94602,1
1735,1735::M::18::4::13655,1735::M::18::20::30605,1
1736,1736::M::18::4::13655,1736::M::56::8::00606,1
1737,1737::M::18::4::13655,1737::M::35::20::46614,1
1738,1738::M::18::4::11710,1738::M::35::16::30034,1
1739,1739::M::18::4::11710,1739::M::56::16::77079,1
1740,1740::M::18::4::77079,1740::M::56::1::96153,1
1741,1741::M::18::4::13655,1741::M::35::7::91107,1
1742,1742::M::18::4::13655,1742::M::25::15::08109,1
1743,1743::M::18::4::11710,1743::M::35::17::77566,1
1744,1744::M::18::4::11710,1744::M::35::12::50325,1
1745,1745::M::18::4::11710,1745::M::45::0::94114,1
1746,1746::M::18::4::13655,1746::M::25::4::33157,0
1747,1747::M::18::4::13655,1747::M::25::0::90638,1
1748,1748::M::18::4::94001,1748::M::50::1::04240,1
1749,1749::M::25::0::94057,1749::M::25::2::10040,1
1750,1750::M::18::4::10040,1750::M::50::5::10128,1
1751,1751::M::25::4::33157,1751::M::35::20::77024,1
1752,1752::M::35::20::77024,1752::M::25::3::96813,1
1753,1753::M::35::20::77024,1753::M::35::6::90803,1
1754,1754::M::35::6::90803,1754::M::18::19::27028,1
1755,1755::M::35::6::90803,1755::F::18::4::77005,1
1756,1756::M::35::6::90803,1756::F::25::1::75149,1
1757,1757::M::35::6::90803,1757::M::25::4::75206,1
1758,1758::M::35::6::77024,1758::F::25::0::33067-1400,1
1759,1759::M::35::6::90803,1759::M::25::16::22112,1
1760,1760::M::35::4::33157,1760::F::25::3::90016,1
1761,1761::M::35::4::22112,1761::M::35::0::72058,1
1762,1762::M::25::4::22112,1762::M::25::14::75230,1
1763,1763::M::35::4::75230,1763::M::35::7::76248,0
1764,1764::M::25::4::75230,1764::M::18::0::75149,0
1765,1765::M::25::4::75206,1765::M::18::4::13655,0
1766,1766::M::18::4::11710-1641,1766::F::45::0::94566,1
1767,1767::M::35::6::90803,1767::M::25::20::75205,1
1768,1768::M::18::4::13655,1768::M::45::16::75067,1
1769,1769::M::35::0::72058,1769::M::25::17::75240,1
1770,1770::M::18::4::13655,1770::M::35::16::79605,1
1771,1771::M::25::4::13655,1771::M::25::17::75044,1
1772,1772::M::18::4::13655,1772::M::56::2::90680,1
1773,1773::M::25::4::13655,1773::M::18::4::07030,0
1774,1774::M::18::4::07030,1774::M::25::17::99003,1
1775,1775::M::35::0::75067,1775::M::25::4::70115,1
1776,1776::M::18::4::70115,1776::M::25::0::45801,1
1777,1777::M::35::0::94057,1777::M::25::20::17022,1
1778,1778::M::25::4::70115,1778::M::18::4::94704,0
1779,1779::M::25::4::94704,1779::M::18::1::78133,1
1780,1780::M::25::4::70115,1780::M::35::1::22181,1
1781,1781::M::25::4::13655,1781::F::35::0::08009,1
1782,1782::M::25::4::75005,1782::M::45::0::23454,1
1783,1783::M::25::4::70115,1783::M::18::4::10027,0
1784,1784::M::25::4::10027,1784::M::18::20::18104,1
1785,1785::M::18::4::10027,1785::M::18::4::04901,0
1786,1786::M::18::4::10027,1786::M::45::1::85721,1
1787,1787::M::18::4::10027,1787::M::18::8::90210,1
1788,1788::M::18::4::10027,1788::M::45::2::19104,1
1789,1789::M::18::4::10027,1789::M::1::10::19116,0
1790,1790::M::18::4::10027,1790::M::25::0::19152,1
1791,1791::M::18::4::10027,1791::M::18::4::19146,0
1792,1792::M::18::4::19146,1792::F::25::2::53523,1
1793,1793::M::18::4::19146,1793::M::25::4::20008,0
1794,1794::M::18::4::10027,1794::M::25::11::20878,1
1795,1795::M::18::4::10027,1795::M::18::17::20724,1
1796,1796::M::18::4::10027,1796::M::50::11::20852,1
1797,1797::M::18::4::20808,1797::M::35::7::52003,1
1798,1798::M::18::4::10027,1798::M::45::11::22204,1
1799,1799::M::18::4::10027,1799::M::35::11::70118,1
1800,1800::M::18::4::10027,1800::M::18::4::70118,0
1801,1801::M::25::4::19146,1801::F::25::6::54729,1
1802,1802::M::36::4::19146,1802::M::18::4::22903,0
1803,1803::M::25::6::22903,1803::M::25::2::50021,1
1804,1804::M::18::4::19146,1804::M::25::7::22314,1
1805,1805::M::18::4::22314,1805::M::18::4::22401,0
1806,1806::M::25::7::22314,1806::M::18::4::22032,0
1807,1807::M::25::7::22314,1807::M::18::17::20742,1
1808,1808::M::18::4::22033,1808::F::18::4::22031,1
1809,1809::M::25::4::22033,1809::F::25::14::12189,0
1810,1810::M::18::4::22033,1810::M::50::13::90210,1
1811,1811::M::18::4::22033,1811::M::56::2::08825,1
1812,1812::M::18::4::22033,1812::F::25::12::48103,0
1813,1813::M::18::4::22033,1813::F::35::6::90035,1
1814,1814::M::18::4::22030,1814::M::50::7::10014,1
1815,1815::M::18::4::22030,1815::M::1::1::30707,0
1816,1816::M::18::4::22030,1816::F::35::9::56007,1
1817,1817::M::50::7::10014,1817::M::35::1::53706,1
1818,1818::M::35::1::53706,1818::M::1::8::02254,1
1819,1819::M::1::1::02157,1819::F::35::12::45249,1
1820,1820::M::35::1::53706,1820::M::25::20::50265,1
1821,1821::M::1::1::30707,1821::M::25::20::43315,1
1822,1822::M::25::20::43316,1822::F::25::0::53713,1
1823,1823::M::25::0::53713,1823::F::35::1::92801,1
1824,1824::M::1::1::10021,1824::F::18::4::43560,1
1825,1825::M::18::4::43559,1825::M::25::7::50310,1
1826,1826::M::25::7::50311,1826::M::45::11::49265,1
1827,1827::M::25::7::50311,1827::F::25::1::07721,1
1828,1828::M::25::1::07722,1828::M::18::4::07030,0
1829,1829::M::18::4::07029,1829::M::25::16::07302,0
1830,1830::M::18::4::07029,1830::M::18::4::12180,0
1831,1831::M::25::16::07030,1831::M::18::4::53190,1
1832,1832::M::18::4::07030,1832::F::18::4::14433,1
1833,1833::M::18::4::14432,1833::M::18::17::07030,1
1834,1834::M::18::4::07030,1834::M::35::5::10990,1
1835,1835::M::18::4::07030,1835::M::25::19::11501,1
1836,1836::M::18::4::07030,1836::M::25::0::10016,1
1837,1837::M::18::4::07030,1837::M::25::2::08817,1
1838,1838::M::18::4::07030,1838::M::35::7::10011,1
1839,1839::M::25::0::10016,1839::M::18::4::07940,1
1840,1840::M::18::4::07030,1840::M::25::12::11217,1
1841,1841::M::18::4::07940,1841::M::18::0::95037,1
1842,1842::M::18::4::07940,1842::M::18::4::53190,0
1843,1843::M::18::4::07030,1843::M::25::12::10014,1
1844,1844::M::18::4::07030,1844::F::18::4::53711,1
1845,1845::M::18::4::07030,1845::M::25::2::10002,1
1846,1846::M::18::4::10014,1846::M::45::12::95051,1
1847,1847::M::18::4::07940,1847::M::18::4::60047,0
1848,1848::M::18::4::60047,1848::M::35::5::10011,1
1849,1849::M::18::4::10011,1849::M::35::7::11747,1
1850,1850::M::18::4::10011,1850::M::18::5::12582,0
1851,1851::M::18::4::60047,1851::M::25::19::59602,1
1852,1852::M::36::4::53190,1852::M::25::12::10036,1
1853,1853::M::25::19::59602,1853::M::50::0::90803,1
1854,1854::M::25::0::10021,1854::M::25::0::92346,0
1855,1855::M::25::0::92346,1855::M::18::4::93004,1
1856,1856::M::25::0::10036,1856::M::56::7::92065,1
1857,1857::M::18::4::92065,1857::M::1::10::92106,0
1858,1858::M::0::0::92107,1858::F::18::4::59715,1
1859,1859::M::18::4::59715,1859::F::25::4::66049,1
1860,1860::F::18::4::59715,1860::M::56::16::94591,1
1861,1861::M::1::10::92106,1861::M::50::16::92129,1
1862,1862::M::50::16::92129,1862::M::50::14::95129,0
1863,1863::M::50::14::95129,1863::M::18::4::90048,1
1864,1864::M::50::0::90803,1864::M::35::7::94306,1
1865,1865::M::50::0::90803,1865::F::18::1::94606,1
1866,1866::M::50::0::92004,1866::M::25::7::94043,1
1867,1867::M::50::0::92004,1867::M::50::7::95008,0
1868,1868::M::50::16::95008,1868::M::50::11::92346,0
1869,1869::M::50::0::90803,1869::M::45::14::95148,1
1870,1870::M::50::0::92004,1870::M::56::13::85248,1
1871,1871::M::50::0::90803,1871::F::45::1::46774,1
1872,1872::M::56::16::94591,1872::M::50::20::92106,0
1873,1873::M::50::14::95129,1873::M::35::7::02127,1
1874,1874::M::50::14::95129,1874::M::45::7::95076,0
1875,1875::M::50::14::95129,1875::M::35::12::94107,1
1876,1876::M::50::14::95129,1876::M::25::12::92024,1
1877,1877::M::50::14::95129,1877::F::45::20::90069,1
1878,1878::M::50::14::95148,1878::M::1::10::92846,0
1879,1879::M::50::14::95129,1879::M::25::4::29732,1
1880,1880::M::56::16::94591,1880::M::35::0::91006,1
1881,1881::M::50::14::95129,1881::M::35::2::95008,1
1882,1882::M::50::14::95129,1882::M::35::16::92352,0
