RowIndex,GeneratedInteraction,RealInteraction,ErrorFlag
2205,16394::Unknown,16394::34047,1
2206,16394::34161,16394::34860,0
2207,16394::Unknown,16394::35374,1
2208,16394::Unknown,16394::35440,1
2209,16394::35551,16394::38943,1
2210,16394::Unknown,16394::39164,1
2211,16394::39351,16394::41150,1
2212,16394::41221,16394::42074,1
2213,16394::42241,16394::42841,0
2214,16394::42951,16394::43046,1
2215,16394::43251,16394::43164,0
2216,16394::43251,16394::43978,1
2217,16394::44141,16394::44460,0
2218,16394::44541,16394::45897,1
2219,16394::46051,16394::46715,0
2220,16394::47451,16394::47354,0
2221,16394::48451,16394::47658,1
2222,16394::48451,16394::47810,0
2223,16394::48493,16394::49238,1
2224,16394::49341,16394::50763,1
2225,16394::51251,16394::56885,1
2226,16394::Unknown,16394::57443,1
2227,16394::57657,16394::57956,0
2228,16394::58441,16394::58871,0
2229,16394::59151,16394::60064,1
2230,16394::60295,16394::61193,1
2231,16394::62351,16394::62149,0
2232,16394::62541,16394::64826,1
2233,16394::65435,16394::65775,0
2234,16394::66541,16394::66011,0
2235,16394::66219,16394::67528,1
2236,16394::68251,16394::68308,1
2237,16394::68841,16394::68918,0
2238,16394::69541,16394::69167,0
2239,16394::69541,16394::72465,1
2240,16394::73251,16394::73128,0
2241,16394::74151,16394::73360,1
2242,16394::74741,16394::74019,0
2243,16394::74441,16394::74577,1
2244,16394::74951,16394::74843,1
2245,16394::75351,16394::80924,1
2246,16394::81451,16394::82630,1
2247,16394::83251,16394::83388,1
2248,16394::83649,16394::85755,1
2249,16394::86551,16394::86320,1
2250,16394::75019,16394::87453,1
2251,16394::Unknown,16394::88649,1
2252,16394::Unknown,16394::89391,1
2253,16394::Unknown,16394::92564,1
2254,16394::Unknown,16394::95023,1
2255,16394::Unknown,16394::97582,1
2256,16394::Unknown,16394::97841,1
2257,16394::Unknown,16394::98720,1
2258,16394::Unknown,16394::98870,1
2259,16394::Unknown,16394::100111,1
2260,16394::100151,16394::102444,1
2261,16394::104777,16394::103185,1
2262,16394::104891,16394::104003,1
2263,16394::104855,16394::107686,1
2264,Unknown,16419::35646,1
2265,Unknown,16450::41330,1
2266,16495::41969,16495::95487,1
2267,16512::101111,16512::12829,1
2268,16524::12887,16524::48586,1
2269,16524::48687,16524::70307,1
2270,16553::10659,16553::5606,1
2271,16553::Unknown,16553::23100,1
2272,16553::23341,16553::48586,1
2273,16553::70307,16553::56419,1
2274,16553::56888,16553::61637,1
2275,16553::63742,16553::70307,1
2276,16553::78419,16553::92890,1
2277,16602::10687,16602::11829,1
2278,16602::11829,16602::14677,1
2279,16602::19487,16602::15991,1
2280,16602::17342,16602::27748,1
2281,16602::30551,16602::48330,1
2282,16602::49319,16602::49896,0
2283,16602::53319,16602::50195,0
2284,16602::50357,16602::59890,1
2285,16602::62319,16602::63248,1
2286,16602::64895,16602::68737,1
2287,16602::71819,16602::98048,1
2288,16602::100111,16602::98784,1
2289,16626::11829,16626::36332,1
2290,16643::10687,16643::75015,1
2291,16679::10629,16679::69062,0
2292,16727::10629,16727::16090,0
2293,16727::19449,16727::25253,1
2294,16727::27748,16727::29415,1
2295,16727::31242,16727::35374,1
2296,16727::41942,16727::42841,1
2297,16727::49319,16727::67063,1
2298,16727::71241,16727::68228,1
2299,16727::71251,16727::82630,1
2300,16727:: Unknown,16727::86012,1
2301,16727::Unknown,16727::87453,1
2302,16727::Unknown,16727::88649,1
2303,16727::Unknown,16727::98720,1
2304,16727::Unknown,16727::100111,1
2305,16727::Unknown,16727::107171,1
2306,16834::50195,16834::23723,1
2307,16834::23723,16834::28674,1
2308,16834:: Unknown,16834::32059,1
2309,16834::34111,16834::32282,1
2310,16834::Unknown,16834::32542,1
2311,16834::32761,16834::46319,1
2312,16834::Unknown,16834::48472,1
2313,16834::48693,16834::52828,1
2314,16834:: Unknown,16834::53870,1
2315,16834:: Unknown,16834::58300,1
2316,16834:: Unknown,16834::65900,1
2317,16834::Unknown,16834::69405,1
2318,16834::Unknown,16834::70255,1
2319,16834::Unknown,16834::79237,1
2320,16834::82393,16834::79511,1
2321,16834::79693,16834::83408,1
2322,16834::83693,16834::84552,1
2323,16834::87651,16834::97867,1
2324,16867::23723,16867::12994,1
2325,16867::16895,16867::88649,1
2326,16867::100111,16867::100111,0
2327,16915::107171,16915::20889,1
2328,16915::23723,16915::35848,1
2329,16915::39441,16915::36200,1
2330,16915::39441,16915::36735,1
2331,16915::39441,16915::39840,0
2332,16915::41341,16915::45151,0
2333,16915::49300,16915::56760,1
2334,16915::58651,16915::56997,1
2335,16915::62300,16915::75561,1
2336,16915::75900,16915::82359,1
2337,16915::83600,16915::89838,1
2338,16915:: Unknown,16915::95237,1
2339,16935::23723,16935::9985,1
2340,16935::107171,16935::50941,1
2341,16935::53341,16935::51444,1
2342,16935::56841,16935::55995,1
2343,16935::62341,16935::74793,1
2344,16935::75995,16935::78854,1
2345,16935::83295,16935::80298,0
2346,16935::83249,16935::97497,1
2347,16953::10641,16953::18893,1
2348,16953::21900,16953::56055,1
2349,16972::21551,16972::538,1
2350,16998::Unknown,16998::7978,1
2351,16998::Unknown,16998::9411,1
2352,16998::Unknown,16998::12837,1
2353,16998::Unknown,16998::67549,1
2354,17102::Unknown,17102::7779,1
2355,17102::Unknown,17102::14486,1
2356,17102::Unknown,17102::33256,1
2357,17102::Unknown,17102::56885,1
2358,17102::Unknown,17102::70094,1
2359,17102::Unknown,17102::70613,1
2360,17102::Unknown,17102::73128,1
2361,17102::Unknown,17102::80924,1
2362,17102::Unknown,17102::86320,1
2363,17102::Unknown,17102::93708,1
2364,17102::Unknown,17102::93867,1
2365,17130::10687,17130::25116,1
2366,17130::25116,17130::39755,1
2367,17130::43987,17130::75232,1
2368,17187::10635,17187::24242,1
2369,17187::39687,17187::27025,1
2370,17187::31251,17187::48485,1
2371,17187::49339,17187::61308,1
2372,17187::63741,17187::65038,1
2373,17187::69541,17187::78703,1
2374,17187::82351,17187::91110,1
2375,17210::27051,17210::67528,1
2376,17308::43951,17308::788,1
2377,17308::11987,17308::19812,0
2378,17308::21987,17308::23849,1
2379,17308::31251,17308::31503,0
2380,17308::38487,17308::35010,1
2381,17308::39840,17308::37851,1
2382,17308::40751,17308::40001,0
2383,17308::42241,17308::41461,0
2384,17308::43951,17308::42525,1
2385,17308::44341,17308::49031,0
2386,17308::50341,17308::49394,1
2387,17308::50341,17308::51985,1
2388,17308::54341,17308::52177,1
2389,17308::53251,17308::52355,0
2390,17308::53251,17308::54005,1
2391,17308::54319,17308::59979,1
2392,17308::60241,17308::60349,0
2393,17308::62351,17308::60597,1
2394,17308::61241,17308::61823,0
2395,17308::62549,17308::62346,0
2396,17308::62551,17308::63285,0
2397,17308::63749,17308::70831,1
2398,17308::71242,17308::71664,0
2399,17308::71851,17308::73144,1
2400,17308::Unknown,17308::78257,1
2401,17308::Unknown,17308::81102,1
2402,17308::Unknown,17308::81173,1
2403,17308::81174,17308::83503,1
2404,17308::Unknown,17308::93594,1
2405,17308::Unknown,17308::100668,1
2406,17308::100729,17308::100884,1
2407,17308::100937,17308::101198,1
2408,17308::101342,17308::101946,0
2409,17308::102144,17308::102218,0
2410,17308::Unknown,17308::106833,1
2411,Unknown,17340::27143,1
2412,17340::27163,17340::47462,1
2413,17340::47473,17340::96154,1
2414,17397::Unknown,17397::75540,1
2415,17397::75561,17397::98870,1
2416,17397::101111,17397::108035,1
2417,17430::10687,17430::1455,1
2418,17430::1456,17430::12529,1
2419,17430::12542,17430::27443,1
2420,17430::27443,17430::39593,1
2421,17430::10693,17430::39642,1
2422,17430::39693,17430::43502,1
2423,17430::43503,17430::48054,1
2424,17430::48055,17430::49896,1
2425,17430::49957,17430::51757,1
2426,17430::53393,17430::58758,1
2427,17430::62346,17430::63633,0
2428,17430::63742,17430::64395,1
2429,17430::68442,17430::69717,1
2430,17430::71857,17430::70991,1
2431,17430::75095,17430::90433,1
2432,17430::90995,17430::98870,1
2433,17430::100668,17430::108035,1
2434,17462::27143,17462::21148,0
2435,17462::27143,17462::39299,1
2436,17462::49342,17462::43570,1
2437,17462::48054,17462::51149,1
2438,17462::54995,17462::56637,1
2439,17531::10687,17531::61713,1
2440,17531::63742,17531::77413,1
2441,17531::81793,17531::103185,1
2442,17555::10683,17555::44382,1
2443,17555::53393,17555::56089,1
2444,17555::62346,17555::83070,1
2445,17633::10693,17633::5251,1
2446,17633::10385,17633::8670,1
2447,17633::10385,17633::25253,1
2448,17633::31235,17633::29415,1
2449,17633::31235,17633::35374,1
2450,17633::Unknown,17633::35646,1
2451,Unknown,17633::42074,1
2452,17633::Unknown,17633::44460,1
2453,17633::Unknown,17633::71312,1
2454,17633::Unknown,17633::72465,1
2455,17633::Unknown,17633::76529,1
2456,17633::Unknown,17633::86012,1
2457,17633::Unknown,17633::105986,1
2458,17659::Unknown,17659::8775,1
2459,17659::Unknown,17659::16394,1
2460,17659::Unknown,17659::29415,1
2461,17659::Unknown,17659::35646,1
2462,17659::Unknown,17659::45897,1
2463,17659::Unknown,17659::48520,1
2464,17659::53333,17659::50763,1
2465,17659::Unknown,17659::61607,1
2466,17659::63633,17659::71312,1
2467,17659::74415,17659::74019,0
2468,17659::76093,17659::88649,1
2469,17659::105986,17659::101721,1
2470,17684::63633,17684::4135,1
2471,17684::Unknown,17684::27466,1
2472,17684::31219,17684::32715,1
2473,17684::43287,17684::58923,1
2474,17684::62319,17684::71907,1
2475,17684::83287,17684::72255,1
2476,17684::76729,17684::107521,1
2477,17711::10621,17711::788,1
2478,17711::105986,17711::19812,1
2479,17711::21987,17711::23849,1
2480,17711::31215,17711::41911,1
2481,17711::49315,17711::44712,1
2482,17711::49315,17711::49031,0
2483,17711::53315,17711::52177,1
2484,17711::62311,17711::61823,0
2485,17711::64841,17711::68174,1
2486,17711::71857,17711::72924,1
2487,17711::83215,17711::80743,1
2488,17711::83215,17711::100668,1
2489,17711::Unknown,17711::100884,1
2490,17711::101721,17711::101946,1
2491,17807::10621,17807::2437,1
2492,17807::31242,17807::25936,1
2493,17807::29311,17807::35289,1
2494,17807::41911,17807::64050,1
2495,17807::71211,17807::80036,1
2496,17807::100668,17807::96288,1
2497,17807::101946,17807::96588,1
2498,17829::1067,17829::11690,1
2499,17829::11857,17829::28623,1
2500,17829::Unknown,17829::106201,1
2501,17855::Unknown,17855::913,1
2502,17855::Unknown,17855::40523,1
2503,17855::Unknown,17855::57284,1
2504,17855::Unknown,17855::72924,1
2505,17855::Unknown,17855::81173,1
2506,17884::Unknown,17884::3943,1
2507,17884::Unknown,17884::32375,1
2508,17884::Unknown,17884::50556,1
2509,17884::Unknown,17884::62278,1
2510,17884::Unknown,17884::80443,1
2511,17884::Unknown,17884::89921,1
2512,18115::10621,18115::14759,1
2513,18115::10619,18115::18144,1
2514,18115::10619,18115::21503,1
2515,18115::Unknown,18115::46715,1
2516,18115::Unknown,18115::57443,1
2517,18115::Unknown,18115::64826,1
2518,18115::Unknown,18115::85755,1
2519,18115::Unknown,18115::88649,1
2520,18115::Unknown,18115::100111,1
2521,18144::106201,18144::14759,1
2522,18144::18144,18144::18115,0
2523,18144::21503,18144::88649,1
2524,18349::106201,18349::3646,1
2525,18349::18144,18349::54968,1
2526,18349::100111,18349::70991,1
2527,18349::100111,18349::72563,1
2528,18349::100111,18349::81511,1
2529,18349::87623,18349::98206,1
2530,18349::Unknown,18349::104605,1
2531,18481::106201,18481::9689,1
2532,18481::106201,18481::9766,1
2533,18481::106201,18481::35745,1
2534,18481::106201,18481::37213,1
2535,18481::49341,18481::60064,1
2536,18481::62393,18481::60654,1
2537,18481::62342,18481::88241,1
2538,18588::106201,18588::1751,1
2539,18588::18581,18588::12417,1
2540,18588::18581,18588::13251,0
2541,18588::18619,18588::14426,1
2542,18588::18581,18588::21503,1
2543,18588::21987,18588::23687,0
2544,18588::31251,18588::29167,1
2545,18588::31241,18588::35440,1
2546,18588::3943,18588::47658,1
2547,18588::49341,18588::47923,0
2548,18588::53341,18588::53225,1
2549,18588::62341,18588::55826,1
2550,18588::Unknown,18588::60840,1
2551,18588::Unknown,18588::61193,1
2552,18588::Unknown,18588::69167,1
2553,18588::Unknown,18588::73360,1
2554,18588::Unknown,18588::85755,1
2555,18588::Unknown,18588::86141,1
2556,18588::Unknown,18588::87192,1
2557,18588::Unknown,18588::102444,1
2558,18588::Unknown,18588::103185,1
2559,Unknown,18666::11690,1
2560,18666::12193,18666::19500,1
2561,18666::20400,18666::27994,1
2562,18666::28100,18666::31020,0
2563,18666::31250,18666::33625,0
2564,18666::34151,18666::34396,1
2565,18666::36151,18666::44917,1
2566,18666::49341,18666::44978,1
2567,18666::49341,18666::46279,1
2568,18666::49341,18666::48357,1
2569,18666::49341,18666::52717,1
2570,18666::52857,18666::55466,1
2571,18666::57351,18666::65191,1
2572,18666::68251,18666::66844,1
2573,18666::69551,18666::70182,1
2574,18666::71851,18666::80991,1
2575,18666::81793,18666::89182,1
2576,18666::90993,18666::91381,1
2577,18666::93593,18666::98963,1
2578,18666::Unknown,18666::104140,1
2579,18720::11700,18720::10990,0
2580,18720::11845,18720::30221,1
2581,18720::30222,18720::43554,1
2582,18720::49341,18720::55267,1
2583,18720::62341,18720::81706,1
2584,18745::10990,18745::40917,1
2585,18745::50951,18745::44046,1
2586,18745::49321,18745::50917,1
2587,18745::54993,18745::60756,1
2588,18745::63793,18745::67744,1
2589,18745::74321,18745::89615,1
2590,18745::101111,18745::106491,1
2591,18785::10987,18785::13293,1
2592,18785::23687,18785::46970,1
2593,18785::53393,18785::74271,1
2594,18893::10987,18893::16042,1
2595,18893::24287,18893::16953,1
2596,18893::21957,18893::39164,1
2597,18893::49341,18893::56055,1
2598,18893::62341,18893::74577,1
2599,18893::103111,18893::84365,1
2600,Unknown,18893::89083,1
2601,18924::Unknown,18924::13320,1
2602,18924::Unknown,18924::26747,1
2603,18924::Unknown,18924::44758,1
2604,18924::Unknown,18924::45524,1
2605,18924::Unknown,18924::68536,1
2606,18924::Unknown,18924::84568,1
2607,18924::Unknown,18924::99207,1
2608,18924::Unknown,18924::102867,1
2609,19009::Unknown,19009::14386,1
2610,19009::14386,19009::16394,1
2611,19009::21987,19009::26497,0
2612,19009::31287,19009::51488,1
2613,19009::Unknown,19009::62713,1
2614,19009::75193,19009::75986,0
2615,19009::83241,19009::89201,0
2616,19009::Unknown,19009::101038,1
2617,19071::Unknown,19071::12205,1
2618,19071::14321,19071::27443,1
2619,19071::31287,19071::43502,1
2620,19071::53393,19071::45212,1
2621,19071::53387,19071::48054,1
2622,19071::53093,19071::64395,1
2623,19071::69587,19071::87897,1
2624,19222::10987,19222::14759,1
2625,19222::23487,19222::16394,1
2626,19222::26397,19222::29415,1
2627,19222::43987,19222::30261,1
2628,19222::34187,19222::35440,1
2629,19222::43241,19222::42841,0
2630,19222::49393,19222::85755,1
2631,19222::Unknown,19222::88649,1
2632,19320::10990,19320::2498,1
2633,19320::2759,19320::2911,0
2634,19334::1064,19334::8315,1
2635,19334::10647,19334::26937,1
2636,19334::31287,19334::32016,1
2637,19334::43241,19334::48618,1
2638,19334::53393,19334::83954,1
2639,19354::10990,19354::147,1
2640,19354::2709,19354::45368,1
2641,19354::49342,19354::70781,1
2642,19354::83247,19354::88108,1
2643,19354::93549,19354::94771,1
2644,19354::Unknown,19354::99246,1
2645,19354::Unknown,19354::105832,1
2646,19433::10935,19433::8974,1
2647,19433::10887,19433::29888,1
2648,19433::43987,19433::49363,1
2649,19433::62387,19433::73253,1
2650,19433::Unknown,19433::83844,1
2651,19500::Unknown,19500::11690,1
2652,19500::Unknown,19500::18666,1
2653,19500::Unknown,19500::27994,1
2654,19500::Unknown,19500::33625,1
2655,19500::Unknown,19500::34396,1
2656,19500::Unknown,19500::44917,1
2657,19500::Unknown,19500::44978,1
2658,19500::Unknown,19500::46279,1
2659,19500::Unknown,19500::52717,1
2660,19500::Unknown,19500::65191,1
2661,19500::Unknown,19500::70182,1
2662,19500::Unknown,19500::80991,1
2663,19500::Unknown,19500::89182,1
2664,19500::Unknown,19500::91381,1
2665,19500::Unknown,19500::98963,1
2666,19500::Unknown,19500::104140,1
2667,19560::Unknown,19560::3743,1
2668,19560::Unknown,19560::99132,1
2669,19560::10171,19560::106378,1
2670,19622::42841,19622::147,1
2671,19622::106378,19622::2831,1
2672,19622::3411,19622::14759,1
2673,19622::106378,19622::15565,1
2674,19622::16761,19622::29415,1
2675,19622::31242,19622::35440,1
2676,19622::39441,19622::56885,1
2677,19622::62341,19622::61193,1
2678,19634::10685,19634::1505,0
2679,19634::2811,19634::54473,1
2680,19634::62341,19634::62398,0
2681,19634::63741,19634::104768,1
2682,19688::1067,19688::4237,1
2683,19688::10687,19688::24227,1
2684,19688::10687,19688::32910,1
2685,19688::43991,19688::35030,1
2686,19688::43942,19688::104743,1
2687,19812::1067,19812::788,1
2688,19812::10687,19812::1263,1
2689,19812::10641,19812::1423,1
2690,19812::1053,19812::12299,1
2691,19812::15542,19812::17308,1
2692,19812::19485,19812::17711,1
2693,19812::19442,19812::21566,1
2694,19812::21987,19812::23849,1
2695,19812::28947,19812::30669,1
2696,19812::31211,19812::31272,0
2697,19812::34111,19812::31503,1
2698,19812::34111,19812::31994,1
2699,19812::34111,19812::35010,1
2700,19812::Unknown,19812::37851,1
2701,19812::Unknown,19812::40001,1
2702,19812::Unknown,19812::40523,1
2703,19812::Unknown,19812::41461,1
2704,19812::Unknown,19812::41911,1
2705,19812::Unknown,19812::42525,1
2706,19812::Unknown,19812::44871,1
2707,19812::Unknown,19812::45276,1
2708,19812::Unknown,19812::47252,1
2709,19812::Unknown,19812::49031,1
2710,19812::Unknown,19812::49329,1
2711,19812::49641,19812::49394,0
2712,19812::49419,19812::51985,1
2713,19812::52351,19812::52177,0
2714,19812::52551,19812::52355,0
2715,19812::52393,19812::52474,1
2716,19812::52551,19812::53624,1
2717,19812::53683,19812::54005,1
2718,19812::54319,19812::55395,0
2719,19812::55951,19812::58464,1
2720,19812::58551,19812::58898,1
2721,19812::59051,19812::59979,1
2722,19812::60051,19812::60349,1
2723,19812::60495,19812::60597,0
2724,19812::60749,19812::61823,1
2725,19812::62051,19812::62346,1
2726,19812::62551,19812::63285,0
2727,19812::63551,19812::64432,1
2728,19812::64851,19812::64467,1
2729,19812::64835,19812::64555,0
2730,19812::64623,19812::66713,0
2731,19812::66795,19812::68174,1
2732,19812::68251,19812::70831,1
2733,19812::71251,19812::71664,1
2734,19812::71851,19812::75445,1
2735,19812::76051,19812::76566,0
2736,19812::77351,19812::80743,1
2737,19812::81951,19812::80959,0
2738,19812::80993,19812::81102,1
2739,19812::81159,19812::81173,0
2740,19812::81193,19812::82073,1
2741,19812::82351,19812::83447,1
2742,19812::83693,19812::84229,1
2743,19812::84695,19812::86268,1
2744,19812::86535,19812::89990,1
2745,19812::90000,19812::92968,1
2746,19812::Unknown,19812::93594,1
2747,19812::93594,19812::94282,1
2748,19812::Unknown,19812::100668,1
2749,19812::100734,19812::100884,0
2750,19812::Unknown,19812::101063,1
2751,19812::101144,19812::101198,0
2752,19812::101273,19812::101946,1
2753,19812::102011,19812::102218,0
2754,19812::Unknown,19812::102248,1
2755,19812::102313,19812::102824,1
2756,19812::103011,19812::104274,1
2757,19812::104313,19812::106833,0
2758,19812::107911,19812::107636,1
2759,Unknown,20104::2232,1
2760,Unknown,20104::66662,1
2761,20104::66666,20104::70647,1
2762,20104::70673,20104::77066,0
2763,20104::77093,20104::79911,1
2764,20104::79993,20104::98127,1
2765,Unknown,20181::3836,1
2766,Unknown,20214::6677,1
2767,20214::10000,20214::16162,1
2768,20214::16173,20214::89391,1
2769,20235::1011,20235::14386,1
2770,20235::10187,20235::29480,1
2771,20235::30593,20235::31429,1
2772,20235::31987,20235::46901,1
2773,20235::49393,20235::51114,1
2774,20235::Unknown,20235::78214,1
2775,20235::82393,20235::84620,1
2776,20235::101111,20235::97600,1
2777,20235::101111,20235::98495,1
2778,20269::10687,20269::8612,1
2779,20269::10687,20269::35089,1
2780,20269::43241,20269::52867,1
2781,20269::62351,20269::74110,1
2782,20269::83293,20269::96991,1
2783,20269::101111,20269::103809,1
2784,20269::106661,20269::106631,0
2785,20410::1067,20410::9985,1
2786,20410::10693,20410::37874,1
2787,20410::43987,20410::45095,1
2788,20410::52651,20410::52876,0
2789,20410::62395,20410::79789,1
2790,20410::83293,20410::102146,1
2791,20462::10687,20462::5584,1
2792,20462::10393,20462::26183,1
2793,20462::34121,20462::41072,0
2794,20462::49395,20462::72718,1
2795,20533::10647,20533::10125,1
2796,20533::10393,20533::15728,1
2797,20533::21641,20533::24608,1
2798,20533::31393,20533::30815,1
2799,20533::39641,20533::34764,0
2800,Unknown,20533::45974,1
2801,20533::Unknown,20533::49816,1
2802,20533::Unknown,20533::52303,1
2803,Unknown,20614::7328,1
2804,20614::Unknown,20614::8484,1
2805,20614::Unknown,20614::15991,1
2806,20614::Unknown,20614::30018,1
2807,20614::Unknown,20614::31809,1
2808,20614::Unknown,20614::48810,1
2809,20614::Unknown,20614::52751,1
2810,20614::Unknown,20614::63556,1
2811,20614::Unknown,20614::78404,1
2812,20614::Unknown,20614::93793,1
2813,20614::Unknown,20614::97770,1
2814,20719::49387,20719::10740,1
2815,20719::10740,20719::40599,1
2816,20719::49338,20719::105661,1
2817,20889::10661,20889::16915,0
2818,20889::49342,20889::35848,1
2819,20889::49342,20889::36200,1
2820,20889::49341,20889::36735,1
2821,20889::39451,20889::36746,1
2822,20889::36835,20889::39840,1
2823,20889::39841,20889::56997,1
2824,20889::62341,20889::75561,1
2825,20889::83251,20889::89838,1
2826,20889::Unknown,20889::95237,1
2827,20949::10661,20949::4031,1
2828,20949::10635,20949::5024,1
2829,20949::5097,20949::22526,1
2830,20949::43935,20949::28539,1
2831,20949::31247,20949::29555,1
2832,20949::31247,20949::44451,1
2833,20949::49342,20949::46674,1
2834,20949::49342,20949::47951,1
2835,20949::49342,20949::60735,1
2836,20949::62351,20949::61034,1
2837,20949::62471,20949::63896,1
2838,20949::68251,20949::65215,0
2839,20949::69541,20949::75391,1
2840,20949::78451,20949::79357,1
2841,20949::82351,20949::105714,1
2842,21050::10635,21050::57151,1
2843,21050::62342,21050::59208,1
2844,21073::10635,21073::15116,1
2845,21073::21551,21073::22617,1
2846,21073::23451,21073::32387,1
2847,21073::34151,21073::58935,1
2848,21073::62341,21073::64040,1
2849,21073::68251,21073::69892,0
2850,Unknown,21073::98179,1
2851,21073::Unknown,21073::107385,1
2852,21127::Unknown,21127::427,1
2853,21127::Unknown,21127::15049,1
2854,21127::Unknown,21127::95023,1
2855,21127::Unknown,21127::97841,1
2856,21127::Unknown,21127::97951,1
2857,21148::Unknown,21148::17462,1
2858,21148::Unknown,21148::39299,1
2859,21148::Unknown,21148::43570,1
2860,21148::Unknown,21148::51149,1
2861,21148::Unknown,21148::56637,1
2862,21307::Unknown,21307::1933,1
2863,21307::Unknown,21307::10949,1
2864,21307::10949,21307::24009,1
2865,21307::10649,21307::29658,1
2866,21307::Unknown,21307::39968,1
2867,21307::Unknown,21307::51283,1
2868,21307::Unknown,21307::52751,1
2869,21307::Unknown,21307::55034,1
2870,21307::Unknown,21307::90582,1
2871,21343::10635,21343::5046,1
2872,21343::10687,21343::25835,1
2873,21343::31247,21343::28843,1
2874,21343::31251,21343::40324,1
2875,21343::49361,21343::44010,1
2876,21343::49342,21343::45232,0
2877,21343::49342,21343::53410,1
2878,21343::54935,21343::54847,1
2879,21343::62342,21343::62997,1
2880,21343::63749,21343::65446,1
2881,21343::69541,21343::74379,1
2882,21343::78451,21343::83181,1
2883,21343::84851,21343::87693,1
2884,21343::93551,21343::90925,1
2885,21343::95549,21343::92341,1
2886,21343::95535,21343::96313,1
2887,21343::Unknown,21343::102379,1
2888,21503::10635,21503::10253,0
2889,21503::10649,21503::15260,1
2890,21503::17351,21503::18115,1
2891,21503::20449,21503::18588,1
2892,21503::20649,21503::37213,1
2893,21503::39441,21503::41685,1
2894,21503::43951,21503::47658,1
2895,21503::49641,21503::49238,1
2896,21503::53341,21503::54461,0
2897,21503::58649,21503::55826,0
2898,21503::62341,21503::61193,1
2899,21503::62341,21503::62149,0
2900,21503::Unknown,21503::75626,1
2901,21503::Unknown,21503::90178,1
2902,21503::Unknown,21503::93867,1
2903,21503::Unknown,21503::95487,1
2904,21503::Unknown,21503::100111,1
2905,Unknown,21566::788,1
2906,Unknown,21566::19812,1
2907,21566::19812,21566::23849,1
2908,21566::23849,21566::28115,1
2909,21566::Unknown,21566::31503,1
2910,21566::34115,21566::31994,1
2911,21566::Unknown,21566::37851,1
2912,21566::40749,21566::44166,1
2913,21566::49341,21566::44712,0
2914,21566::49351,21566::49031,0
2915,21566::49387,21566::52177,1
2916,21566::54251,21566::52355,0
2917,21566::56849,21566::53624,0
2918,21566::54987,21566::58464,1
2919,21566::62349,21566::59979,1
2920,21566::62349,21566::62346,0
2921,21566::63749,21566::64555,1
2922,21566::65849,21566::66713,1
2923,21566::68987,21566::70831,1
2924,21566::71851,21566::81173,1
2925,21566::83151,21566::84229,1
2926,21566::87651,21566::93594,1
2927,21566::95551,21566::100884,1
2928,21566::104111,21566::101198,0
2929,21566::104111,21566::101946,1
2930,21566::103111,21566::107636,1
2931,Unknown,21619::12690,1
2932,21619::13249,21619::35518,1
2933,21619::38351,21619::42679,1
2934,21619::44687,21619::52515,1
2935,21619::54987,21619::77302,1
2936,21619::83149,21619::95606,1
2937,21619::101111,21619::99093,1
2938,21634::10649,21634::9909,1
2939,21634::10111,21634::30064,1
2940,21634::30093,21634::33121,1
2941,21634::36149,21634::36493,0
2942,21634::42351,21634::42630,0
2943,21634::46341,21634::44303,1
2944,21634::49351,21634::57505,1
2945,21634::62393,21634::82141,1
2946,21634::100111,21634::82284,1
2947,21634::83249,21634::90290,1
2948,21634::100111,21634::104291,1
2949,21634::105661,21634::104354,1
2950,21682::101198,21682::16042,1
2951,21682::101198,21682::23100,1
2952,21682::Unknown,21682::53725,1
2953,21682::Unknown,21682::67528,1
2954,21682::Unknown,21682::89083,1
2955,21682::Unknown,21682::103593,1
2956,21682::Unknown,21682::107005,1
2957,21733::101198,21733::13469,1
2958,21733::16841,21733::22681,0
2959,21733::31247,21733::26550,1
2960,21733::31242,21733::58088,1
2961,21733::Unknown,21733::70497,1
2962,21733::Unknown,21733::103884,1
2963,21779::10659,21779::1263,1
2964,21779::1685,21779::40523,1
2965,21779::49342,21779::49031,0
2966,21779::62395,21779::61937,1
2967,21779::75187,21779::92419,1
2968,21779::108661,21779::95278,1
2969,21862::10659,21862::6263,1
2970,21862::10687,21862::24208,1
2971,21862::31287,21862::53147,0
2972,21862::63793,21862::71322,1
2973,21862::83287,21862::100456,1
2974,21862::106876,21862::101084,1
2975,21994::10641,21994::11932,1
2976,21994::15587,21994::50854,1
2977,21994::63742,21994::58150,1
2978,21994::103644,21994::73473,1
2979,21994::103661,21994::79770,1
2980,21994::103594,21994::100232,1
2981,22005::10687,22005::8016,1
2982,22005::10693,22005::27706,1
2983,22005::43993,22005::41470,1
2984,22005::53393,22005::44987,1
2985,22005::56844,22005::66428,1
2986,22005::83293,22005::71831,1
2987,22005::83293,22005::79744,1
2988,22005::101111,22005::80502,1
2989,22054::10647,22054::9985,1
2990,22054::10887,22054::28594,1
2991,22054::43993,22054::44568,1
2992,22054::53393,22054::53104,1
2993,22054::62393,22054::73226,1
2994,22054::83293,22054::73797,1
2995,22054::83288,22054::96288,0
2996,22054::100011,22054::105096,1
2997,22091::10647,22091::319,1
2998,22091::4395,22091::33457,1
2999,22091::43942,22091::84124,1
3000,22091::Unknown,22091::95023,1
3001,Unknown,22091::96577,1
3002,22091::Unknown,22091::99536,1
3003,22091::Unknown,22091::103371,1
