RowIndex,GeneratedInteraction,RealInteraction,ErrorFlag
9818,211::487,211::511,1
9819,211::523,211::529,0
9820,211::538,211::533,0
9821,211::539,211::606,1
9822,211::607,211::969,1
9823,211::1000,211::1048,1
9824,211::1051,211::1061,0
9825,211::1068,211::1062,0
9826,211::1063,211::1072,1
9827,211::1073,211::1090,1
9828,211::1091,211::1243,1
9829,211::1244,211::1304,1
9830,211::1305,211::1375,0
9831,211::1419,211::1410,0
9832,211::1458,211::1520,1
9833,211::1556,211::1713,1
9834,211::1739,211::1988,1
9835,211::2049,211::2129,1
9836,211::2219,211::3191,1
9837,211::3192,211::4308,1
9838,This is the end of the interaction.,211::4310,1
9839,211::4311,211::4311,0
9840,211::4312,211::4312,0
9841,211::4313,211::4313,0
9842,211::4314,211::4314,0
9843,211::4315,211::4315,0
9844,211::4316,211::4316,0
9845,211::4317,211::4317,0
9846,211::4318,211::4318,0
9847,212::,212::917,1
9848,212::928,212::920,0
9849,212::921,212::923,0
9850,212::924,212::924,0
9851,212::925,212::928,0
9852,212::928,212::930,1
9853,212::932,212::936,0
9854,212::941,212::937,1
9855,212::938,212::942,1
9856,212::947,212::944,0
9857,212::947,212::946,0
9858,212::950,212::957,0
9859,212::970,212::1338,1
9860,212::1339,212::1339,0
9861,212::1340,212::1342,0
9862,212::1343,212::1349,0
9863,212::1352,212::1350,0
9864,212::1351,212::1363,1
9865,212::1364,212::1374,0
9866,212::1375,212::1993,1
9867,212::1994,212::1997,0
9868,212::1998,212::2009,1
9869,212::2011,212::2015,0
9870,212::2017,212::2838,1
9871,212::2839,212::2975,1
9872,212::2979,212::4319,1
9873,userID::artistID,212::4320,1
9874,Unknown,212::4321,1
9875,212::4322,212::4322,0
9876,212::4323,212::4323,0
9877,212::4324,212::4324,0
9878,212::4325,212::4325,0
9879,212::4326,212::4326,0
9880,212::4327,212::4327,0
9881,212::4328,212::4328,0
9882,212::4329,212::4329,0
9883,212::4330,212::4330,0
9884,212::4331,212::4331,0
9885,212::4332,212::4332,0
9886,212::4333,212::4333,0
9887,212::4334,212::4334,0
9888,212::4335,212::4335,0
9889,212::4336,212::4336,0
9890,212::4337,212::4337,0
9891,212::4338,212::4338,0
9892,212::4339,212::4339,0
9893,212::4340,212::4340,0
9894,212::4341,212::4341,0
9895,212::4342,212::4342,0
9896,212::4343,212::4343,0
9897,213::,213::7,0
9898,213::8,213::163,1
9899,213::1631,213::190,1
9900,213::Unknown,213::198,1
9901,213::1980,213::207,1
9902,213:: Unknown,213::220,1
9903,213::221,213::228,0
9904,213::234,213::229,1
9905,213::230,213::234,0
9906,213::237,213::245,1
9907,213::251,213::250,0
9908,213::253,213::278,1
9909,213::283,213::377,1
9910,213:: Unknown,213::412,1
9911,213::423,213::475,1
9912,213::503,213::489,1
9913,213::503,213::512,1
9914,213::525,213::517,1
9915,213::523,213::707,1
9916,213::718,213::779,1
9917,213::832,213::785,1
9918,213::800,213::813,1
9919,213::832,213::823,0
9920,213::843,213::843,0
9921,213::868,213::846,0
9922,213::846,213::850,1
9923,213::875,213::868,1
9924,213::884,213::978,1
9925,213::989,213::1044,1
9926,213::1047,213::1099,1
9927,213::1145,213::1116,1
9928,213::1143,213::1216,1
9929,213::1280,213::1249,1
9930,213::1283,213::1351,1
9931,213::1400,213::1672,1
9932,213::1731,213::1974,1
9933,213::2049,213::1979,1
9934,213::2043,213::2169,1
9935,213::2200,213::2179,1
9936,213::2195,213::2244,1
9937,213::2289,213::2247,1
9938,213::2280,213::2384,1
9939,213::2429,213::2744,1
9940,213::2749,213::3032,1
9941,213::3039,213::3637,1
9942,213::3858,213::3717,1
9943,213::3848,213::4344,1
9944,213::4559,213::4345,1
9945,213::4351,213::4346,1
9946,213::4347,213::4347,0
9947,214::,214::55,0
9948,214::66,214::67,0
9949,214::75,214::89,1
9950,214::Unknown,214::157,1
9951,214::234,214::227,1
9952,214::unknown,214::285,1
9953,214::373,214::288,1
9954,214::324,214::289,1
9955,214::290,214::292,0
9956,214::293,214::295,0
9957,214::296,214::298,0
9958,214::300,214::300,0
9959,214::301,214::302,0
9960,214::303,214::306,0
9961,214::309,214::329,0
9962,214::332,214::331,0
9963,214::334,214::340,0
9964,214::343,214::349,0
9965,214::358,214::461,1
9966,214::462,214::466,0
9967,214::469,214::484,1
9968,214::487,214::498,0
9969,214::500,214::544,1
9970,214::547,214::578,0
9971,214::581,214::601,1
9972,214::607,214::646,1
9973,214::665,214::701,1
9974,214::716,214::704,1
9975,214::707,214::706,0
9976,214::718,214::889,1
9977,214::889,214::903,1
9978,214::904,214::951,1
9979,214::999,214::959,0
9980,214::989,214::966,1
9981,214::983,214::1244,1
9982,214::1245,214::1369,1
9983,214::1441,214::1412,0
9984,214::1478,214::1467,0
9985,214::1551,214::1807,1
9986,214::1842,214::1825,0
9987,214::1879,214::2020,1
9988,Unknown,214::2179,1
9989,214::2231,214::2788,1
9990,214::2839,214::3313,1
9991,214::3398,214::3743,1
9992,214::4079,214::4348,1
9993,214::4551,214::4349,1
9994,214::4350,214::4350,0
9995,214::4351,214::4351,0
9996,214::4352,214::4352,0
9997,215::,215::69,0
9998,215::74,215::88,1
9999,215::96,215::215,1
10000,215::Unknown,215::230,1
10001,215::230,215::250,0
10002,215:: Unknown,215::429,1
10003,215::429,215::499,0
10004,215::unknown,215::533,1
10005,215::599,215::614,1
10006,215::743,215::707,1
10007,215::743,215::732,0
10008,215::799,215::854,1
10009,215::898,215::868,0
10010,215::906,215::1426,1
10011,215::1551,215::1974,1
10012,215::2341,215::2531,0
10013,215::3056,215::2554,1
10014,215::2557,215::2637,1
10015,215::2732,215::3427,1
10016,215::3711,215::3475,1
10017,215::3739,215::3791,0
10018,215::3795,215::3992,1
10019,215::4143,215::4353,1
10020,215::4591,215::4354,1
10021,215::4355,215::4355,0
10022,215::4356,215::4356,0
10023,215::4357,215::4357,0
10024,215::4358,215::4358,0
10025,215::4359,215::4359,0
10026,Unknown,215::4360,1
10027,215::4361,215::4361,0
10028,215::4362,215::4362,0
10029,215::4363,215::4363,0
10030,215::4364,215::4364,0
10031,215::4365,215::4365,0
10032,215::4366,215::4366,0
10033,215::4367,215::4367,0
10034,215::4368,215::4368,0
10035,215::4369,215::4369,0
10036,215::4370,215::4370,0
10037,215::4371,215::4371,0
10038,215::4372,215::4372,0
10039,215::4373,215::4373,0
10040,215::4374,215::4374,0
10041,215::4375,215::4375,0
10042,215::4376,215::4376,0
10043,215::4377,215::4377,0
10044,215::4378,215::4378,0
10045,215::4379,215::4379,0
10046,215::4380,215::4380,0
10047,216::,216::56,0
10048,216::57,216::72,0
10049,216::88,216::89,0
10050,Unknown,216::157,1
10051,Unknown,216::170,1
10052,216:: Unknown,216::230,1
10053,Unknown,216::328,1
10054,Unknown,216::331,1
10055,216::349,216::498,0
10056,Unknown,216::709,1
10057,Unknown,216::887,1
10058,Unknown,216::980,1
10059,Unknown,216::1014,1
10060,Unknown,216::1061,1
10061,216::1068,216::1062,0
10062,216::1063,216::1073,0
10063,216::1074,216::1075,0
10064,216::1076,216::1155,1
10065,216::1156,216::1243,1
10066,216::1244,216::1379,1
10067,216::1471,216::1398,1
10068,216::1471,216::1399,1
10069,216::1400,216::1400,0
10070,216::1401,216::1403,0
10071,216::1404,216::1449,0
10072,216::1450,216::1713,1
10073,216::1714,216::1886,1
10074,216::1897,216::1983,1
10075,216::2006,216::2824,1
10076,216::2825,216::3109,1
10077,216::3248,216::3266,1
10078,216::3333,216::3300,1
10079,216::3301,216::3502,1
10080,216::3709,216::3767,1
10081,216::4063,216::3781,1
10082,216::3782,216::4025,1
10083,216::4149,216::4381,1
10084,216::4567,216::4382,1
10085,216::4383,216::4383,0
10086,216::4384,216::4384,0
10087,216::4385,216::4385,0
10088,216::4386,216::4386,0
10089,216::4387,216::4387,0
10090,216::4388,216::4388,0
10091,216::4389,216::4389,0
10092,216::4390,216::4390,0
10093,216::4391,216::4391,0
10094,216::4392,216::4392,0
10095,216::4393,216::4393,0
10096,216::4394,216::4394,0
10097,217::,217::218,1
10098,217::219,217::222,1
10099,217::225,217::559,1
10100,Unknown,217::706,1
10101,217::706,217::917,1
10102,217::917,217::989,1
10103,217::1041,217::1132,1
10104,217::1133,217::1206,1
10105,217::1255,217::1360,1
10106,217::1361,217::1369,0
10107,217::1376,217::1504,1
10108,217::1551,217::1513,0
10109,217::1528,217::1901,1
10110,217::1908,217::2026,1
10111,Unknown,217::2343,1
10112,217::2349,217::2375,1
10113,217::2421,217::2475,1
10114,217::2579,217::2493,1
10115,217::2506,217::2624,1
10116,217::2656,217::3281,1
10117,217::3289,217::3430,1
10118,217::3739,217::4081,1
10119,217::4222,217::4395,1
10120,Unknown,217::4396,1
10121,Unknown,217::4397,1
10122,Unknown,217::4398,1
10123,Unknown,217::4399,1
10124,Unknown,217::4400,1
10125,Unknown,217::4401,1
10126,Unknown,217::4402,1
10127,217::4403,217::4403,0
10128,217::4404,217::4404,0
10129,217::4405,217::4405,0
10130,217::4406,217::4406,0
10131,217::4407,217::4407,0
10132,217::4408,217::4408,0
10133,217::4409,217::4409,0
10134,217::4410,217::4410,0
10135,Unknown,217::4411,1
10136,217::4412,217::4412,0
10137,217::4413,217::4413,0
10138,217::4414,217::4414,0
10139,217::4415,217::4415,0
10140,217::4416,217::4416,0
10141,217::4417,217::4417,0
10142,217::4418,217::4418,0
10143,217::4419,217::4419,0
10144,217::4420,217::4420,0
10145,217::4421,217::4421,0
10146,217::4422,217::4422,0
10147,218::,218::65,0
10148,218::65,218::70,1
10149,218::75,218::72,0
10150,218::Unknown,218::88,1
10151,218::Unknown,218::163,1
10152,218::Unknown,218::197,1
10153,218:: Unknown,218::198,1
10154,218::200,218::221,1
10155,218::234,218::227,1
10156,218::234,218::250,1
10157,218::258,218::441,1
10158,218::442,218::488,1
10159,218::503,218::706,1
10160,218:: Unknown,218::707,1
10161,218::718,218::814,1
10162,218::843,218::867,1
10163,218::941,218::868,1
10164,218::868,218::1044,1
10165,218::1045,218::1061,1
10166,218::1068,218::1072,1
10167,218::1079,218::1090,0
10168,218::1097,218::1104,1
10169,218::1118,218::1106,1
10170,218::1111,218::1112,0
10171,218::1118,218::1188,0
10172,218::1196,218::1410,1
10173,218::1412,218::1412,0
10174,218::1414,218::1414,0
10175,218::1416,218::1415,0
10176,218::1416,218::1416,0
10177,218::1417,218::1541,0
10178,218::1542,218::1639,1
10179,218::1651,218::1650,0
10180,218::1651,218::1713,1
10181,218::1715,218::2130,1
10182,218::2156,218::2186,0
10183,218::2187,218::2192,1
10184,218::2193,218::2200,1
10185,Unknown,218::2835,1
10186,218::2836,218::2902,1
10187,218::2903,218::3065,1
10188,218::3130,218::3934,1
10189,218::4040,218::4155,1
10190,218::4368,218::4166,1
10191,218::4176,218::4295,1
10192,218::4332,218::4423,1
10193,218::4621,218::4424,1
10194,218::4425,218::4425,0
10195,218::4426,218::4426,0
10196,218::4427,218::4427,0
10197,Unknown,219::184,1
10198,219::1841,219::190,1
10199,219::196,219::300,1
10200,219::,219::324,1
10201,219::3241,219::325,0
10202,219::3251,219::333,1
10203,219::334,219::357,1
10204,219::373,219::376,0
10205,219::401,219::377,1
10206,219::378,219::408,1
10207,219::412,219::453,1
10208,219::458,219::461,1
10209,219::469,219::486,0
10210,219::503,219::498,1
10211,219::503,219::499,1
10212,219::499,219::507,1
10213,219::517,219::674,1
10214,219::677,219::680,1
10215,219::682,219::966,1
10216,Unknown,219::1043,1
10217,219::1044,219::1116,1
10218,219::1143,219::1118,1
10219,219::1121,219::1182,0
10220,219::1183,219::1246,1
10221,219::1289,219::1378,1
10222,219::1451,219::1854,1
10223,219::1878,219::1857,0
10224,219::1858,219::1864,1
10225,219::1865,219::2150,1
10226,219::2151,219::2206,1
10227,219::2218,219::2619,1
10228,219::2714,219::2785,1
10229,219::2831,219::2839,0
10230,219::2936,219::3084,1
10231,219::3129,219::3094,1
10232,219::3128,219::3753,1
10233,219::3754,219::3859,1
10234,219::4056,219::3945,1
10235,219::4011,219::4428,1
10236,219::4584,219::4429,1
10237,219::4431,219::4430,0
10238,219::4431,219::4431,0
10239,219::4432,219::4432,0
10240,219::4433,219::4433,0
10241,219::4434,219::4434,0
10242,219::4435,219::4435,0
10243,219::4436,219::4436,0
10244,219::4437,219::4437,0
10245,219::4438,219::4438,0
10246,219::4439,219::4439,0
10247,220::,220::154,1
10248,220::155,220::170,1
10249,220::176,220::203,1
10250,Unknown,220::207,1
10251,220::207,220::210,0
10252,220::211,220::217,0
10253,220::218,220::225,1
10254,220::226,220::226,0
10255,220::227,220::227,0
10256,220::228,220::228,0
10257,220::229,220::234,1
10258,220::235,220::418,1
10259,220::419,220::419,0
10260,220::421,220::424,0
10261,220::426,220::429,0
10262,220::431,220::433,0
10263,220::439,220::436,0
10264,220::439,220::451,1
10265,220::456,220::498,1
10266,220::499,220::602,1
10267,220::644,220::609,1
10268,220::624,220::614,0
10269,220::617,220::615,0
10270,220::616,220::856,1
10271,220::860,220::982,1
10272,220::999,220::1116,1
10273,220::1117,220::1519,1
10274,220::1612,220::1721,1
10275,220::1731,220::2264,1
10276,220::2265,220::2277,1
10277,220::2288,220::2284,0
10278,220::2289,220::2425,1
10279,220::2428,220::3030,1
10280,220::3031,220::3252,1
10281,220::3398,220::4074,1
10282,220::4368,220::4440,1
10283,220::4568,220::4441,1
10284,220::4442,220::4442,0
10285,220::4443,220::4443,0
10286,220::4444,220::4444,0
10287,220::4445,220::4445,0
10288,220::4446,220::4446,0
10289,220::4447,220::4447,0
10290,220::4448,220::4448,0
10291,220::4449,220::4449,0
10292,220::4450,220::4450,0
10293,220::4451,220::4451,0
10294,220::4452,220::4452,0
10295,220::4453,220::4453,0
10296,220::4454,220::4454,0
10297,223::123,223::191,1
10298,223::192,223::288,1
10299,223::324,223::289,1
10300,223::1234,223::290,1
10301,223::2901,223::291,0
10302,223::2911,223::292,0
10303,223::293,223::294,0
10304,223::295,223::295,0
10305,223::296,223::297,0
10306,223::298,223::300,1
10307,223::301,223::302,0
10308,223::303,223::304,0
10309,223::305,223::305,0
10310,223::306,223::311,1
10311,223::312,223::323,0
10312,223::325,223::325,0
10313,223::327,223::326,0
10314,223::327,223::333,1
10315,223::335,223::342,1
10316,223::344,223::344,0
10317,223::345,223::349,0
10318,223::351,223::362,1
10319,223::365,223::461,1
10320,223::462,223::523,1
10321,223::542,223::528,0
10322,223::533,223::674,1
10323,223::674,223::679,0
10324,223::682,223::681,0
10325,223::682,223::906,1
10326,223::923,223::908,1
10327,223::923,223::966,1
10328,223::1000,223::1375,1
10329,223::1376,223::1377,0
10330,223::1378,223::1432,1
10331,223::1433,223::1447,1
10332,223::1452,223::1470,1
10333,223::1471,223::2019,1
10334,223::2029,223::2840,1
10335,223::2841,223::3075,1
10336,223::3239,223::3081,1
10337,223::3083,223::3489,1
10338,223::3511,223::3575,1
10339,223::3661,223::3859,1
10340,223::4057,223::3871,1
10341,223::4057,223::4487,1
10342,223::4589,223::4488,1
10343,223::4499,223::4489,0
10344,223::4490,223::4490,0
10345,223::4491,223::4491,0
10346,223::4492,223::4492,0
10347,Unknown,224::51,1
10348,Unknown,224::59,1
10349,224::61,224::61,0
10350,Unknown,224::67,1
10351,Unknown,224::72,1
10352,Unknown,224::96,1
10353,Unknown,224::99,1
10354,Unknown,224::157,1
10355,224::185,224::159,0
10356,224::160,224::172,1
10357,224::177,224::187,0
10358,224::200,224::193,1
10359,224::206,224::227,1
10360,224::231,224::251,0
10361,Unknown,224::343,1
10362,Unknown,224::429,1
10363,Unknown,224::441,1
10364,Unknown,224::599,1
10365,Unknown,224::612,1
10366,224::641,224::715,1
10367,224::743,224::735,0
10368,224::799,224::852,1
10369,Unknown,224::857,1
10370,224::921,224::878,1
10371,224::881,224::985,1
10372,Unknown,224::986,1
10373,Unknown,224::993,1
10374,224::999,224::997,0
10375,Unknown,224::998,1
10376,Unknown,224::1004,1
10377,224::1009,224::1013,1
10378,224::1018,224::1017,0
10379,224::1021,224::1019,0
10380,224::1023,224::1027,0
10381,224::1029,224::1083,1
10382,224::1089,224::1122,1
10383,224::1139,224::1242,1
10384,224::1283,224::1413,1
10385,224::1478,224::1881,1
10386,224::1889,224::1886,0
10387,224::1889,224::1891,0
10388,224::1897,224::2265,1
10389,224::2269,224::2633,1
10390,224::2639,224::3119,1
10391,224::3413,224::3201,1
10392,224::3217,224::3280,1
10393,224::3389,224::3302,1
10394,224::3403,224::4493,1
10395,Unknown,224::4494,1
10396,224::4495,224::4495,0
10397,225::,225::300,1
10398,225::3001,225::503,1
10399,225::503,225::779,1
10400,Unknown,225::785,1
10401,225::123,225::813,0
10402,225::823,225::814,1
10403,225::814,225::831,0
10404,225::832,225::839,0
10405,225::840,225::841,0
10406,225::846,225::842,0
10407,225::843,225::845,0
10408,225::846,225::949,1
10409,225::1000,225::954,1
10410,225::960,225::1099,1
10411,225::1101,225::1196,1
10412,225::1251,225::1260,1
10413,225::1271,225::1261,0
10414,225::1262,225::1364,1
10415,225::1461,225::1522,1
10416,225::1598,225::1533,1
10417,225::1599,225::1541,1
10418,225::1542,225::1547,0
10419,225::1551,225::1557,0
10420,225::1567,225::2028,1
10421,225::2029,225::2062,0
10422,225::2063,225::2169,1
10423,225::2179,225::2744,1
10424,225::2745,225::2944,1
10425,Unknown,225::2961,1
10426,225::2968,225::2970,1
10427,Unknown,225::3028,1
10428,225::3056,225::3549,1
10429,225::3661,225::4021,1
10430,225::4123,225::4346,1
10431,225::4581,225::4496,1
10432,225::4557,225::4497,1
10433,225::4498,225::4498,0
10434,225::4499,225::4499,0
10435,Unknown,225::4500,1
10436,Unknown,225::4501,1
10437,225::4502,225::4502,0
10438,225::4503,225::4503,0
10439,225::4504,225::4504,0
10440,225::4505,225::4505,0
10441,225::4506,225::4506,0
10442,225::4507,225::4507,0
10443,225::4508,225::4508,0
10444,225::4509,225::4509,0
10445,225::4510,225::4510,0
10446,225::4511,225::4511,0
10447,226::,226::67,0
10448,226::68,226::89,0
10449,226::97,226::230,1
10450,Unknown,226::257,1
10451,226:: Unknown,226::288,1
10452,226::369,226::289,1
10453,226::290,226::291,0
10454,226::292,226::292,0
10455,226::293,226::295,0
10456,226::300,226::300,0
10457,226::301,226::302,0
10458,226::305,226::306,0
10459,226::309,226::310,0
10460,226::314,226::318,0
10461,226::321,226::321,0
10462,226::325,226::325,0
10463,226::328,226::333,1
10464,226::337,226::344,1
10465,226::347,226::349,0
10466,226::352,226::378,1
10467,226::382,226::461,1
10468,226::462,226::466,0
10469,226::469,226::475,1
10470,226::480,226::498,0
10471,Unknown,226::523,1
10472,226::542,226::534,0
10473,226::545,226::542,0
10474,226::555,226::543,1
10475,226::548,226::544,0
10476,226::547,226::546,0
10477,226::547,226::679,1
10478,226::678,226::681,0
10479,226::682,226::686,0
10480,226::691,226::692,0
10481,226::695,226::701,1
10482,226::705,226::790,0
10483,226::799,226::802,1
10484,226::823,226::907,1
10485,226::923,226::972,0
10486,226::975,226::1037,1
10487,226::1062,226::1453,1
10488,226::1454,226::1455,0
10489,226::1456,226::1613,1
10490,226::1615,226::1673,1
10491,226::1739,226::2990,1
10492,226::2991,226::3332,1
10493,226::3333,226::3571,1
10494,226::3707,226::4512,1
10495,226::4513,226::4513,0
10496,226::4514,226::4514,0
10497,227::,227::55,0
10498,227::57,227::67,0
10499,227::79,227::89,0
10500,227::Unknown,227::257,1
10501,227:: Unknown,227::288,1
10502,227:: Unknown,227::289,1
10503,227:: Unknown,227::291,1
10504,227::292,227::292,0
10505,227:: Unknown,227::293,1
10506,227:: Unknown,227::294,1
10507,227::295,227::295,0
10508,227::296,227::299,0
10509,227::300,227::300,0
10510,Unknown,227::301,1
10511,227:: Unknown,227::302,1
10512,227::303,227::305,0
10513,227:: Unknown,227::326,1
10514,227::327,227::333,1
10515,227::337,227::344,1
10516,227::345,227::349,0
10517,227::350,227::352,0
10518,227::355,227::386,1
10519,227::405,227::393,1
10520,227::404,227::400,0
10521,Unknown,227::409,1
10522,227::419,227::461,0
10523,227::469,227::466,0
10524,227::469,227::525,1
10525,Unknown,227::543,1
10526,227::554,227::544,0
10527,227::545,227::679,1
10528,227::680,227::681,0
10529,227::682,227::701,1
10530,227::702,227::1451,1
10531,Unknown,227::1459,1
10532,227::1459,227::1904,1
10533,227::1909,227::1918,1
10534,227::1928,227::2089,1
10535,227::2191,227::2091,0
10536,227::2095,227::2092,0
10537,227::2093,227::2094,0
10538,227::2095,227::2097,0
10539,227::2098,227::2106,1
10540,227::2108,227::2392,1
10541,227::2398,227::2799,1
10542,227::2837,227::2803,0
10543,227::2805,227::2806,0
10544,227::2811,227::4515,1
10545,227::4519,227::4516,0
10546,227::4517,227::4517,0
10547,228::,228::197,1
10548,228::198,228::212,1
10549,228::221,228::219,0
10550,228::Unknown,228::222,1
10551,228::2220,228::609,1
10552,228::6090,228::615,1
10553,228::624,228::630,1
10554,228::635,228::718,1
10555,228::723,228::748,1
10556,228::750,228::859,1
10557,228::941,228::863,1
10558,228::881,228::1150,1
10559,228::1151,228::1164,1
10560,228::1179,228::2226,1
10561,228::2227,228::2640,1
10562,228::2744,228::2641,1
10563,228::2642,228::3001,1
10564,228::3002,228::3145,1
10565,228::3179,228::3458,1
10566,228::3499,228::4079,1
10567,228::4095,228::4518,1
10568,228::4519,228::4519,0
10569,228::4519,228::4520,1
10570,228::4521,228::4521,0
10571,228::4522,228::4522,0
10572,228::4523,228::4523,0
10573,228::4524,228::4524,0
10574,228::4525,228::4525,0
10575,228::4526,228::4526,0
10576,228::4527,228::4527,0
10577,228::4528,228::4528,0
10578,228::4529,228::4529,0
10579,228::4530,228::4530,0
10580,228::4531,228::4531,0
10581,228::4532,228::4532,0
10582,228::4533,228::4533,0
10583,228::4534,228::4534,0
10584,228::4535,228::4535,0
10585,228::4536,228::4536,0
10586,228::4537,228::4537,0
10587,228::4538,228::4538,0
10588,228::4539,228::4539,0
10589,228::4540,228::4540,0
10590,228::4541,228::4541,0
10591,228::4542,228::4542,0
10592,228::4543,228::4543,0
10593,228::4544,228::4544,0
10594,228::4545,228::4545,0
10595,228::4546,228::4546,0
10596,228::4547,228::4547,0
10597,229::,229::7,0
10598,229::7,229::38,1
10599,229::38,229::89,0
10600,229::Unknown,229::161,1
10601,229::unknown,229::209,1
10602,229::Unknown,229::234,1
10603,229:: Unknown,229::241,1
10604,229::None,229::288,1
10605,229::321,229::289,1
10606,229::300,229::291,1
10607,229::292,229::294,0
10608,229::295,229::299,0
10609,229::300,229::301,0
10610,229:: Unknown,229::306,1
10611,229::307,229::317,0
10612,229::321,229::318,0
10613,229::321,229::329,0
10614,229::330,229::330,0
10615,229::331,229::344,1
10616,229::345,229::349,0
10617,229::354,229::465,1
10618,229:: Unknown,229::499,1
10619,229::500,229::518,1
10620,229::531,229::527,1
10621,229::541,229::830,1
10622,229::839,229::858,1
10623,229::899,229::913,1
10624,229::928,229::930,1
10625,229::941,229::964,0
10626,229::999,229::1274,1
10627,229::1281,229::1595,1
10628,229::1596,229::1596,0
10629,229::1597,229::1601,1
10630,229::1602,229::1604,0
10631,229::1605,229::1641,1
10632,229::1642,229::1673,1
10633,229::1674,229::2024,1
10634,229::2025,229::2226,1
10635,229::2239,229::2840,1
10636,229::2841,229::2905,1
10637,229::2950,229::2959,0
10638,229::3012,229::2990,1
10639,229::2991,229::3542,1
10640,229::3588,229::3719,1
10641,229::3793,229::4548,1
10642,229::4591,229::4549,0
10643,229::4550,229::4550,0
10644,229::4551,229::4551,0
10645,229::4552,229::4552,0
10646,229::4553,229::4553,0
10647,230::,230::55,0
10648,230::66,230::67,0
10649,230::79,230::89,0
10650,Unknown,230::257,1
10651,230:: Unknown,230::288,1
10652,230:: Unknown,230::289,1
10653,230:: Unknown,230::291,1
10654,230::292,230::292,0
10655,230::293,230::294,0
10656,Unknown,230::299,1
10657,230::300,230::300,0
10658,Unknown,230::301,1
10659,230::302,230::302,0
10660,230::303,230::304,0
10661,230::305,230::306,0
10662,230::307,230::318,1
10663,230::319,230::321,0
10664,230::322,230::324,0
10665,230::327,230::333,1
10666,230::336,230::344,1
10667,230::345,230::349,0
10668,230::352,230::355,0
10669,230::358,230::374,1
10670,230::377,230::375,0
10671,230::378,230::378,0
10672,230::382,230::394,1
10673,230::398,230::456,1
10674,230::457,230::461,1
10675,230::465,230::465,0
10676,230::469,230::466,0
10677,230::469,230::518,1
10678,230::523,230::544,1
10679,230::559,230::701,1
10680,230::702,230::793,1
10681,230::898,230::908,1
10682,230::941,230::1047,1
10683,230::1109,230::1602,1
10684,230::1605,230::1934,1
10685,230::2086,230::2086,0
10686,230::2231,230::2097,1
10687,230::2107,230::2102,0
10688,230::2105,230::3320,1
10689,230::3325,230::3324,0
10690,230::3328,230::3330,1
10691,230::3334,230::4554,1
10692,230::4558,230::4555,0
10693,230::4556,230::4556,0
10694,230::4557,230::4557,0
10695,230::4558,230::4558,0
10696,230::4559,230::4559,0
10697,231::,231::67,0
10698,231::89,231::89,0
10699,231::257,231::161,1
10700,231::Unknown,231::257,1
10701,231:: Unknown,231::288,1
10702,231:: Unknown,231::289,1
10703,231::290,231::292,0
10704,231::293,231::295,0
10705,231::296,231::296,0
10706,231::297,231::298,0
10707,231::299,231::299,0
10708,231::300,231::300,0
10709,231::3001,231::306,0
10710,231::307,231::317,0
10711,231::321,231::318,0
10712,231::319,231::323,1
10713,231::324,231::327,0
10714,231::332,231::328,0
10715,231::332,231::331,0
10716,231::334,231::332,0
10717,231::335,231::349,1
10718,231::350,231::352,0
10719,231::355,231::386,1
10720,231::405,231::458,0
10721,Unknown,231::461,1
10722,231::465,231::466,0
10723,231::469,231::468,0
10724,231::471,231::484,1
10725,231::487,231::528,1
10726,231::532,231::535,0
10727,231::542,231::543,0
10728,231::547,231::545,0
10729,231::548,231::644,1
10730,231::665,231::679,1
10731,231::682,231::699,1
10732,231::702,231::701,0
10733,231::702,231::907,1
10734,231::923,231::914,1
10735,231::928,231::915,1
10736,231::928,231::1037,1
10737,231::1069,231::1449,1
10738,231::1551,231::2025,1
10739,231::2309,231::2939,0
10740,231::3079,231::2990,1
10741,231::2991,231::3713,1
10742,231::3714,231::4560,1
10743,231::4561,231::4561,0
10744,231::4562,231::4562,0
10745,231::4563,231::4563,0
10746,231::4564,231::4564,0
10747,Unknown,232::7,1
10748,232::8,232::55,1
10749,232::55,232::67,1
10750,232::3456,232::89,1
10751,232:: Unknown,232::241,1
10752,232::2412,232::251,0
10753,232::2512,232::257,0
10754,232::258,232::266,1
10755,232::274,232::285,1
10756,232::296,232::288,1
10757,232::299,232::289,0
10758,232::290,232::290,0
10759,232::290,232::292,0
10760,232:: unknown,232::293,1
10761,232::294,232::294,0
10762,232::295,232::295,0
10763,232::296,232::299,0
10764,232::300,232::301,0
10765,232::302,232::306,0
10766,232::307,232::308,0
10767,232::309,232::309,0
10768,232::310,232::310,0
10769,232::311,232::314,0
10770,232::316,232::317,0
10771,232::320,232::318,1
10772,232::319,232::320,1
10773,232::321,232::332,0
10774,232::335,232::349,1
10775,232::351,232::352,0
10776,232::355,232::465,1
10777,232::503,232::484,1
10778,232::494,232::540,1
10779,232::554,232::544,0
10780,232::548,232::907,1
10781,Unknown,232::1104,1
10782,232::1105,232::1180,0
10783,232::1185,232::1513,1
10784,232::1586,232::1981,1
10785,232::2084,232::2515,1
10786,232::2518,232::3237,1
10787,232::3499,232::4565,1
10788,232::5809,232::4566,1
10789,232::4567,232::4567,0
10790,232::4568,232::4568,0
10791,232::4569,232::4569,0
10792,232::4570,232::4570,0
10793,232::4571,232::4571,0
10794,232::4572,232::4572,0
10795,232::4573,232::4573,0
10796,232::4574,232::4574,0
10797,233::4567,233::55,1
10798,233::66,233::67,0
10799,233::79,233::89,0
