RowIndex,GeneratedInteraction,RealInteraction,ErrorFlag
12069,261::1854,261::1863,1
12070,261::1864,261::2187,1
12071,261::2190,261::2203,1
12072,261::2204,261::2618,1
12073,261::2620,261::2923,1
12074,261::2924,261::3317,1
12075,261::3320,261::3341,1
12076,261::3351,261::4002,1
12077,261::4003,261::4103,0
12078,261::4121,261::4104,1
12079,261::4105,261::4497,1
12080,261::4498,261::4503,1
12081,261::4504,261::4933,1
12082,261::4934,261::4934,0
12083,261::4935,261::4935,0
12084,261::4936,261::4936,0
12085,261::4937,261::4937,0
12086,261::4938,261::4938,0
12087,261::4939,261::4939,0
12088,261::4930,261::4940,0
12089,261::4941,261::4941,0
12090,261::4942,261::4942,0
12091,261::4943,261::4943,0
12092,261::4944,261::4944,0
12093,261::4945,261::4945,0
12094,261::4946,261::4946,0
12095,261::4947,261::4947,0
12096,261::4948,261::4948,0
12097,Unknown,262::21,1
12098,262::21,262::72,0
12099,262::73,262::81,1
12100,262::4949,262::186,1
12101,262::186,262::190,1
12102,262::186,262::370,1
12103,262::4949,262::429,0
12104,262::4949,262::506,1
12105,262::508,262::591,1
12106,262::599,262::718,1
12107,262::819,262::953,1
12108,262::1014,262::1118,1
12109,262::1244,262::1726,1
12110,262::1864,262::2030,1
12111,262::2031,262::3267,1
12112,262::3614,262::3405,1
12113,262::3614,262::3407,1
12114,262::3408,262::3472,1
12115,262::3473,262::3768,1
12116,262::3834,262::3806,1
12117,262::3807,262::3901,1
12118,262::3902,262::4269,1
12119,262::4328,262::4271,1
12120,262::4273,262::4649,1
12121,262::4667,262::4691,1
12122,262::4693,262::4949,1
12123,262::4947,262::4950,1
12124,262::4951,262::4951,0
12125,262::4952,262::4952,0
12126,262::4953,262::4953,0
12127,262::4954,262::4954,0
12128,262::4955,262::4955,0
12129,262::4956,262::4956,0
12130,262::4957,262::4957,0
12131,262::4958,262::4958,0
12132,262::4959,262::4959,0
12133,262::4960,262::4960,0
12134,262::4961,262::4961,0
12135,262::4962,262::4962,0
12136,262::4963,262::4963,0
12137,262::4964,262::4964,0
12138,262::4965,262::4965,0
12139,262::4966,262::4966,0
12140,262::4967,262::4967,0
12141,262::4968,262::4968,0
12142,262::4969,262::4969,0
12143,262::4970,262::4970,0
12144,262::4971,262::4971,0
12145,262::4972,262::4972,0
12146,262::4973,262::4973,0
12147,Unknown,263::51,1
12148,263::52,263::61,1
12149,263::71,263::67,0
12150,263::67,263::78,0
12151,263::67,263::85,1
12152,263::86,263::91,1
12153,263::97,263::157,1
12154,263::165,263::161,0
12155,263::165,263::176,0
12156,263::181,263::187,0
12157,263::191,263::190,0
12158,263::194,263::192,0
12159,263::194,263::193,0
12160,263::194,263::229,1
12161,263::235,263::253,0
12162,263::263,263::316,1
12163,263::317,263::377,0
12164,263::383,263::679,1
12165,263::682,263::877,1
12166,263::887,263::889,0
12167,263::912,263::985,1
12168,263::1001,263::997,1
12169,263::1000,263::998,1
12170,263::999,263::1001,1
12171,263::1002,263::1014,1
12172,263::1015,263::1081,0
12173,263::1101,263::1479,1
12174,263::1494,263::1705,1
12175,263::1734,263::1892,1
12176,263::1908,263::2031,1
12177,263::2044,263::2035,1
12178,263::2040,263::2130,1
12179,263::2131,263::2183,0
12180,263::2197,263::2469,1
12181,263::2470,263::2558,1
12182,263::2634,263::3264,0
12183,263::3278,263::3302,1
12184,263::3328,263::3920,1
12185,263::3921,263::4130,1
12186,263::4131,263::4180,1
12187,263::4181,263::4923,1
12188,263::4930,263::4974,1
12189,263::4975,263::4975,0
12190,263::4976,263::4976,0
12191,263::4977,263::4977,0
12192,263::4978,263::4978,0
12193,263::4979,263::4979,0
12194,263::4980,263::4980,0
12195,263::4981,263::4981,0
12196,263::4982,263::4982,0
12197,Unknown,264::51,1
12198,264::52,264::63,1
12199,264::67,264::65,0
12200,264::65,264::67,0
12201,264::68,264::69,0
12202,264::70,264::72,0
12203,264::74,264::75,0
12204,264::77,264::77,0
12205,264::78,264::100,1
12206,264::101,264::157,1
12207,264::159,264::166,1
12208,264::167,264::174,0
12209,264::176,264::175,0
12210,264::176,264::176,0
12211,264::177,264::182,1
12212,264::184,264::186,0
12213,264::187,264::187,0
12214,264::188,264::366,1
12215,264::367,264::384,1
12216,264::385,264::405,1
12217,264::408,264::486,0
12218,264::4981,264::501,1
12219,264::502,264::526,0
12220,264::528,264::722,1
12221,264::743,264::877,1
12222,264::898,264::1001,1
12223,264::1002,264::1009,0
12224,264::1010,264::1012,0
12225,264::1014,264::1014,0
12226,264::1015,264::1076,1
12227,264::1081,264::1292,1
12228,264::1308,264::1464,1
12229,264::1496,264::2176,1
12230,264::2194,264::2610,1
12231,264::2631,264::3280,1
12232,264::3281,264::3966,1
12233,264::4964,264::4024,1
12234,264::4025,264::4075,0
12235,264::4076,264::4880,1
12236,264::4881,264::4983,1
12237,264::4984,264::4984,0
12238,264::4985,264::4985,0
12239,264::4986,264::4986,0
12240,264::4987,264::4987,0
12241,264::4988,264::4988,0
12242,264::4989,264::4989,0
12243,264::4990,264::4990,0
12244,264::4991,264::4991,0
12245,264::4992,264::4992,0
12246,264::4993,264::4993,0
12247,265::4981,265::154,1
12248,265::155,265::198,1
12249,265::199,265::227,1
12250,265::4994,265::229,1
12251,265::229,265::233,1
12252,265::235,265::234,0
12253,265::235,265::412,1
12254,265::413,265::489,1
12255,265::4994,265::492,0
12256,265::4994,265::498,0
12257,265::4991,265::501,1
12258,265::4994,265::512,1
12259,265::513,265::517,0
12260,265::519,265::632,1
12261,265::635,265::707,1
12262,265::712,265::779,1
12263,265::784,265::809,1
12264,265::812,265::815,0
12265,265::817,265::816,0
12266,265::817,265::825,1
12267,265::826,265::841,1
12268,265::843,265::843,0
12269,265::846,265::845,0
12270,265::846,265::949,1
12271,265::955,265::977,1
12272,265::983,265::1044,1
12273,265::1064,265::1100,1
12274,265::1120,265::1116,1
12275,265::1121,265::1118,0
12276,265::1120,265::1145,1
12277,265::1174,265::1195,1
12278,265::1203,265::1196,1
12279,265::1200,265::1360,1
12280,265::1361,265::1513,1
12281,265::1514,265::1541,0
12282,265::1542,265::1555,1
12283,265::1556,265::1557,0
12284,265::1558,265::2429,1
12285,265::2430,265::2608,1
12286,265::2610,265::2744,1
12287,265::2745,265::2850,1
12288,265::2851,265::3028,1
12289,265::3030,265::3718,1
12290,265::3719,265::3721,0
12291,265::3722,265::4099,1
12292,265::4120,265::4166,1
12293,265::4194,265::4281,1
12294,265::4282,265::4947,1
12295,265::4948,265::4994,0
12296,265::4995,265::4995,0
12297,Unknown,266::51,1
12298,266::52,266::65,0
12299,266::67,266::71,0
12300,266::4995,266::155,1
12301,266::71,266::159,1
12302,266::71,266::171,0
12303,266::4995,266::173,1
12304,266::175,266::182,1
12305,266::184,266::184,0
12306,266::185,266::185,0
12307,266::186,266::187,0
12308,266::189,266::190,0
12309,266::192,266::203,1
12310,266::205,266::221,1
12311,266::223,266::229,0
12312,266::233,266::360,1
12313,266::362,266::511,1
12314,266::512,266::533,1
12315,266::536,266::538,0
12316,266::542,266::620,1
12317,266::641,266::712,1
12318,266::718,266::716,0
12319,266::718,266::734,1
12320,266::743,266::851,1
12321,266::912,266::905,1
12322,266::912,266::962,0
12323,266::973,266::969,1
12324,266::984,266::1090,1
12325,266::1091,266::1375,1
12326,266::1434,266::1377,1
12327,266::1400,266::1381,1
12328,266::1382,266::1383,0
12329,266::1390,266::1384,1
12330,266::1385,266::1385,0
12331,266::1386,266::1505,1
12332,266::1506,266::1795,1
12333,266::1820,266::1892,0
12334,266::1893,266::2444,1
12335,266::2445,266::2614,1
12336,266::2615,266::3071,1
12337,266::3072,266::3119,1
12338,266::3120,266::3171,1
12339,266::3173,266::3255,1
12340,266::3256,266::3273,1
12341,266::3274,266::3466,1
12342,266::3471,266::3676,1
12343,266::3677,266::4996,1
12344,266::4997,266::4997,0
12345,266::4998,266::4998,0
12346,266::4999,266::4999,0
12347,267::71,267::89,1
12348,267::91,267::182,1
12349,267::184,267::191,1
12350,267::4997,267::221,1
12351,267::222,267::288,1
12352,267::221,267::289,1
12353,267::290,267::291,0
12354,267::292,267::292,0
12355,267::293,267::300,1
12356,267::301,267::304,0
12357,267::305,267::305,0
12358,267::306,267::307,0
12359,267::308,267::318,0
12360,267::320,267::324,0
12361,267::327,267::325,0
12362,267::327,267::344,1
12363,267::346,267::352,1
12364,267::353,267::362,1
12365,267::363,267::378,1
12366,267::381,267::403,1
12367,267::404,267::437,1
12368,267::439,267::456,1
12369,267::459,267::458,0
12370,267::460,267::461,0
12371,267::462,267::464,0
12372,267::466,267::466,0
12373,267::467,267::498,1
12374,267::499,267::528,1
12375,267::530,267::531,0
12376,267::532,267::548,1
12377,267::549,267::680,1
12378,267::682,267::681,0
12379,267::682,267::683,0
12380,267::684,267::686,0
12381,267::688,267::690,1
12382,267::691,267::786,1
12383,267::787,267::908,1
12384,267::909,267::1043,1
12385,267::1050,267::1375,1
12386,267::1394,267::1389,0
12387,267::1400,267::1447,1
12388,267::1450,267::1459,0
12389,267::1460,267::1462,0
12390,267::1463,267::1934,1
12391,267::1935,267::2392,1
12392,267::2393,267::3319,1
12393,267::3320,267::3756,1
12394,267::3777,267::5000,1
12395,267:: Unknown,267::5001,1
12396,267::5002,267::5002,0
12397,268::221,268::180,1
12398,268::221,268::706,1
12399,268::1001,268::707,1
12400,Unknown,268::732,1
12401,268::1461,268::821,1
12402,268::1461,268::841,1
12403,268::1461,268::952,1
12404,268::1001,268::954,1
12405,268::1013,268::1104,1
12406,268::1105,268::1180,0
12407,268::1214,268::1249,0
12408,268::1324,268::1348,0
12409,268::1364,268::1360,0
12410,268::1361,268::1366,0
12411,268::1394,268::1372,1
12412,268::1380,268::1412,1
12413,268::1434,268::1523,1
12414,268::1554,268::1803,1
12415,268::1820,268::1808,0
12416,268::1813,268::1810,0
12417,268::1812,268::2031,1
12418,268::2032,268::2341,1
12419,268::2343,268::2343,0
12420,268::2345,268::2746,1
12421,268::2747,268::2781,1
12422,268::2783,268::2784,0
12423,268::2786,268::2787,0
12424,268::2789,268::2788,0
12425,268::2789,268::2790,0
12426,268::2791,268::2973,1
12427,268::2974,268::3474,1
12428,268::3475,268::3480,1
12429,268::3481,268::3966,1
12430,268::3968,268::4165,1
12431,268::4166,268::4180,1
12432,268::4181,268::4880,1
12433,268::4881,268::5003,1
12434,268::5005,268::5004,0
12435,268::5005,268::5005,0
12436,268::5006,268::5006,0
12437,268::5007,268::5007,0
12438,268::5008,268::5008,0
12439,268::5009,268::5009,0
12440,268::5010,268::5010,0
12441,268::5011,268::5011,0
12442,268::5012,268::5012,0
12443,268::5013,268::5013,0
12444,268::5014,268::5014,0
12445,268::5015,268::5015,0
12446,268::5016,268::5016,0
12447,269::732,269::7,0
12448,269::8,269::51,1
12449,269::52,269::65,0
12450,269::5016,269::70,1
12451,269::71,269::72,0
12452,269::74,269::88,1
12453,269::91,269::155,1
12454,269::165,269::161,0
12455,269::167,269::163,0
12456,269::167,269::173,0
12457,269::176,269::184,1
12458,269::186,269::190,1
12459,269::192,269::203,1
12460,269::206,269::229,1
12461,269::233,269::230,0
12462,269::233,269::245,1
12463,269::247,269::250,1
12464,269::251,269::377,1
12465,269::383,269::403,1
12466,269::405,269::460,0
12467,269::466,269::483,1
12468,269::486,269::511,1
12469,269::522,269::599,1
12470,269::600,269::706,1
12471,269::712,269::951,1
12472,269::Unknown,269::959,1
12473,269::1013,269::968,1
12474,269::1013,269::986,1
12475,269::1000,269::1186,1
12476,269::1214,269::1464,1
12477,269::1554,269::1790,1
12478,269::1820,269::1795,1
12479,269::1797,269::2031,1
12480,269::2032,269::2383,1
12481,269::2384,269::2738,0
12482,269::2740,269::2747,0
12483,269::2749,269::3462,1
12484,269::3463,269::3827,1
12485,269::3830,269::3966,1
12486,269::3967,269::4241,1
12487,269::4394,269::4541,1
12488,269::4944,269::5017,1
12489,269::5033,269::5018,1
12490,269::5019,269::5019,0
12491,269::5020,269::5020,0
12492,269::5021,269::5021,0
12493,269::5022,269::5022,0
12494,269::5023,269::5023,0
12495,269::5024,269::5024,0
12496,269::5025,269::5025,0
12497,Unknown,270::81,1
12498,270::85,270::432,1
12499,270::5018,270::533,1
12500,270::5023,270::969,1
12501,270::9692,270::1186,1
12502,270::1187,270::2815,1
12503,270::2816,270::2818,0
12504,270::2819,270::2829,0
12505,270::2830,270::5026,1
12506,270::5027,270::5027,0
12507,270::5028,270::5028,0
12508,270::5029,270::5029,0
12509,270::5030,270::5030,0
12510,270::5031,270::5031,0
12511,271::5032,271::55,1
12512,271::56,271::67,0
12513,271::69,271::89,0
12514,271::101,271::257,1
12515,271::281,271::288,0
12516,271::288,271::289,0
12517,271::290,271::290,0
12518,271::291,271::292,0
12519,271::293,271::293,0
12520,271::294,271::294,0
12521,271::295,271::295,0
12522,271::296,271::299,0
12523,271::300,271::300,0
12524,271::301,271::302,0
12525,271::303,271::306,0
12526,271::307,271::308,0
12527,271::309,271::314,1
12528,271::315,271::325,0
12529,271::327,271::333,1
12530,271::335,271::344,1
12531,271::346,271::349,0
12532,271::350,271::352,0
12533,271::353,271::461,1
12534,271::462,271::466,0
12535,271::467,271::523,1
12536,271::525,271::528,0
12537,271::529,271::543,1
12538,271::544,271::646,1
12539,271::648,271::681,0
12540,271::682,271::701,1
12541,271::702,271::797,1
12542,271::799,271::908,1
12543,271::909,271::913,1
12544,271::918,271::1051,1
12545,271::1052,271::1428,1
12546,271::1454,271::1451,0
12547,271::1452,271::1457,0
12548,271::1461,271::1459,1
12549,271::1460,271::1580,1
12550,271::1459,271::1937,1
12551,271::145,271::2523,1
12552,271::1458,271::2548,1
12553,271::,271::4563,1
12554,271::Unknown,271::4566,1
12555,271::4567,271::4707,1
12556,271::4711,271::5032,1
12557,271::5035,271::5033,0
12558,271::5034,271::5034,0
12559,271::5035,271::5035,0
12560,271::5036,271::5036,0
12561,Unknown,273::45,1
12562,273::45,273::198,1
12563,273::1984,273::289,1
12564,273::2892,273::331,1
12565,273::331,273::371,0
12566,273::371,273::377,0
12567,273::377,273::378,0
12568,273::378,273::489,1
12569,273::489,273::498,0
12570,273::499,273::499,0
12571,273::499,273::500,1
12572,273::501,273::516,0
12573,273::517,273::527,0
12574,273::528,273::680,1
12575,273::682,273::779,1
12576,273::780,273::815,1
12577,273::817,273::816,0
12578,273::817,273::818,0
12579,273::819,273::830,1
12580,273::831,273::930,1
12581,273::931,273::1043,1
12582,273::1044,273::1185,1
12583,273::1204,273::1541,1
12584,273::1542,273::1590,1
12585,273::1591,273::1853,1
12586,273::1855,273::1868,1
12587,273::1870,273::2214,1
12588,273::2215,273::2430,1
12589,273::2431,273::2618,1
12590,273::2634,273::2956,1
12591,273::2960,273::2959,1
12592,273::2960,273::3807,1
12593,273::3810,273::3812,0
12594,273::3813,273::4934,1
12595,273::4935,273::5060,1
12596,273::5061,273::5061,0
12597,273::5062,273::5062,0
12598,273::5063,273::5063,0
12599,273::5064,273::5064,0
12600,273::5065,273::5065,0
12601,273::5066,273::5066,0
12602,273::5067,273::5067,0
12603,273::5068,273::5068,0
12604,273::5069,273::5069,0
12605,273::5070,273::5070,0
12606,273::5071,273::5071,0
12607,273::5072,273::5072,0
12608,273::5073,273::5073,0
12609,273::5074,273::5074,0
12610,273::5075,273::5075,0
12611,Unknown,274::1,1
12612,274::2,274::7,0
12613,274::8,274::8,0
12614,274::9,274::72,1
12615,274::73,274::157,1
12616,274::158,274::265,1
12617,274::266,274::374,1
12618,274::5076,274::375,1
12619,274::376,274::385,1
12620,274::386,274::390,1
12621,274::391,274::395,0
12622,274::396,274::396,0
12623,274::397,274::397,0
12624,274::398,274::401,1
12625,274::402,274::877,1
12626,274::878,274::1072,1
12627,274::1073,274::1713,0
12628,274::1714,274::1857,1
12629,274::1860,274::1910,1
12630,274::1911,274::1918,0
12631,274::1920,274::1930,0
12632,274::1931,274::2000,1
12633,274::2001,274::2101,0
12634,274::2102,274::2102,0
12635,274::2103,274::2346,1
12636,274::2347,274::3267,1
12637,274::3270,274::3324,1
12638,274::3325,274::3494,1
12639,274::3495,274::4558,1
12640,274::4665,274::5076,1
12641,274::5080,274::5077,1
12642,274::5078,274::5078,0
12643,274::5079,274::5079,0
12644,274::5080,274::5080,0
12645,274::5081,274::5081,0
12646,274::5082,274::5082,0
12647,274::5083,274::5083,0
12648,274::5084,274::5084,0
12649,274::5085,274::5085,0
12650,274::5086,274::5086,0
12651,274::5087,274::5087,0
12652,274::5088,274::5088,0
12653,274::5089,274::5089,0
12654,274::5090,274::5090,0
12655,274::5091,274::5091,0
12656,274::5092,274::5092,0
12657,274::5093,274::5093,0
12658,274::5094,274::5094,0
12659,274::5095,274::5095,0
12660,274::5096,274::5096,0
12661,Unknown,275::30,1
12662,275::31,275::51,0
12663,275::52,275::59,0
12664,275::60,275::65,0
12665,275::71,275::72,0
12666,275::75,275::75,0
12667,275::81,275::99,1
12668,275::101,275::100,0
12669,275::101,275::153,1
12670,275::161,275::154,1
12671,275::155,275::155,0
12672,275::156,275::159,0
12673,275::160,275::173,1
12674,275::174,275::187,0
12675,275::188,275::191,1
12676,275::192,275::193,0
12677,275::194,275::436,1
12678,275::437,275::511,1
12679,275::512,275::533,1
12680,275::534,275::878,1
12681,275::881,275::951,1
12682,275::953,275::961,1
12683,275::962,275::993,1
12684,275::994,275::997,0
12685,275::998,275::998,0
12686,275::999,275::999,0
12687,275::1000,275::1001,0
12688,275::1002,275::1013,1
12689,275::1014,275::1014,0
12690,275::1015,275::1019,0
12691,275::1020,275::1027,0
12692,275::1028,275::1061,1
12693,275::1062,275::1072,0
12694,275::1073,275::1075,0
12695,275::1076,275::1375,1
12696,275::1394,275::1713,1
12697,275::1714,275::1772,1
12698,275::1773,275::1885,1
12699,275::1904,275::1886,1
12700,275::1076,275::1892,1
12701,275::1073,275::1895,1
12702,275::1896,275::3427,1
12703,275::3428,275::3617,1
12704,275::3619,275::3768,1
12705,275:: Unknown,275::3988,1
12706,275::Unknown,275::4130,1
12707,275::4131,275::4308,1
12708,275::4321,275::5097,1
12709,275::5308,275::5098,0
12710,275::5198,275::5099,1
12711,Unknown,277::10,1
12712,277::11,277::13,0
12713,277::15,277::15,0
12714,277::16,277::17,0
12715,277::19,277::26,1
12716,277::28,277::30,1
12717,277::31,277::31,0
12718,277::32,277::154,1
12719,277::155,277::159,0
12720,277::160,277::162,0
12721,277::163,277::182,1
12722,277::184,277::190,1
12723,277::191,277::198,0
12724,277::199,277::220,1
12725,277::223,277::227,0
12726,277::233,277::229,1
12727,277::233,277::234,0
12728,277::236,277::237,0
12729,277::239,277::425,1
12730,277::432,277::515,1
12731,277::516,277::755,1
12732,277::759,277::758,0
12733,277::759,277::954,1
12734,277::955,277::1090,1
12735,277::1091,277::1132,1
12736,277::1133,277::1277,1
12737,277::1280,277::1297,1
12738,277::1308,277::1299,1
12739,277::1300,277::1326,1
12740,277::1354,277::1632,1
12741,277::1633,277::1788,1
12742,277::1820,277::1873,1
12743,277::1908,277::1974,1
12744,277::1991,277::3184,1
12745,277::3185,277::3244,1
12746,277::3278,277::3432,1
12747,277::3433,277::3707,1
12748,277::3714,277::4225,1
12749,277::4328,277::4226,1
12750,277::759,277::4228,1
12751,Unknown,277::4312,1
12752,277::,277::4887,1
12753,277::Unknown,277::5111,1
12754,277::Unknown,277::5112,1
12755,277::5113,277::5113,0
12756,277::5114,277::5114,0
12757,277::5115,277::5115,0
12758,277::5116,277::5116,0
12759,277::5117,277::5117,0
12760,277::5118,277::5118,0
12761,Unknown,278::55,1
12762,278::59,278::67,1
12763,278::68,278::89,0
12764,278::91,278::157,1
12765,278::158,278::167,1
12766,278::1678,278::257,1
12767,278::267,278::289,1
12768,278::317,278::291,1
12769,278::292,278::292,0
12770,278::293,278::293,0
12771,278::294,278::298,0
12772,278::299,278::300,1
12773,278::301,278::306,0
12774,278::308,278::316,1
12775,278::317,278::318,0
12776,278::319,278::329,0
12777,278::330,278::331,0
12778,278::332,278::333,0
12779,278::335,278::377,1
12780,278::378,278::378,0
12781,278::379,278::386,1
12782,278::387,278::461,1
12783,278::462,278::466,0
12784,278::467,278::468,0
12785,278::469,278::475,1
12786,278::477,278::481,1
12787,278::482,278::498,0
12788,278::499,278::523,1
12789,278::526,278::544,1
12790,278::547,278::679,1
12791,278::682,278::701,1
12792,278::702,278::789,1
12793,278::790,278::951,1
12794,278::955,278::966,1
12795,278::972,278::970,0
12796,278::971,278::972,0
12797,278::973,278::1243,1
12798,278::1244,278::1450,1
12799,278::1451,278::1459,0
12800,278::1458,278::1556,1
12801,278::1557,278::1580,1
12802,278::1581,278::3795,1
12803,278::Unknown,278::4560,1
12804,278::Unknown,278::4704,1
12805,278::Unknown,278::5119,1
12806,278::Unknown,278::5120,1
12807,278::5121,278::5121,0
12808,278::5122,278::5122,0
12809,278::5123,278::5123,0
12810,278::5124,278::5124,0
12811,Unknown,279::89,1
12812,279::90,279::306,1
12813,279::312,279::486,1
12814,279::486,279::494,1
12815,279::494,279::500,1
12816,279::501,279::779,1
12817,279::779,279::809,1
12818,279::809,279::823,1
12819,279::826,279::839,1
12820,279::846,279::1181,1
12821,279::1182,279::1185,0
12822,279::1186,279::1188,0
12823,279::1190,279::1192,0
12824,279::1193,279::1196,0
12825,279::1200,279::1551,1
12826,279::1552,279::1555,0
12827,279::1559,279::2192,1
12828,279::2193,279::2200,1
12829,279::2201,279::2386,1
12830,279::2387,279::2387,0
12831,279::2388,279::2426,1
12832,279::2427,279::2586,1
12833,279::2590,279::4168,1
12834,279::4169,279::4375,1
12835,279::4376,279::4821,1
12836,279::4822,279::4822,0
12837,279::4823,279::4830,0
12838,279::4831,279::5067,1
12839,279::5068,279::5125,1
12840,279::5126,279::5126,0
12841,279::5127,279::5127,0
12842,279::5128,279::5128,0
12843,279::5129,279::5129,0
12844,279::5130,279::5130,0
12845,279::5131,279::5131,0
12846,279::5132,279::5132,0
12847,279::5133,279::5133,0
12848,279::5134,279::5134,0
12849,279::5135,279::5135,0
12850,279::5136,279::5136,0
12851,279::5137,279::5137,0
12852,279::5138,279::5138,0
12853,279::5139,279::5139,0
12854,279::5140,279::5140,0
12855,279::5141,279::5141,0
12856,279::5142,279::5142,0
12857,279::5143,279::5143,0
12858,279::5144,279::5144,0
12859,279::5145,279::5145,0
12860,279::5146,279::5146,0
12861,Unknown,280::7,1
12862,Unknown,280::38,1
12863,280::39,280::56,1
12864,280::57,280::58,0
12865,280::59,280::67,1
12866,280::68,280::89,0
12867,280::91,280::97,0
12868,280::101,280::163,1
12869,280::167,280::167,0
12870,280::168,280::190,1
12871,280::194,280::292,1
12872,280::312,280::295,1
12873,280::300,280::300,0
12874,280::301,280::331,0
12875,280::332,280::420,1
12876,280::432,280::425,0
12877,280::432,280::437,0
12878,280::440,280::450,0
12879,280::466,280::526,1
12880,280::528,280::539,1
12881,280::542,280::599,1
12882,280::600,280::689,1
12883,280::700,280::701,0
12884,280::702,280::703,0
12885,280::705,280::704,0
12886,280::705,280::709,0
12887,280::712,280::757,1
12888,280::759,280::1073,1
12889,280::1074,280::1098,1
12890,280::1100,280::1243,1
12891,280::1244,280::1360,1
12892,280::1400,280::1379,1
12893,280::1394,280::1398,0
12894,280::1400,280::1401,0
12895,280::1402,280::1537,1
12896,280::1554,280::1700,1
12897,280::1701,280::1934,1
12898,280::1941,280::1941,0
12899,280::1942,280::2083,1
12900,280::1399,280::3200,1
12901,280::1399,280::3739,1
12902,280:: Unknown,280::3902,1
12903,280:: Unknown,280::5147,1
12904,280::5268,280::5148,1
12905,280::5149,280::5149,0
12906,280::5150,280::5150,0
12907,280::5151,280::5151,0
12908,280::5152,280::5152,0
12909,280::5153,280::5153,0
12910,280::5154,280::5154,0
12911,Unknown,281::157,1
12912,281::158,281::176,1
12913,281::177,281::234,1
12914,281::235,281::377,1
12915,281::377,281::614,1
12916,281::615,281::707,1
12917,281::1004,281::716,1
12918,281::718,281::724,1
12919,281::725,281::732,0
12920,281::744,281::854,1
12921,281::912,281::917,0
12922,281::936,281::918,1
12923,281::919,281::922,1
12924,281::923,281::928,0
12925,281::930,281::951,1
12926,281::953,281::952,0
12927,281::953,281::956,0
12928,281::957,281::1249,1
12929,281::1250,281::1343,1
12930,281::1344,281::1358,1
12931,281::1360,281::1369,0
12932,281::1370,281::1803,1
12933,281::1814,281::1808,1
12934,281::1810,281::2183,1
12935,281::2184,281::2342,1
12936,281::2343,281::2343,0
12937,281::2344,281::2558,1
12938,281::2560,281::2595,1
12939,281::2596,281::2646,1
12940,281::2647,281::2834,1
12941,281::2835,281::2936,1
12942,281::2940,281::2973,1
12943,281::2984,281::3471,1
12944,281::3472,281::4124,1
12945,281::4125,281::5155,1
12946,281::5156,281::5156,0
12947,281::5157,281::5157,0
12948,281::5158,281::5158,0
12949,281::5159,281::5159,0
12950,Unknown,281::5160,1
12951,281::5161,281::5161,0
12952,281::5162,281::5162,0
12953,281::5163,281::5163,0
12954,281::5164,281::5164,0
12955,281::5165,281::5165,0
12956,281::5166,281::5166,0
12957,281::5167,281::5167,0
12958,281::5168,281::5168,0
12959,281::5169,281::5169,0
12960,281::5170,281::5170,0
12961,Unknown,282::152,1
12962,282::153,282::163,0
12963,282::164,282::220,1
12964,282::221,282::226,0
12965,282::227,282::227,0
12966,282::228,282::234,1
12967,282::235,282::436,1
12968,282::437,282::562,1
12969,282::565,282::607,1
12970,282::608,282::614,1
12971,282::617,282::706,1
12972,282::712,282::707,1
12973,282::708,282::724,1
12974,282::726,282::728,0
12975,282::730,282::854,1
12976,282::857,282::856,0
12977,282::858,282::868,0
12978,282::870,282::881,1
12979,282::882,282::910,1
12980,282::912,282::917,0
12981,282::918,282::959,1
12982,282::962,282::1110,1
12983,282::1111,282::1119,0
12984,282::1120,282::1122,0
12985,282::1123,282::1125,0
12986,282::1130,282::1131,0
12987,282::1132,282::1249,1
12988,282::1250,282::1358,1
12989,282::1361,282::1360,0
12990,282::1361,282::1369,0
12991,282::1370,282::1372,0
12992,282::1381,282::1411,1
12993,282::1419,282::1412,0
12994,282::1419,282::1413,0
12995,282::1414,282::1416,0
12996,282::1417,282::1639,1
12997,282::1640,282::2342,1
12998,282::2343,282::2343,0
12999,282::2344,282::2346,0
13000,282::2347,282::2375,0
13001,282::2376,282::2446,1
13002,282::2454,282::3481,1
13003,282::3482,282::4051,1
13004,282::Unknown,282::4782,1
13005,282::Unknown,282::4784,1
13006,282:: Unknown,282::5171,1
13007,282::5173,282::5172,0
13008,282::5173,282::5173,0
13009,282::5174,282::5174,0
13010,282::5175,282::5175,0
13011,Unknown,283::52,1
13012,283::52,283::54,0
13013,283::55,283::57,0
13014,283::58,283::66,1
13015,283::67,283::80,1
13016,283::81,283::81,0
13017,283::82,283::238,1
13018,283::2381,283::328,0
13019,283::3281,283::1009,1
13020,283::1010,283::1395,1
13021,283::1396,283::1407,1
13022,283::1410,283::1787,1
13023,283::1788,283::1790,1
13024,283::1791,283::1801,1
13025,283::1802,283::1824,0
13026,283::1825,283::2605,1
13027,283::2606,283::3109,1
13028,283::3121,283::3121,0
13029,283::3122,283::3132,0
13030,283::3133,283::3164,1
13031,283::3171,283::3868,1
13032,283::3870,283::3992,1
13033,283::3993,283::3995,0
13034,283::3996,283::4316,1
13035,283::4321,283::4863,1
13036,283::4864,283::5176,1
13037,283::5177,283::5177,0
13038,283::5178,283::5178,0
13039,283::5179,283::5179,0
13040,283::5180,283::5180,0
13041,283::5181,283::5181,0
13042,283::5182,283::5182,0
13043,283::5183,283::5183,0
13044,283::5184,283::5184,0
13045,283::5185,283::5185,0
13046,283::5186,283::5186,0
13047,283::5187,283::5187,0
13048,283::5188,283::5188,0
13049,283::5189,283::5189,0
13050,Unknown,283::5190,1
13051,Unknown,283::5191,1
