RowIndex,GeneratedInteraction,RealInteraction,ErrorFlag
33018,223::296,223::1210,1
33019,223::296,223::3688,1
33020,223::296,223::542,1
33021,223::296,223::543,1
33022,223::296,223::1222,1
33023,223::296,223::2028,1
33024,223::296,223::3698,1
33025,223::296,223::551,1
33026,223::296,223::3699,1
33027,223::296,223::552,1
33028,223::296,223::553,1
33029,223::296,223::480,1
33030,223::296,223::1088,1
33031,223::296,223::95,1
33032,223::296,223::2100,1
33033,223::296,223::2103,1
33034,223::296,223::3844,1
33035,223::296,223::1091,1
33036,223::296,223::1097,1
33037,223::296,223::2114,1
33038,223::296,223::2115,1
33039,223::296,223::1246,0
33040,224::298,224::648,1
33041,224::298,224::3861,1
33042,224::298,224::2125,1
33043,224::298,224::1250,1
33044,224::298,224::3793,1
33045,224::298,224::1257,1
33046,224::298,224::2997,0
33047,224::298,224::1185,1
33048,224::298,224::1259,0
33049,224::298,224::1186,1
33050,224::298,224::1188,1
33051,224::298,224::589,1
33052,224::298,224::1,1
33053,224::298,224::800,1
33054,224::298,224::3948,0
33055,224::298,224::1265,1
33056,224::298,224::1193,1
33057,224::298,224::1269,0
33058,224::298,224::1196,1
33059,224::298,224::1197,1
33060,224::298,224::593,1
33061,224::298,224::3952,1
33062,224::298,224::1270,1
33063,224::298,224::1278,0
33064,224::298,224::2081,0
33065,224::298,224::3897,1
33066,224::298,224::1356,1
33067,224::298,224::1285,0
33068,224::298,224::3100,1
33069,224::298,224::2300,1
33070,224::298,224::1500,1
33071,224::298,224::3105,1
33072,224::298,224::3108,1
33073,224::298,224::904,1
33074,224::298,224::1296,0
33075,224::298,224::908,0
33076,224::298,224::835,1
33077,224::298,224::909,1
33078,224::298,224::2243,1
33079,224::298,224::1441,1
33080,224::298,224::910,1
33081,224::298,224::1517,1
33082,224::298,224::2174,1
33083,224::298,224::912,1
33084,224::298,224::2248,0
33085,224::298,224::915,1
33086,224::298,224::916,1
33087,224::298,224::919,1
33088,224::298,224::2321,1
33089,224::298,224::3052,1
33090,224::298,224::920,1
33091,224::298,224::1527,1
33092,224::298,224::923,1
33093,224::298,224::924,1
33094,224::298,224::1600,1
33095,224::298,224::3060,1
33096,224::298,224::2336,1
33097,224::298,224::1394,1
33098,224::298,224::1396,1
33099,224::298,224::3072,1
33100,224::298,224::3147,1
33101,224::298,224::3148,1
33102,224::298,224::3079,1
33103,224::298,224::2352,1
33104,224::298,224::3155,1
33105,224::298,224::2355,1
33106,224::298,224::2282,0
33107,224::298,224::2359,0
33108,224::298,224::2289,0
33109,224::298,224::953,1
33110,224::298,224::955,1
33111,224::298,224::3300,1
33112,224::298,224::1704,1
33113,224::298,224::1635,1
33114,224::298,224::3098,0
33115,224::298,224::1569,1
33116,224::298,224::3317,1
33117,224::298,224::2443,1
33118,224::298,224::1641,1
33119,224::298,224::104,1
33120,224::298,224::1648,1
33121,224::298,224::1653,1
33122,224::298,224::110,1
33123,224::298,224::1584,1
33124,224::298,224::3260,1
33125,224::298,224::2396,0
33126,224::298,224::3270,1
33127,224::298,224::2542,1
33128,224::298,224::1748,1
33129,224::298,224::1678,1
33130,224::298,224::3421,1
33131,224::298,224::2628,0
33132,224::298,224::144,1
33133,224::298,224::3360,1
33134,224::298,224::3507,1
33135,224::298,224::3361,1
33136,224::298,224::150,1
33137,224::298,224::3510,1
33138,224::298,224::3512,1
33139,224::298,224::2716,1
33140,224::298,224::2571,1
33141,224::298,224::1916,1
33142,224::298,224::300,1
33143,224::298,224::161,1
33144,224::298,224::3526,1
33145,224::298,224::2728,0
33146,224::298,224::318,1
33147,224::298,224::247,1
33148,224::298,224::249,0
33149,224::298,224::2804,0
33150,224::298,224::3536,1
33151,224::298,224::1934,1
33152,224::298,224::3466,1
33153,224::298,224::3469,1
33154,224::298,224::3396,1
33155,224::298,224::180,1
33156,224::298,224::2599,0
33157,224::298,224::182,1
33158,224::298,224::3471,1
33159,224::298,224::3548,1
33160,224::298,224::2746,1
33161,224::298,224::1949,1
33162,224::298,224::260,1
33163,224::298,224::17,1
33164,224::298,224::198,0
33165,224::298,224::2750,1
33166,224::298,224::3553,1
33167,224::298,224::3481,1
33168,224::298,224::3555,1
33169,224::298,224::3484,1
33170,224::298,224::1956,1
33171,224::298,224::1885,1
33172,224::298,224::2762,1
33173,224::298,224::1960,1
33174,224::298,224::2692,0
33175,224::298,224::1028,0
33176,224::298,224::1968,0
33177,224::298,224::428,0
33178,224::298,224::357,1
33179,224::298,224::39,1
33180,224::298,224::3717,1
33181,224::298,224::2916,0
33182,224::298,224::2918,0
33183,224::298,224::3578,1
33184,224::298,224::293,0
33185,224::298,224::47,1
33186,224::298,224::296,0
33187,224::298,224::1041,1
33188,224::298,224::2858,0
33189,224::298,224::515,1
33190,224::298,224::2791,0
33191,224::298,224::3594,1
33192,224::298,224::2792,0
33193,224::298,224::3668,1
33194,224::298,224::1127,1
33195,224::298,224::1059,1
33196,224::298,224::380,1
33197,224::298,224::527,1
33198,224::298,224::529,0
33199,224::298,224::69,1
33200,224::298,224::3671,1
33201,224::298,224::2007,1
33202,224::298,224::2872,0
33203,224::298,224::1060,1
33204,224::298,224::1207,1
33205,224::298,224::1208,0
33206,224::298,224::1136,1
33207,224::298,224::608,1
33208,224::298,224::73,1
33209,224::298,224::468,1
33210,224::298,224::3751,1
33211,224::298,224::1210,1
33212,224::298,224::3753,1
33213,224::298,224::1213,1
33214,224::298,224::3755,1
33215,224::298,224::1073,1
33216,224::298,224::2959,0
33217,224::298,224::1148,1
33218,224::298,224::1079,1
33219,224::298,224::2020,1
33220,224::298,224::2890,0
33221,224::298,224::1224,1
33222,224::298,224::1225,1
33223,224::298,224::2028,0
33224,224::298,224::1080,1
33225,224::298,224::1083,1
33226,224::298,224::480,1
33227,224::298,224::1089,1
33228,224::298,224::1302,1
33229,224::298,224::2106,1
33230,224::298,224::1304,1
33231,224::298,224::2108,0
33232,224::298,224::1307,1
33233,224::298,224::1234,1
33234,224::298,224::1090,1
33235,224::298,224::1091,1
33236,224::298,224::1095,1
33237,224::298,224::1096,1
33238,224::298,224::1097,1
33239,224::298,224::497,1
33240,224::298,224::3852,1
33241,224::298,224::1240,1
33242,224::298,224::1242,1
33243,224::298,224::1243,1
33244,225::295,225::2987,0
33245,225::295,225::1249,0
33246,225::295,225::570,1
33247,225::295,225::1178,1
33248,225::295,225::1179,1
33249,225::295,225::574,1
33250,225::295,225::1251,0
33251,225::295,225::3793,1
33252,225::295,225::2054,0
33253,225::295,225::3794,1
33254,225::295,225::1180,1
33255,225::295,225::3868,1
33256,225::295,225::3869,1
33257,225::295,225::1183,1
33258,225::295,225::2997,0
33259,225::295,225::1258,0
33260,225::295,225::1185,1
33261,225::295,225::1259,0
33262,225::295,225::1186,1
33263,225::295,225::1187,1
33264,225::295,225::581,1
33265,225::295,225::1188,1
33266,225::295,225::1189,1
33267,225::295,225::589,1
33268,225::295,225::1,1
33269,225::295,225::4,1
33270,225::295,225::3004,1
33271,225::295,225::3005,1
33272,225::295,225::6,1
33273,225::295,225::3006,1
33274,225::295,225::3946,1
33275,225::295,225::800,1
33276,225::295,225::3949,1
33277,225::295,225::2064,1
33278,225::295,225::1264,1
33279,225::295,225::1191,1
33280,225::295,225::3879,1
33281,225::295,225::1265,0
33282,225::295,225::1192,1
33283,225::295,225::1266,1
33284,225::295,225::1193,1
33285,225::295,225::733,1
33286,225::295,225::662,1
33287,225::295,225::1196,1
33288,225::295,225::663,1
33289,225::295,225::590,1
33290,225::295,225::1197,1
33291,225::295,225::1198,1
33292,225::295,225::665,1
33293,225::295,225::593,1
33294,225::295,225::595,0
33295,225::295,225::3010,1
33296,225::295,225::3019,1
33297,225::295,225::2145,0
33298,225::295,225::1343,1
33299,225::295,225::1270,1
33300,225::295,225::1345,1
33301,225::295,225::2076,1
33302,225::295,225::1274,1
33303,225::295,225::1277,1
33304,225::295,225::3893,1
33305,225::295,225::1352,1
33306,225::295,225::1280,1
33307,225::295,225::1354,1
33308,225::295,225::3896,1
33309,225::295,225::3897,1
33310,225::295,225::2159,0
33311,225::295,225::1357,1
33312,225::295,225::1358,1
33313,225::295,225::1285,0
33314,225::295,225::3100,1
33315,225::295,225::3101,1
33316,225::295,225::3104,1
33317,225::295,225::1500,1
33318,225::295,225::3108,1
33319,225::295,225::1291,0
33320,225::295,225::831,1
33321,225::295,225::2167,1
33322,225::295,225::1299,0
33323,225::295,225::3113,1
33324,225::295,225::2312,1
33325,225::295,225::2243,1
33326,225::295,225::2171,1
33327,225::295,225::2318,1
33328,225::295,225::1517,1
33329,225::295,225::2174,1
33330,225::295,225::912,1
33331,225::295,225::2248,1
33332,225::295,225::1449,1
33333,225::295,225::848,1
33334,225::295,225::778,1
33335,225::295,225::2320,1
33336,225::295,225::2321,1
33337,225::295,225::2324,1
33338,225::295,225::3055,1
33339,225::295,225::3129,0
33340,225::295,225::2329,0
33341,225::295,225::922,1
33342,225::295,225::1529,0
33343,225::295,225::923,1
33344,225::295,225::2188,1
33345,225::295,225::1387,1
33346,225::295,225::781,1
33347,225::295,225::858,1
33348,225::295,225::3203,1
33349,225::295,225::3204,1
33350,225::295,225::2330,1
33351,225::295,225::2333,1
33352,225::295,225::1533,1
33353,225::295,225::2336,1
33354,225::295,225::3067,1
33355,225::295,225::1464,1
33356,225::295,225::2194,0
33357,225::295,225::1392,1
33358,225::295,225::1394,1
33359,225::295,225::1396,1
33360,225::295,225::866,1
33361,225::295,225::3210,1
33362,225::295,225::1610,1
33363,225::295,225::1611,1
33364,225::295,225::3145,1
33365,225::295,225::3072,1
33366,225::295,225::3148,1
33367,225::295,225::1617,1
33368,225::295,225::1471,1
33369,225::295,225::1545,1
33370,225::295,225::2348,1
33371,225::295,225::3078,1
33372,225::295,225::2349,0
33373,225::295,225::2278,1
33374,225::295,225::877,1
33375,225::295,225::3081,1
33376,225::295,225::2425,0
33377,225::295,225::2352,0
33378,225::295,225::2280,1
33379,225::295,225::3083,1
33380,225::295,225::2427,1
33381,225::295,225::1625,0
33382,225::295,225::1552,1
33383,225::295,225::2428,1
33384,225::295,225::2282,1
33385,225::295,225::2356,0
33386,225::295,225::1554,1
33387,225::295,225::1483,1
33388,225::295,225::1484,1
33389,225::295,225::2289,0
33390,225::295,225::3302,1
33391,225::295,225::3160,1
33392,225::295,225::2360,1
33393,225::295,225::1704,1
33394,225::295,225::3090,1
33395,225::295,225::1633,1
33396,225::295,225::3238,1
33397,225::295,225::2291,0
33398,225::295,225::1635,1
33399,225::295,225::1639,1
33400,225::295,225::3098,1
33401,225::295,225::2369,0
33402,225::295,225::3099,1
33403,225::295,225::1711,1
33404,225::295,225::3317,1
33405,225::295,225::2442,1
33406,225::295,225::3246,1
33407,225::295,225::3173,1
33408,225::295,225::101,1
33409,225::295,225::3176,1
33410,225::295,225::2447,1
33411,225::295,225::2375,0
33412,225::295,225::1719,1
33413,225::295,225::1647,1
33414,225::295,225::104,1
33415,225::295,225::3320,1
33416,225::295,225::3324,1
33417,225::295,225::1721,1
33418,225::295,225::3253,0
33419,225::295,225::3328,1
33420,225::295,225::3182,1
33421,225::295,225::1580,1
33422,225::295,225::110,1
33423,225::295,225::111,1
33424,225::295,225::2457,0
33425,225::295,225::2384,1
33426,225::295,225::112,1
33427,225::295,225::3187,1
33428,225::295,225::1729,0
33429,225::295,225::113,1
33430,225::295,225::1585,1
33431,225::295,225::117,1
33432,225::295,225::1589,1
33433,225::295,225::988,1
33434,225::295,225::2600,1
33435,225::295,225::3260,1
33436,225::295,225::3408,1
33437,225::295,225::1804,1
33438,225::295,225::1805,1
33439,225::295,225::1732,1
33440,225::295,225::3264,1
33441,225::295,225::3265,0
33442,225::295,225::3192,1
33443,225::295,225::1734,1
33444,225::295,225::3266,1
33445,225::295,225::2391,0
33446,225::295,225::1664,1
33447,225::295,225::2395,0
33448,225::295,225::1593,1
33449,225::295,225::123,1
33450,225::295,225::2396,0
33451,225::295,225::1594,1
33452,225::295,225::125,0
33453,225::295,225::994,1
33454,225::295,225::998,1
33455,225::295,225::2610,1
33456,225::295,225::1811,1
33457,225::295,225::3343,1
33458,225::295,225::2541,0
33459,225::295,225::3271,1
33460,225::295,225::2542,0
33461,225::295,225::3418,1
33462,225::295,225::3272,1
33463,225::295,225::2616,1
33464,225::295,225::1673,1
33465,225::295,225::206,1
33466,225::295,225::1678,1
33467,225::295,225::3421,1
33468,225::295,225::3424,1
33469,225::295,225::2626,1
33470,225::295,225::2628,1
33471,225::295,225::1753,1
33472,225::295,225::213,1
33473,225::295,225::140,1
33474,225::295,225::215,0
33475,225::295,225::1686,1
33476,225::295,225::149,1
33477,225::295,225::2700,1
33478,225::295,225::3504,1
33479,225::295,225::2702,1
33480,225::295,225::2630,1
33481,225::295,225::3360,1
33482,225::295,225::3361,1
33483,225::295,225::2706,1
33484,225::295,225::1904,1
33485,225::295,225::3509,1
33486,225::295,225::2707,1
33487,225::295,225::1760,1
33488,225::295,225::1834,1
33489,225::295,225::1909,1
33490,225::295,225::222,1
33491,225::295,225::2568,0
33492,225::295,225::223,1
33493,225::295,225::3298,0
33494,225::295,225::225,0
33495,225::295,225::1699,1
33496,225::295,225::3513,1
33497,225::295,225::2712,1
33498,225::295,225::1910,1
33499,225::295,225::1912,1
33500,225::295,225::2571,0
33501,225::295,225::300,1
33502,225::295,225::1845,1
33503,225::295,225::2575,0
33504,225::295,225::232,1
33505,225::295,225::233,1
33506,225::295,225::235,0
33507,225::295,225::162,1
33508,225::295,225::164,1
33509,225::295,225::3521,1
33510,225::295,225::2721,1
33511,225::295,225::2722,1
33512,225::295,225::3452,1
33513,225::295,225::2723,1
33514,225::295,225::1921,1
33515,225::295,225::3526,1
33516,225::295,225::2580,0
33517,225::295,225::3457,1
33518,225::295,225::2583,0
33519,225::295,225::3386,1
33520,225::295,225::2657,0
33521,225::295,225::1785,1
33522,225::295,225::170,1
33523,225::295,225::318,1
33524,225::295,225::319,1
33525,225::295,225::246,1
33526,225::295,225::247,1
33527,225::295,225::175,1
33528,225::295,225::176,1
33529,225::295,225::3608,1
33530,225::295,225::3535,1
33531,225::295,225::3466,1
33532,225::295,225::322,1
33533,225::295,225::2599,0
33534,225::295,225::1799,1
33535,225::295,225::187,1
33536,225::295,225::3543,1
33537,225::295,225::3618,1
33538,225::295,225::3545,1
33539,225::295,225::3547,1
33540,225::295,225::1945,0
33541,225::295,225::3477,1
33542,225::295,225::2749,0
33543,225::295,225::1875,1
33544,225::295,225::333,1
33545,225::295,225::260,1
33546,225::295,225::263,1
33547,225::295,225::190,1
33548,225::295,225::337,1
33549,225::295,225::265,0
33550,225::295,225::17,1
33551,225::295,225::198,1
33552,225::295,225::3623,1
33553,225::295,225::3551,1
33554,225::295,225::3553,1
33555,225::295,225::3480,1
33556,225::295,225::3481,1
33557,225::295,225::2826,1
33558,225::295,225::3556,1
33559,225::295,225::1952,0
33560,225::295,225::3484,1
33561,225::295,225::2682,1
33562,225::295,225::2683,1
33563,225::295,225::1955,0
33564,225::295,225::1956,0
33565,225::295,225::2759,0
33566,225::295,225::1884,1
33567,225::295,225::1958,0
33568,225::295,225::1885,1
33569,225::295,225::342,1
33570,225::295,225::345,1
33571,225::295,225::272,1
33572,225::295,225::25,0
33573,225::295,225::348,1
33574,225::295,225::349,1
33575,225::295,225::29,0
33576,225::295,225::2830,1
33577,225::295,225::3562,1
33578,225::295,225::2761,1
33579,225::295,225::2908,0
33580,225::295,225::2762,1
33581,225::295,225::1961,1
33582,225::295,225::3566,1
33583,225::295,225::2692,0
33584,225::295,225::2693,0
33585,225::295,225::1964,1
33586,225::295,225::1965,0
33587,225::295,225::1966,1
33588,225::295,225::3499,1
33589,225::295,225::1968,1
33590,225::295,225::1897,1
33591,225::295,225::32,1
33592,225::295,225::356,1
33593,225::295,225::34,1
33594,225::295,225::357,1
33595,225::295,225::36,1
33596,225::295,225::39,1
33597,225::295,225::288,1
33598,225::295,225::3712,1
33599,225::295,225::2912,0
33600,225::295,225::3716,1
33601,225::295,225::3717,1
33602,225::295,225::3571,1
33603,225::295,225::2915,0
33604,225::295,225::2916,0
33605,225::295,225::2770,1
33606,225::295,225::2917,0
33607,225::295,225::2918,0
33608,225::295,225::1034,1
33609,225::295,225::501,1
33610,225::295,225::3649,1
33611,225::295,225::1036,1
33612,225::295,225::3578,1
33613,225::295,225::431,1
33614,225::295,225::3579,1
33615,225::295,225::434,1
33616,225::295,225::508,1
33617,225::295,225::509,1
33618,225::295,225::290,0
33619,225::295,225::364,1
33620,225::295,225::42,1
33621,225::295,225::293,0
33622,225::295,225::367,1
33623,225::295,225::47,1
33624,225::295,225::296,0
33625,225::295,225::3728,1
33626,225::295,225::1114,1
33627,225::295,225::1041,1
33628,225::295,225::511,1
33629,225::295,225::2858,0
33630,225::295,225::1119,1
33631,225::295,225::1046,1
33632,225::295,225::515,1
33633,225::295,225::50,1
33634,225::295,225::446,1
33635,225::295,225::373,1
33636,225::295,225::448,1
33637,225::295,225::449,1
33638,225::295,225::58,1
33639,225::295,225::3730,1
33640,225::295,225::3662,1
33641,225::295,225::1050,1
33642,225::295,225::1051,1
33643,225::295,225::3593,1
33644,225::295,225::2791,0
33645,225::295,225::2865,0
33646,225::295,225::1127,1
33647,225::295,225::523,1
33648,225::295,225::1994,1
33649,225::295,225::1059,1
33650,225::295,225::1997,1
33651,225::295,225::527,1
33652,225::295,225::456,1
33653,225::295,225::529,0
33654,225::295,225::457,1
33655,225::295,225::3741,1
33656,225::295,225::2002,1
33657,225::295,225::1200,1
33658,225::295,225::2942,0
33659,225::295,225::1131,1
33660,225::295,225::2871,1
33661,225::295,225::1132,1
33662,225::295,225::3747,1
33663,225::295,225::1206,1
33664,225::295,225::1060,1
33665,225::295,225::1207,1
33666,225::295,225::1208,1
33667,225::295,225::605,1
33668,225::295,225::532,1
33669,225::295,225::461,1
33670,225::295,225::608,1
33671,225::295,225::535,1
33672,225::295,225::464,1
33673,225::295,225::392,1
33674,225::295,225::70,1
33675,225::295,225::469,1
33676,225::295,225::3823,1
33677,225::295,225::3751,1
33678,225::295,225::3754,1
33679,225::295,225::2952,0
33680,225::295,225::1213,1
33681,225::295,225::3755,1
33682,225::295,225::1214,1
33683,225::295,225::3683,1
33684,225::295,225::1215,0
33685,225::295,225::2883,1
33686,225::295,225::1217,1
33687,225::295,225::1218,1
33688,225::295,225::1219,0
33689,225::295,225::2959,0
33690,225::295,225::1147,1
33691,225::295,225::541,1
33692,225::295,225::1079,1
33693,225::295,225::474,1
33694,225::295,225::549,1
33695,225::295,225::477,1
33696,225::295,225::86,1
33697,225::295,225::2020,1
33698,225::295,225::1221,1
33699,225::295,225::2024,1
33700,225::295,225::1222,1
33701,225::295,225::1150,1
33702,225::295,225::2963,0
33703,225::295,225::2890,0
33704,225::295,225::2964,0
33705,225::295,225::2028,1
33706,225::295,225::2966,0
33707,225::295,225::2893,0
33708,225::295,225::1228,1
33709,225::295,225::2968,0
33710,225::295,225::1084,1
33711,225::295,225::551,1
33712,225::295,225::555,1
33713,225::295,225::1089,1
33714,225::295,225::483,1
33715,225::295,225::556,1
33716,225::295,225::97,1
33717,225::295,225::3910,1
33718,225::295,225::3911,1
33719,225::295,225::1300,1
33720,225::295,225::3915,0
33721,225::295,225::1302,1
33722,225::295,225::3844,1
33723,225::295,225::1230,1
33724,225::295,225::2106,1
33725,225::295,225::1304,1
33726,225::295,225::2971,0
33727,225::295,225::2108,1
33728,225::295,225::700,1
33729,225::295,225::2973,0
33730,225::295,225::1307,1
33731,225::295,225::1235,0
33732,225::295,225::1236,1
33733,225::295,225::1090,1
33734,225::295,225::2979,0
33735,225::295,225::1094,1
33736,225::295,225::1095,0
33737,225::295,225::492,1
33738,225::295,225::493,1
33739,225::295,225::2112,1
33740,225::295,225::3852,1
33741,225::295,225::2114,1
33742,225::295,225::1240,1
33743,225::295,225::3783,1
33744,225::295,225::1242,1
33745,225::295,225::1171,1
33746,225::295,225::3859,1
33747,225::295,225::3786,1
33748,225::295,225::1172,1
33749,225::295,225::1246,1
33750,225::295,225::1247,1
33751,225::295,225::714,1
33752,226::357,226::1186,1
33753,226::357,226::1196,1
33754,226::357,226::920,1
33755,226::357,226::3072,0
33756,226::357,226::2527,0
33757,226::357,226::1739,1
33758,226::357,226::3432,1
33759,226::357,226::3361,1
33760,226::357,226::3438,1
33761,226::357,226::2716,1
33762,226::357,226::2739,1
33763,226::357,226::1953,1
33764,226::357,226::1960,1
33765,226::357,226::1968,1
33766,226::357,226::1036,1
33767,226::357,226::2791,1
33768,226::357,226::1079,1
33769,226::357,226::1220,1
33770,226::357,226::1225,1
33771,226::357,226::1307,0
33772,226::357,226::1246,1
33773,227::31,227::2997,1
33774,227::31,227::1193,1
33775,227::31,227::923,1
33776,227::31,227::785,1
33777,227::31,227::3219,0
33778,227::31,227::3175,0
33779,227::31,227::2396,1
33780,227::31,227::3354,1
33781,227::31,227::2628,1
33782,227::31,227::2707,1
33783,227::31,227::2490,1
33784,227::31,227::2710,1
33785,227::31,227::2712,1
33786,227::31,227::2716,1
33787,227::31,227::2657,1
33788,227::31,227::2599,1
33789,227::31,227::2908,1
33790,227::31,227::2762,1
33791,227::31,227::2692,1
33792,227::31,227::2693,1
33793,227::31,227::356,1
33794,227::31,227::2840,1
33795,227::31,227::2841,1
33796,227::31,227::3578,1
33797,227::31,227::3593,1
33798,227::31,227::1127,1
33799,227::31,227::2959,1
33800,227::31,227::1093,1
33801,228::297,228::1249,0
33802,228::297,228::3793,1
33803,228::297,228::3879,1
33804,228::297,228::3952,1
33805,228::297,228::1544,1
33806,228::297,228::2355,1
33807,228::297,228::3300,1
33808,228::297,228::3408,1
33809,228::297,228::3409,1
33810,228::297,228::3354,1
33811,228::297,228::3355,1
33812,228::297,228::3510,1
33813,228::297,228::2710,0
33814,228::297,228::3513,1
33815,228::297,228::3452,1
33816,228::297,228::3535,1
33817,228::297,228::3481,1
33818,228::297,228::3555,1
33819,228::297,228::32,1
33820,228::297,228::3717,1
33821,228::297,228::2770,0
33822,228::297,228::3578,1
33823,228::297,228::2858,1
33824,228::297,228::50,1
33825,228::297,228::3745,1
33826,228::297,228::1210,1
33827,228::297,228::3753,1
33828,228::297,228::551,1
33829,228::297,228::480,1
33830,228::297,228::3916,1
33831,228::297,228::3917,0
33832,229::31,229::647,1
33833,229::31,229::3863,1
33834,229::31,229::2053,1
33835,229::31,229::3793,1
33836,229::31,229::2996,1
33837,229::31,229::2059,1
33838,229::31,229::724,1
33839,229::31,229::589,1
33840,229::31,229::2,1
33841,229::31,229::3943,1
33842,229::31,229::3006,1
33843,229::31,229::2062,1
33844,229::31,229::3948,1
33845,229::31,229::3949,1
33846,229::31,229::1196,1
33847,229::31,229::593,1
33848,229::31,229::595,1
33849,229::31,229::3882,1
33850,229::31,229::1416,1
33851,229::31,229::673,1
33852,229::31,229::2154,1
33853,229::31,229::1282,1
33854,229::31,229::3897,1
33855,229::31,229::1356,1
33856,229::31,229::2087,1
33857,229::31,229::1358,1
33858,229::31,229::1288,1
33859,229::31,229::3100,0
33860,229::31,229::2301,0
33861,229::31,229::2231,0
33862,229::31,229::3107,0
33863,229::31,229::2305,1
33864,229::31,229::1509,1
33865,229::31,229::2094,1
33866,229::31,229::835,1
33867,229::31,229::766,1
33868,229::31,229::3115,0
33869,229::31,229::2316,0
33870,229::31,229::1441,1
33871,229::31,229::1372,1
33872,229::31,229::848,1
33873,229::31,229::778,1
33874,229::31,229::3050,1
33875,229::31,229::2329,1
33876,229::31,229::1527,1
33877,229::31,229::780,1
33878,229::31,229::788,1
33879,229::31,229::2336,1
33880,229::31,229::1391,0
33881,229::31,229::1393,1
33882,229::31,229::1396,1
33883,229::31,229::1611,1
33884,229::31,229::3147,0
33885,229::31,229::3148,0
33886,229::31,229::1544,1
33887,229::31,229::3155,0
33888,229::31,229::2428,1
33889,229::31,229::3089,1
33890,229::31,229::1488,1
33891,229::31,229::885,1
33892,229::31,229::3160,0
33893,229::31,229::2504,1
33894,229::31,229::2431,0
33895,229::31,229::1702,1
33896,229::31,229::2433,1
33897,229::31,229::1704,1
33898,229::31,229::1639,1
33899,229::31,229::2297,1
33900,229::31,229::1711,1
33901,229::31,229::3317,0
33902,229::31,229::2442,1
33903,229::31,229::3173,0
33904,229::31,229::3174,0
33905,229::31,229::3176,0
33906,229::31,229::2447,1
33907,229::31,229::3177,0
33908,229::31,229::3178,0
33909,229::31,229::1721,1
33910,229::31,229::3326,1
33911,229::31,229::3255,1
33912,229::31,229::1580,1
33913,229::31,229::110,1
33914,229::31,229::3186,0
33915,229::31,229::1729,1
33916,229::31,229::1584,1
33917,229::31,229::3189,0
33918,229::31,229::1589,1
33919,229::31,229::2607,1
33920,229::31,229::1805,1
33921,229::31,229::1735,1
33922,229::31,229::2541,1
33923,229::31,229::1816,1
33924,229::31,229::1672,1
33925,229::31,229::1673,1
33926,229::31,229::2549,1
33927,229::31,229::1747,1
33928,229::31,229::1676,1
33929,229::31,229::2622,1
33930,229::31,229::3425,1
33931,229::31,229::2628,1
33932,229::31,229::1680,1
33933,229::31,229::3285,1
33934,229::31,229::1682,1
33935,229::31,229::3360,1
33936,229::31,229::1831,0
33937,229::31,229::2707,1
33938,229::31,229::1833,1
33939,229::31,229::3438,1
33940,229::31,229::1909,1
33941,229::31,229::150,1
33942,229::31,229::3298,1
33943,229::31,229::2569,1
33944,229::31,229::3510,0
33945,229::31,229::3513,0
33946,229::31,229::3440,1
33947,229::31,229::2712,1
33948,229::31,229::1840,1
33949,229::31,229::2571,1
33950,229::31,229::2718,1
33951,229::31,229::1916,1
33952,229::31,229::3448,1
33953,229::31,229::1918,1
33954,229::31,229::1848,1
33955,229::31,229::161,1
33956,229::31,229::3452,1
33957,229::31,229::1921,1
33958,229::31,229::3453,1
33959,229::31,229::2657,1
33960,229::31,229::1784,1
33961,229::31,229::318,0
33962,229::31,229::172,1
33963,229::31,229::175,1
33964,229::31,229::3536,1
33965,229::31,229::2590,1
33966,229::31,229::1862,1
33967,229::31,229::2596,1
33968,229::31,229::1799,1
33969,229::31,229::329,1
33970,229::31,229::185,1
33971,229::31,229::3617,0
33972,229::31,229::2672,1
33973,229::31,229::2746,1
33974,229::31,229::2676,1
33975,229::31,229::1876,1
33976,229::31,229::260,1
33977,229::31,229::11,0
33978,229::31,229::265,1
33979,229::31,229::196,1
33980,229::31,229::3554,1
33981,229::31,229::3481,0
33982,229::31,229::3555,1
33983,229::31,229::1882,1
33984,229::31,229::1957,1
33985,229::31,229::1884,1
33986,229::31,229::3489,1
33987,229::31,229::2688,1
33988,229::31,229::24,1
33989,229::31,229::25,1
33990,229::31,229::26,1
33991,229::31,229::3563,1
33992,229::31,229::2908,1
33993,229::31,229::1961,1
33994,229::31,229::2839,1
33995,229::31,229::2766,1
33996,229::31,229::1968,1
33997,229::31,229::1897,1
33998,229::31,229::34,0
33999,229::31,229::3717,0
34000,229::31,229::2771,1
34001,229::31,229::3578,1
34002,229::31,229::1037,1
34003,229::31,229::367,1
34004,229::31,229::296,1
34005,229::31,229::3723,1
34006,229::31,229::2858,1
34007,229::31,229::3594,1
34008,229::31,229::3598,1
34009,229::31,229::524,1
34010,229::31,229::1059,1
34011,229::31,229::527,1
34012,229::31,229::455,1
34013,229::31,229::62,1
34014,229::31,229::2002,1
34015,229::31,229::3744,1
34016,229::31,229::3745,1
34017,229::31,229::1060,1
34018,229::31,229::3675,1
34019,229::31,229::608,1
34020,229::31,229::2012,1
34021,229::31,229::1210,1
34022,229::31,229::3825,1
34023,229::31,229::3755,1
34024,229::31,229::2959,1
34025,229::31,229::86,1
34026,229::31,229::3831,0
34027,229::31,229::2025,1
34028,229::31,229::2890,1
34029,229::31,229::1224,1
34030,229::31,229::2028,1
34031,229::31,229::3697,1
