MovieID,GeneratedTitle,RealTitle,ErrorFlag
2081,"Lion in Winter, The","Little Mermaid, The (1989)",1
2082,Local Hero,"Mighty Ducks, The (1992)",1
2083,Mr. Baseball,"Muppet Christmas Carol, The (1992)",1
2084,Mr. Holland's Opus,Newsies (1992),1
2085,Nothing in Common,101 Dalmatians (One Hundred and One Dalmatians) (1961),1
2090,,"Rescuers, The (1977)",1
2091,,Return from Witch Mountain (1978),1
2092,The Apple Dumpling Gang,"Return of Jafar, The (1994)",1
2093,Return to Oz,Return to Oz (1985),0
2094,Return to the Blue Lagoon,"Rocketeer, The (1991)",1
2095,Rocky IV,"Shaggy D.A., The (1976)",1
2096,Sharknado,Sleeping Beauty (1959),1
2097,Smokey and the Bandit,Something Wicked This Way Comes (1983),1
2098,SpaceCamp,Son of Flubber (1963),1
2099,SpaceCamp,Song of the South (1946),1
2100,SpaceCamp,Splash (1984),1
2102,Star Trek V: The Final Frontier,Steamboat Willie (1928),1
2103,Swamp Thing,Tall Tale (1995),1
2104,Tarzan and the Lost City of Gold,Tex (1982),1
2105,That Darn Cat!,Tron (1982),1
2106,Troll,Swing Kids (1993),1
2107,Tin Men,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),1
2108,Halloween 4: The Return of Michael Myers (Halloween 4),L.A. Story (1991),1
2109,Hook,"Jerk, The (1979)",1
2110,Jaws 3-D,Dead Men Don't Wear Plaid (1982),1
2111,Daddy-O,"Man with Two Brains, The (1983)",1
2112,Mr. Mom,Grand Canyon (1991),1
2114,Mr. Mom,"Outsiders, The (1983)",1
2115,Nothing in Common,Indiana Jones and the Temple of Doom (1984),1
2116,Nothing in Common,"Lord of the Rings, The (1978)",1
2117,Lethal Weapon 2,1984 (Nineteen Eighty-Four) (1984),1
2118,Mr. Mom,"Dead Zone, The (1983)",1
2119,Blade Runner,Maximum Overdrive (1986),1
2120,Nothing in Common,Needful Things (1993),1
2121,Nothing in Common,Cujo (1983),1
2122,Firestarter,Children of the Corn (1984),1
2123,Firestarter,All Dogs Go to Heaven (1989),1
2124,Batteries Not Included,"Addams Family, The (1991)",1
2125,Addams Family Values,Ever After: A Cinderella Story (1998),1
2126,"Honey, I Blew Up the Kid",Snake Eyes (1998),1
2130,"Honey, I Blew Up the Kid",Atlantic City (1980),1
2131,Batteries Not Included,Autumn Sonata (HÃ¶stsonaten) (1978),1
2132,Awakenings,Who's Afraid of Virginia Woolf? (1966),1
2133,Beverly Hills Cop II,Adventures in Babysitting (1987),1
2134,Batteries Not Included,Weird Science (1985),1
2135,Batteries Not Included,Doctor Dolittle (1967),1
2136,The Apple,"Nutty Professor, The (1963)",1
2137,"Hail, Hero!",Charlotte's Web (1973),1
2138,The Apple Dumpling Gang,Watership Down (1978),1
2139,The Apple Dumpling Gang,"Secret of NIMH, The (1982)",1
2140,Popeye,"Dark Crystal, The (1982)",1
2141,"Legend, The","American Tail, An (1986)",1
2193,The Great Waldo Pepper,Willow (1988),1
2194,The Great Outdoors,"Untouchables, The (1987)",1
2195,Beverly Hills Cop II,Dirty Work (1998),1
2196,The Player,Knock Off (1998),1
2201,The Shawshank Redemption,"Paradine Case, The (1947)",1
2202,The Big Sleep,Lifeboat (1944),1
2255,,Young Doctors in Love (1982),1
2256,The Great Outdoors,Parasite (1982),1
2257,,No Small Affair (1984),1
2259,The Great Outdoors,Blame It on Rio (1984),1
2260,The Great Mouse Detective,Wisdom (1986),1
2261,The Great Outdoors,One Crazy Summer (1986),1
2262,The Great Outdoors,About Last Night... (1986),1
2263,The House on Carroll Street,"Seventh Sign, The (1988)",1
2264,Coming to America,We're No Angels (1989),1
2265,Turner & Hooch,Nothing But Trouble (1991),1
2266,"Honey, I Blew Up the Kid","Butcher's Wife, The (1991)",1
2267,Honeymoon in Vegas,Mortal Thoughts (1991),1
2268,Hudson Hawk,"Few Good Men, A (1992)",1
2269,A League of Their Own,Indecent Proposal (1993),1
2271,The Firm,Permanent Midnight (1998),1
2272,The Object of My Affection,One True Thing (1998),1
2273,Notting Hill,Rush Hour (1998),1
2275,Runaway Bride,Six-String Samurai (1998),1
2278,The Object of My Affection,Ronin (1998),1
2279,The Object of My Affection,Urban Legend (1998),1
2280,The Object of My Affection,Clay Pigeons (1998),1
2281,The Object of My Affection,Monument Ave. (1998),1
2282,The Object of My Affection,Pecker (1998),1
2283,The Object of My Affection,"Sheltering Sky, The (1990)",1
2286,The Opposite of Sex,"Fiendish Plot of Dr. Fu Manchu, The (1980)",1
2290,The Great Muppet Caper,Stardust Memories (1980),1
2291,Stardust Memories,Edward Scissorhands (1990),1
2292,Edward Scissorhands,Overnight Delivery (1998),1
2294,The Player,Antz (1998),1
2295,The Love Bug,"Impostors, The (1998)",1
2296,A Bug's Life,"Night at the Roxbury, A (1998)",1
2297,A Bug's Life,What Dreams May Come (1998),1
2298,A Bug's Life,Strangeland (1998),1
2300,A Bug's Life,"Producers, The (1968)",1
2301,The Prince and the Pauper,History of the World: Part I (1981),1
2302,History of the World: Part II,My Cousin Vinny (1992),1
2303,A Night at the Opera,Nashville (1975),1
2304,The Player,Love Is the Devil (1998),1
2306,A Bug's Life,Holy Man (1998),1
2307,A Bug's Life,One Tough Cop (1998),1
2310,A Bug's Life,"Mighty, The (1998)",1
2311,A Bug's Life,2010: The Year We Make Contact (1984),1
2312,The Prince of Egypt,Children of a Lesser God (1986),1
2313,A Perfect Murder,"Elephant Man, The (1980)",1
2314,A Perfect Murder,Beloved (1998),1
2315,A Perfect Murder,Bride of Chucky (Child's Play 4) (1998),1
2316,A Bug's Life,Practical Magic (1998),1
2318,A Bug's Life,Happiness (1998),1
2320,A Bug's Life,Apt Pupil (1998),1
2321,A Bug's Life,Pleasantville (1998),1
2322,A Bug's Life,Soldier (1998),1
2323,A Bug's Life,"Cruise, The (1998)",1
2324,A Bug's Life,Life Is Beautiful (La Vita Ã¨ bella) (1997),1
2325,A Bug's Life,Orgazmo (1997),1
2327,A Bug's Life,Tales from the Darkside: The Movie (1990),1
2328,A Bug's Life,Vampires (1998),1
2329,A Bug's Life,American History X (1998),1
2330,A Bug's Life,Hands on a Hard Body (1996),1
2331,The Object of My Affection,Living Out Loud (1998),1
2332,A Bug's Life,Belly (1998),1
2333,A Bug's Life,Gods and Monsters (1998),1
2334,A Bug's Life,"Siege, The (1998)",1
2335,A Bug's Life,"Waterboy, The (1998)",1
2336,A Bug's Life,Elizabeth (1998),1
2337,A Bug's Life,Velvet Goldmine (1998),1
2338,A Bug's Life,I Still Know What You Did Last Summer (1998),1
2339,A Bug's Life,I'll Be Home For Christmas (1998),1
2340,A Bug's Life,Meet Joe Black (1998),1
2342,A Bug's Life,Hard Core Logo (1996),1
2344,A Bug's Life,Runaway Train (1985),1
2346,A Perfect Murder,"Stepford Wives, The (1975)",1
2347,A Perfect Murder,"Pope of Greenwich Village, The (1984)",1
2349,The Great Waldo Pepper,Mona Lisa (1986),1
2350,The Great Muppet Caper,Heart Condition (1990),1
2351,Heart Condition,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",1
2352,The Man Who Fell to Earth,"Big Chill, The (1983)",1
2353,The Great Waldo Pepper,Enemy of the State (1998),1
2354,The Great Waldo Pepper,"Rugrats Movie, The (1998)",1
2355,The Opposite of Sex,"Bug's Life, A (1998)",1
2356,A Bug's Life,Celebrity (1998),1
2357,A Bug's Life,Central Station (Central do Brasil) (1998),1
2358,A Bug's Life,Savior (1998),1
2359,A Bug's Life,Waking Ned Devine (a.k.a. Waking Ned) (1998),1
2360,A Bug's Life,"Celebration, The (Festen) (1998)",1
2361,A Bug's Life,Pink Flamingos (1972),1
2362,The Prince of Egypt,Glen or Glenda (1953),1
2363,The Man Who Wasn't There,Godzilla (Gojira) (1954),1
2364,The Man Who Wasn't There,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",1
2365,The Man Who Fell to Earth,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),1
2366,Son of Godzilla (Godzilla no Matoku),King Kong (1933),1
2367,Mighty Joe Young,King Kong (1976),1
2368,King Kong Escapes,King Kong Lives (1986),1
2369,King Kong,Desperately Seeking Susan (1985),1
2370,Desperately Seeking Susan,"Emerald Forest, The (1985)",1
2371,The Color of Money,Fletch (1985),1
2372,Fletch Lives,Fletch Lives (1989),0
2373,Fletch Too,Red Sonja (1985),1
2374,Fletch Too,Gung Ho (1986),1
2375,Gung Ho,"Money Pit, The (1986)",1
2376,Nothing in Common,"View to a Kill, A (1985)",1
2377,Young Guns II,Lifeforce (1985),1
2378,The Fly II,Police Academy (1984),1
2379,Police Academy 2: Their First Assignment,Police Academy 2: Their First Assignment (1985),0
2380,Police Academy 3: Back in Training,Police Academy 3: Back in Training (1986),0
2381,Police Academy 4: Citizens on Patrol,Police Academy 4: Citizens on Patrol (1987),0
2382,Police Academy 5: Assignment Miami Beach,Police Academy 5: Assignment: Miami Beach (1988),0
2383,Police Academy 6: City Under Siege,Police Academy 6: City Under Siege (1989),0
2384,Police Academy 7: Mission to Moscow,Babe: Pig in the City (1998),1
2385,Babe,Home Fries (1998),1
2387,A Bug's Life,Very Bad Things (1998),1
2388,A Bug's Life,Steam: The Turkish Bath (Hamam) (1997),1
2389,The Opposite Sex and How to Live with Them,Psycho (1998),1
2390,The Object of My Affection,Little Voice (1998),1
2391,A Bug's Life,"Simple Plan, A (1998)",1
2392,A Bug's Life,Jack Frost (1998),1
2393,A Bug's Life,Star Trek: Insurrection (1998),1
2394,A Bug's Life,"Prince of Egypt, The (1998)",1
2395,A Bug's Life,Rushmore (1998),1
2396,A Bug's Life,Shakespeare in Love (1998),1
2398,A Bug's Life,Miracle on 34th Street (1947),1
2399,A Bug's Life,Santa Claus: The Movie (1985),1
2401,Police Academy 7: Mission to Moscow,Pale Rider (1985),1
2402,Pale Rider,Rambo: First Blood Part II (1985),1
2403,No Way Out,First Blood (Rambo: First Blood) (1982),1
2404,No Way Out,Rambo III (1988),1
2405,Rocky IV,"Jewel of the Nile, The (1985)",1
2406,Cocoon,Romancing the Stone (1984),1
2407,Cocoon,Cocoon (1985),1
2408,Cocoon: The Return,Cocoon: The Return (1988),0
2409,The Hunt for Red October,Rocky II (1979),1
2410,Rocky III,Rocky III (1982),0
2411,Rocky IV,Rocky IV (1985),1
2412,Rocky V,Rocky V (1990),1
2413,Rocky Balboa,Clue (1985),1
2414,No Way Out,Young Sherlock Holmes (1985),1
2415,The Great Outdoors,Violets Are Blue... (1986),1
2416,Violets Are Blue,Back to School (1986),1
2417,Nothing in Common,Heartburn (1986),1
2418,Nothing in Common,Nothing in Common (1986),0
2419,The Money Pit,Extremities (1986),1
2420,The Fly II,"Karate Kid, The (1984)",1
2421,No Small Affair,"Karate Kid, Part II, The (1986)",1
2422,No Small Affair,"Karate Kid, Part III, The (1989)",1
2423,No Way Out,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),1
2424,Mr. Mom,You've Got Mail (1998),1
2425,Mr. Saturday Night,"General, The (1998)",1
2427,"Six Days, Seven Nights","Thin Red Line, The (1998)",1
2428,"Six Days, Seven Nights","Faculty, The (1998)",1
2429,"Six Days, Seven Nights",Mighty Joe Young (1998),1
2430,"Six Days, Seven Nights",Mighty Joe Young (1949),1
2431,Mighty Joe Young,Patch Adams (1998),1
2432,A Bug's Life,Stepmom (1998),1
2433,A Bug's Life,"Civil Action, A (1998)",1
2435,A Bug's Life,Hurlyburly (1998),1
2436,A Bug's Life,Tea with Mussolini (1999),1
2439,"Six Days, Seven Nights",Affliction (1997),1
2442,A Civil Action,Hilary and Jackie (1998),1
2443,A Simple Plan,Playing by Heart (1998),1
2445,A Perfect Murder,At First Sight (1999),1
2446,The Object of My Affection,In Dreams (1999),1
2447,The Bone Collector,Varsity Blues (1999),1
2448,The Sixth Sense,Virus (1999),1
2450,The Bone Collector,Howard the Duck (1986),1
2451,Hudson Hawk,"Gate, The (1987)",1
2453,"Honey, I Shrunk the Kids","Boy Who Could Fly, The (1986)",1
2454,Bull Durham,"Fly, The (1958)",1
2455,Fly Away Home,"Fly, The (1986)",1
2456,Fly Away Home,"Fly II, The (1989)",1
2457,Fly Away Home,Running Scared (1986),1
2458,Honeymoon in Vegas,Armed and Dangerous (1986),1
2459,The War of the Roses,"Texas Chainsaw Massacre, The (1974)",1
2460,The Great Outdoors,"Texas Chainsaw Massacre 2, The (1986)",1
2462,Nothing in Common,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),1
2463,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre),Ruthless People (1986),1
2465,Ruthless People,Deadly Friend (1986),1
2467,Deadly Friend,"Name of the Rose, The (Name der Rose, Der) (1986)",1
2468,Ruthless People,Jumpin' Jack Flash (1986),1
2469,Ruthless People,Peggy Sue Got Married (1986),1
2470,Ruthless People,Crocodile Dundee (1986),1
2471,The Fly II,Crocodile Dundee II (1988),1
2472,Crocodile Dundee in Los Angeles,Tough Guys (1986),1
2473,Tough Guys Don't Dance,Soul Man (1986),1
2474,The Fly II,"Color of Money, The (1986)",1
2475,Hannah and Her Sisters,52 Pick-Up (1986),1
2476,Hannah and Her Sisters,Heartbreak Ridge (1986),1
2477,Out of Africa,Firewalker (1986),1
2478,Hannah and Her Sisters,Â¡Three Amigos! (1986),1
2481,The Fly II,My Name Is Joe (1998),1
2482,The Fly II,Still Crazy (1998),1
2483,A Simple Plan,"Day of the Beast, The (DÃ­a de la Bestia, El) (1995)",1
2485,The Player,She's All That (1999),1
2488,The Object of My Affection,Peeping Tom (1960),1
2490,The Prince of Pennsylvania,Payback (1999),1
2491,The Long Kiss Goodnight,Simply Irresistible (1999),1
2492,The Object of My Affection,20 Dates (1998),1
2493,The Object of My Affection,"Harmonists, The (1997)",1
2494,The Opposite of Sex,"Last Days, The (1998)",1
2495,The Opposite of Sex,"Fantastic Planet, The (PlanÃ¨te sauvage, La) (1973)",1
2496,The Opposite Sex and How to Live with Them,Blast from the Past (1999),1
2497,The Opposite of Sex,Message in a Bottle (1999),1
2498,Notting Hill,My Favorite Martian (1999),1
2500,The Opposite of Sex,Jawbreaker (1999),1
2501,Notting Hill,October Sky (1999),1
2502,Notting Hill,Office Space (1999),1
2503,eXistenZ,"Apple, The (Sib) (1998)",1
2504,eXistenZ,200 Cigarettes (1999),1
2505,eXistenZ,8MM (1999),1
2506,eXistenZ,"Other Sister, The (1999)",1
2511,eXistenZ,"Long Goodbye, The (1973)",1
2512,The Opposite Sex and How to Live with Them,"Ballad of Narayama, The (Narayama bushiko) (1983)",1
2513,The Piano,Pet Sematary (1989),1
2514,The Hand That Rocks the Cradle,Pet Sematary II (1992),1
2515,Pet Sematary III,Children of the Corn II: The Final Sacrifice (1993),1
2516,Children of the Corn III: Urban Harvest,Children of the Corn III (1994),0
2517,Children of the Corn IV: The Gathering,Christine (1983),1
2518,Christine II,Night Shift (1982),1
2520,The House on Sorority Row,Airport (1970),1
2521,Airport '79: The Final Conflict,Airport 1975 (1974),1
2522,Airport '77,Airport '77 (1977),0
2523,Airport '79: The Concorde Attack,Rollercoaster (1977),1
2524,Airport '77,"Towering Inferno, The (1974)",1
2525,Airport '77,Alligator (1980),1
2526,The Cannonball Run II,Meteor (1979),1
2527,The House on Sorority Row,Westworld (1973),1
2528,The Apple Dumpling Gang,Logan's Run (1976),1
2529,The Apple Dumpling Gang,Planet of the Apes (1968),1
2530,The Apple Dumpling Gang,Beneath the Planet of the Apes (1970),1
2531,Escape from New York,Battle for the Planet of the Apes (1973),1
2532,Escape from New York,Conquest of the Planet of the Apes (1972),1
2533,Escape from New York,Escape from the Planet of the Apes (1971),1
2534,Planet of the Apes,Avalanche (1978),1
2535,The Apple Dumpling Gang,Earthquake (1974),1
2537,The Swarm,Beyond the Poseidon Adventure (1979),1
2538,The Poseidon Adventure,Dancemaker (1998),1
2539,The Apple Dumpling Gang,Analyze This (1999),1
2540,The Love Letter,"Corruptor, The (1999)",1
2541,The Corruptor,Cruel Intentions (1999),1
2542,The Bone Collector,"Lock, Stock & Two Smoking Barrels (1998)",1
2544,The Bone Collector,"School of Flesh, The (Ãcole de la chair, L') (1998)",1
2546,The Opposite Sex and How to Live with Them,"Deep End of the Ocean, The (1999)",1
2548,The Bone Collector,"Rage: Carrie 2, The (1999)",1
2549,The Bone Collector,Wing Commander (1999),1
2550,The Bone Collector,"Haunting, The (1963)",1
2551,The Haunting,Dead Ringers (1988),1
2552,The Haunting,My Boyfriend's Back (1993),1
2553,The Opposite Sex and How to Live with Them,Village of the Damned (1960),1
2554,The Faculty,Children of the Damned (1963),1
2555,The Hills Have Eyes,Baby Geniuses (1999),1
2557,The Faculty,I Stand Alone (Seul contre tous) (1998),1
2558,The Faculty,Forces of Nature (1999),1
2559,The Bone Collector,"King and I, The (1999)",1
2560,The Haunting,Ravenous (1999),1
2561,The Bone Collector,True Crime (1999),1
2563,The Bone Collector,Dangerous Beauty (1998),1
2565,The Bone Collector,"King and I, The (1956)",1
2566,The Haunting,Doug's 1st Movie (1999),1
2567,The Haunting,EDtv (1999),1
2568,The Bone Collector,"Mod Squad, The (1999)",1
2570,Run Ronnie Run,"Walk on the Moon, A (1999)",1
2571,Run Ronnie Run,"Matrix, The (1999)",1
2572,Run Lola Run,10 Things I Hate About You (1999),1
2573,Run Lola Run,Tango (1998),1
2574,Run Lola Run,"Out-of-Towners, The (1999)",1
2575,Run Ronnie Run,"Dreamlife of Angels, The (Vie rÃªvÃ©e des anges, La) (1998)",1
2577,Run Lola Run,Metroland (1997),1
2579,The Bone Collector,Following (1998),1
2580,The Bone Collector,Go (1999),1
2581,The Bone Collector,Never Been Kissed (1999),1
2582,The Bone Collector,Twin Dragons (Shuang long hui) (1992),1
2583,The Bone Collector,Cookie's Fortune (1999),1
2585,The Great Waldo Pepper,"Lovers of the Arctic Circle, The (Los Amantes del CÃ­rculo Polar) (1998)",1
2586,"Lovers of the Arctic Circle, The (Los Amantes del CÃ­rculo Polar)",Goodbye Lover (1999),1
2587,The Opposite Sex and How to Live with Them,Life (1999),1
2589,The Bone Collector,Friends & Lovers (1999),1
2590,The Bone Collector,Hideous Kinky (1998),1
2593,The Opposite of Sex,"Monster, The (Mostro, Il) (1994)",1
2594,The Opposite Sex and How to Live with Them,Open Your Eyes (Abre los ojos) (1997),1
2596,The Hi-Lo Country,SLC Punk! (1998),1
2597,The Hi-Lo Country,Lost & Found (1999),1
2598,The Boondock Saints,Pushing Tin (1999),1
2599,The Boondock Saints,Election (1999),1
2600,The Yards,eXistenZ (1999),1
2605,The Bone Collector,Entrapment (1999),1
2606,The Bone Collector,Idle Hands (1999),1
2607,Notting Hill,Get Real (1998),1
2609,The Bone Collector,"King of Masks, The (Bian Lian) (1996)",1
2611,The Bone Collector,"Winslow Boy, The (1999)",1
2612,Notting Hill,Mildred Pierce (1945),1
2613,The Insider,Night of the Comet (1984),1
2614,The Bone Collector,Chopping Mall (a.k.a. Killbots) (1986),1
2615,The Opposite Sex and How to Live with Them,My Science Project (1985),1
2616,Hollow Man,Dick Tracy (1990),1
2617,The Opposite Sex and How to Live with Them,"Mummy, The (1999)",1
2618,eXistenZ,"Castle, The (1997)",1
2620,eXistenZ,This Is My Father (1998),1
2622,The Bone Collector,William Shakespeare's A Midsummer Night's Dream (1999),1
2623,The Bone Collector,Trippin' (1999),1
2624,The Bone Collector,After Life (Wandafuru raifu) (1998),1
2625,The Bone Collector,Black Mask (Hak hap) (1996),1
2628,The Bone Collector,Star Wars: Episode I - The Phantom Menace (1999),1
2629,The Object of My Affection,"Love Letter, The (1999)",1
2630,eXistenZ,Besieged (a.k.a. L' Assedio) (1998),1
2632,The Bone Collector,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",1
2633,The Bone Collector,"Mummy, The (1932)",1
2634,The Bone Collector,"Mummy, The (1959)",1
2639,The Haunting,Mommie Dearest (1981),1
2640,The Opposite Sex and How to Live with It,Superman (1978),1
2641,Superman II,Superman II (1980),0
2642,Superman III,Superman III (1983),0
2643,Superman IV: The Quest for Peace,Superman IV: The Quest for Peace (1987),0
2644,Superman Returns,Dracula (1931),1
2648,The Prophecy,Frankenstein (1931),1
2651,The Hunchback of Notre Dame,Frankenstein Meets the Wolf Man (1943),1
2652,Son of Frankenstein,"Curse of Frankenstein, The (1957)",1
2654,Tarzan's Quest,"Wolf Man, The (1941)",1
2655,Son of Frankenstein,Howling II: Your Sister Is a Werewolf (1985),1
2656,Howling III: The Marsupials,Tarantula (1955),1
2657,Tarantula,"Rocky Horror Picture Show, The (1975)",1
2659,House of the Dead,It Came from Hollywood (1982),1
2660,"Phantom of the Opera, The","Thing from Another World, The (1951)",1
2661,Superman IV: The Quest for Peace,It Came from Outer Space (1953),1
2662,It Came from Outer Space,"War of the Worlds, The (1953)",1
2664,"War of the Worlds, The",Invasion of the Body Snatchers (1956),1
2665,The Day the Earth Stood Still,Earth vs. the Flying Saucers (1956),1
2668,The Day the Earth Stood Still,Swamp Thing (1982),1
2669,Superman IV: The Quest for Peace,Pork Chop Hill (1959),1
2670,The Dirty Dozen,Run Silent Run Deep (1958),1
2671,The Enemy Below,Notting Hill (1999),1
2672,Notting Hill,"Thirteenth Floor, The (1999)",1
2674,The Green Mile,"Loss of Sexual Innocence, The (1999)",1
2676,The Green Mile,Instinct (1999),1
2677,The Bone Collector,Buena Vista Social Club (1999),1
2681,The Green Mile,Free Enterprise (1998),1
2682,The Green Mile,Limbo (1999),1
2683,The Cider House Rules,Austin Powers: The Spy Who Shagged Me (1999),1
2686,The Cider House Rules,"Red Violin, The (Violon rouge, Le) (1998)",1
2687,The Cider House Rules,Tarzan (1999),1
2688,The Insider,"General's Daughter, The (1999)",1
2690,Notting Hill,"Ideal Husband, An (1999)",1
2691,Notting Hill,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",1
2692,The Legend of Bagger Vance,Run Lola Run (Lola rennt) (1998),1
2693,The Prince of Egypt,Trekkies (1997),1
2694,The Object of My Affection,Big Daddy (1999),1
2695,Notting Hill,"Boys, The (1998)",1
2696,The Object of My Affection,"Dinner Game, The (DÃ®ner de cons, Le) (1998)",1
2697,Dolores Claiborne,My Son the Fanatic (1997),1
2698,The Opposite of Sex,Zone 39 (1997),1
2699,The Opposite Sex and How to Live with Them,Arachnophobia (1990),1
2700,The Object of My Affection,"South Park: Bigger, Longer and Uncut (1999)",1
2701,The Opposite of Sex,Wild Wild West (1999),1
2702,The Object of My Affection,Summer of Sam (1999),1
2706,The Insider,American Pie (1999),1
2707,Notting Hill,Arlington Road (1999),1
2708,Notting Hill,"Autumn Tale, An (Conte d'automne) (1998)",1
2709,Bicentennial Man,Muppets From Space (1999),1
2710,The Sixth Sense,"Blair Witch Project, The (1999)",1
2712,Notting Hill,Eyes Wide Shut (1999),1
2713,Notting Hill,Lake Placid (1999),1
2716,Runaway Bride,Ghostbusters (a.k.a. Ghost Busters) (1984),1
2717,The Sixth Sense,Ghostbusters II (1989),1
2718,Casper,Drop Dead Gorgeous (1999),1
2719,Notting Hill,"Haunting, The (1999)",1
2720,Runaway Bride,Inspector Gadget (1999),1
2722,Run Lola Run (Lola rennt),Deep Blue Sea (1999),1
2723,Runaway Bride,Mystery Men (1999),1
2724,Runaway Bride,Runaway Bride (1999),0
2725,Never Been Kissed,Twin Falls Idaho (1999),1
2726,The Sixth Sense,"Killing, The (1956)",1
2727,The Bone Collector,Killer's Kiss (1955),1
2728,Kiss Kiss Bang Bang,Spartacus (1960),1
2729,Runaway Bride,Lolita (1962),1
2730,The Godfather,Barry Lyndon (1975),1
2731,The Godfather,"400 Blows, The (Les quatre cents coups) (1959)",1
2732,The 400 Blows,Jules and Jim (Jules et Jim) (1961),1
2733,The 400 Blows,Vibes (1988),1
2734,The Great Gatsby,"Mosquito Coast, The (1986)",1
2735,The Color of Money,"Golden Child, The (1986)",1
2736,The Great Gatsby,Brighton Beach Memoirs (1986),1
2737,The Great Gatsby,Assassination (1987),1
2738,Radio Days,Crimes of the Heart (1986),1
2739,Radio Days,"Color Purple, The (1985)",1
2740,Fandango,"Kindred, The (1986)",1
2741,Platoon,No Mercy (1986),1
2742,Hannah and Her Sisters,MÃ©nage (Tenue de soirÃ©e) (1986),1
2743,Hannah and Her Sisters,Native Son (1986),1
2744,Hannah and Her Sisters,Otello (1986),1
2745,Peggy Sue Got Married,"Mission, The (1986)",1
2746,Hannah and Her Sisters,Little Shop of Horrors (1986),1
2747,Hannah and Her Sisters,"Little Shop of Horrors, The (1960)",1
2748,Hannah and Her Sisters,Allan Quatermain and the Lost City of Gold (1987),1
2749,Allan Quatermain and the Lost City of Gold,"Morning After, The (1986)",1
2750,Hannah and Her Sisters,Radio Days (1987),1
2751,Hannah and Her Sisters,From the Hip (1987),1
2752,Radio Days,Outrageous Fortune (1987),1
2754,Radio Days,Deadtime Stories (1987),1
2757,Hannah and Her Sisters,Frances (1982),1
2759,"Frances, Again",Dick (1999),1
2761,The House on Carroll Street,"Iron Giant, The (1999)",1
2762,The Handmaid's Tale,"Sixth Sense, The (1999)",1
2763,Notting Hill,"Thomas Crown Affair, The (1999)",1
2764,Notting Hill,"Thomas Crown Affair, The (1968)",1
2765,The Talented Mr. Ripley,"Acid House, The (1998)",1
2766,The Opposite of Sex,"Adventures of Sebastian Cole, The (1998)",1
2769,Apt Pupil,"Yards, The (2000)",1
2770,Yankee Doodle Dandy,Bowfinger (1999),1
2771,Blast from the Past,Brokedown Palace (1999),1
2772,Bulworth,Detroit Rock City (1999),1
2774,Election,Better Than Chocolate (1999),1
2775,Bicentennial Man,Head On (1998),1
2779,The Opposite of Sex,Heaven Can Wait (1978),1
2782,House on Haunted Hill,Pit and the Pendulum (1961),1
2784,Peggy Sue Got Married,"Masque of the Red Death, The (1964)",1
2786,The Scarlet Letter,Haunted Honeymoon (1986),1
2787,Honeymoon in Vegas,Cat's Eye (1985),1
2788,"Cat's Meow, The",Monty Python's And Now for Something Completely Different (1971),1
2789,"Hail, Hail, the Gang's All Here",Damien: Omen II (1978),1
2790,The House on Sorority Row,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",1
2791,Omen IV: The Awakening,Airplane! (1980),1
2792,Hollywood Shuffle,Airplane II: The Sequel (1982),1
2793,Nothing in Common,"American Werewolf in Paris, An (1997)",1
2795,Runaway Bride,National Lampoon's Vacation (1983),1
2796,National Lampoon's European Vacation,Funny Farm (1988),1
2797,National Lampoon's European Vacation,Big (1988),1
2798,Coming to America,Problem Child (1990),1
2799,Problem Child 2,Problem Child 2 (1991),0
2800,Problem Child 3,Little Nemo: Adventures in Slumberland (1992),1
2801,Problem Child 3: Junior in Love,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),1
2802,The Pelican Brief,Tequila Sunrise (1988),1
2803,Turner & Hooch,"Pelican Brief, The (1993)",1
2804,The Pelican Brief,"Christmas Story, A (1983)",1
2805,Mr. Mom,Mickey Blue Eyes (1999),1
2806,JFK,Teaching Mrs. Tingle (1999),1
2807,The Associate,Universal Soldier: The Return (1999),1
2808,The Object of My Affection,Universal Soldier (1992),1
2810,The Love Letter,Perfect Blue (1997),1
2812,The Associate,In Too Deep (1999),1
2813,The Object of My Affection,"Source, The (1999)",1
2815,Notting Hill,Iron Eagle (1986),1
2816,Iron Eagle II,Iron Eagle II (1988),0
2817,Mr. Saturday Night,Aces: Iron Eagle III (1992),1
2818,Aces: Iron Eagle,Iron Eagle IV (1995),1
2819,Aces: Iron Eagle III,Three Days of the Condor (3 Days of the Condor) (1975),1
2820,Three Fugitives,Hamlet (1964),1
2822,The Great Waldo Pepper,Medicine Man (1992),1
