RowIndex,GeneratedInteraction,RealInteraction,ErrorFlag
4110,4194::The Weakerthans,4194::Descendents,1
4111,4195::The Weakerthans,4195::Chris Mills,1
4112,4196::The Anniversary,4196::The Gaslight Anthem,1
4113,4197::The Weakerthans,4197::Dillinger Four,1
4114,4198::The Weakerthans,4198::The Suicide Machines,1
4115,4199::The Weakerthans,4199::The Thermals,1
4116,4200::The Weakerthans,4200::The Broadways,1
4117,4201::The Weakerthans,4201::The Get Up Kids,1
4118,4202::The Weakerthans,4202::The Swellers,1
4119,4203::The Weakerthans,4203::The Anniversary,1
4120,4204::The Weakerthans,4204::Bane,1
4121,4205::The Weakerthans,4205::Zolof the Rock & Roll Destroyer,1
4122,4206::The Anniversary,4206::The Hard Lessons,1
4123,4207::The Anniversary,4207::Bear vs. Shark,1
4124,4208::The Anniversary,4208::Streetlight Manifesto,1
4125,4209::The Weakerthans,4209::7Seconds,1
4126,4210::The Weakerthans,4210::River City Rebels,1
4127,4211::The Weakerthans,4211::H2O,1
4128,4212::The Weakerthans,4212::Common Rider,1
4129,4213::The Weakerthans,4213::Operation Ivy,1
4130,4214::The Weakerthans,4214::Angry Samoans,1
4131,4215::The Weakerthans,4215::The Satin Peaches,1
4132,4216::The Weakerthans,4216::Reel Big Fish,1
4133,4217::The Weakerthans,"4217::Defiance, Ohio",1
4134,4218::The Weakerthans,4218::Pennywise,1
4135,4219::The Weakerthans,4219::Off With Their Heads,1
4136,4220::The Weakerthans,4220::Bombshell Rocks,1
4137,4221::The Weakerthans,4221::Bop Star,1
4138,4222::The Slow Death,4222::Strung Out,1
4139,4223::The Weakerthans,4223::The Spill Canvas,1
4140,4224::The Weakerthans,4224::The Queers,1
4141,4225::The Weakerthans,4225::Мои Ракеты Вверх,1
4142,4226::The Flatliners,4226::7раса,1
4143,4227::The Distillers,4227::The New Law,1
4144,4228::The Anniversary,4228::Everything Is Made in China,1
4145,4229::The Slow Death,4229::Адаптация Пчёл,1
4146,4230::Unknown,4230::The American Dollar,1
4147,4231::The Anniversary,4231::ITAKDALEE,1
4148,4232::The Bristols,4232::Caspian,1
4149,4233::The Anniversary,4233::Мои Любимые Игры,1
4150,4234::The Cinematics,4234::Линия,1
4151,4235::The Cinematics,4235::Slot,1
4152,4236::The Cinematics,4236::Preslee,1
4153,4237::The Cinematics,4237::NEVERSMILE,1
4154,4238::The Cinematics,4238::Rout,1
4155,4239::The Cinematics,4239::Scotch,1
4156,4240::The Cinematics,4240::Eye Alaska,1
4157,4241::The 88,4241::Комната,1
4158,4242::The Cinematics,4242::QUEST PISTOLs,1
4159,4243::The Cinematics,4243::Perfume Genius,1
4160,4244::The Cinematics,4244::Loc-Dog,1
4161,4245::The Young Veins,4245::Tesla Boy,1
4162,4246::The Young Veins,4246::100 Bitches,1
4163,4247::The Young Veins,4247::Audio Bullys,1
4164,4248::The Cinematics,4248::The Author,1
4165,4249::The Cinematics,4249::Netsky,1
4166,4250::The Young Gods,4250::The Undertones,1
4167,4251::The Cinematic Orchestra,4251::The Yardbirds,1
4168,4252::The Cult,4252::Paloma Faith,1
4169,4253::The Cinematic Orchestra,4253::Lila Downs,1
4170,4254::The Cinematic Orchestra,4254::Marion Raven,1
4171,4255::The Cinematic Orchestra,4255::Kill Hannah,1
4172,4256::The Cinematic Orchestra,4256::Descartes a Kant,1
4173,4257::The Cinematic Orchestra,4257::Ronan Keating,1
4174,4258::The Cinematic Orchestra,4258::Marit Larsen,1
4175,4259::The Cinematic Orchestra,4259::Cauterize,1
4176,4260::The Cinematic Orchestra,4260::Julieta Venegas,1
4177,4261::The Cinematic Orchestra,4261::Stefanie Heinzmann,1
4178,4262::The Cinematic Orchestra,4262::Taking Back Sunday,1
4179,4263::The Cinematic Orchestra,4263::Stanfour,1
4180,4264::The Cinematic Orchestra,4264::Every Avenue,1
4181,4265::The Cinematic Orchestra,4265::Deicide,1
4182,4266::The Cinematic Orchestra,4266::Deströyer 666,1
4183,4267::The Cinematic Orchestra,4267::Vintersorg,1
4184,4268::The Gathering,4268::Entombed,1
4185,4269::Cynic,4269::Nargaroth,1
4186,4270::Korpiklaani,4270::Borknagar,1
4187,4271::Korpiklaani,4271::Burzum,1
4188,4272::Khold,4272::Darkthrone,1
4189,4273::Mayhem,4273::Celtic Frost,1
4190,4274::Mayhem,4274::Nihilist,1
4191,4275::Dismember,4275::Obituary,1
4192,4276::Candlemass,4276::Krisiun,1
4193,4277::Sarcofago,4277::Possessed,1
4194,4278::Sarcofago,4278::Girlschool,1
4195,4279::Sodom,4279::Chrome Division,1
4196,4280::Sodom,4280::Cathedral,1
4197,4281::Anathema,4281::Silencer,1
4198,4282::Marduk,4282::Glittertind,1
4199,4283::Sarke,4283::Sarcófago,1
4200,4284::The Cinematics,4284::Rebel Meets Rebel,1
4201,4285::Unknown,4285::Arcturus,1
4202,4286::The Cinematics,4286::Doro,1
4203,4287::The Cinematics,4287::Hellhammer,1
4204,4288::Cynic,4288::Mütiilation,1
4205,4289::Cynic,4289::The Carburetors,1
4206,4290::The Ruins of Beverast,4290::Dissection,1
4207,4291::Cynic,4291::Drake Bell,1
4208,4292::The Gathering,4292::Hayden Panettiere,1
4209,4293::Unknown,4293::Wolf Eyes & Black Dice,1
4210,4294::Unknown,4294::Corbin Bleu,1
4211,4295::The Dillinger Escape Plan,4295::Andy Fletcher,1
4212,4296::The Cinematic Orchestra,4296::Minerve,1
4213,4297::The Dillinger Escape Plan,4297::Линда,1
4214,4298::The Young Gods,4298::Валерий Меладзе,1
4215,4299::The Young Gods,4299::Браво,1
4216,4300::Алексей Глыбин,4300::Christian Eigner,1
4217,4301::The Young Gods,4301::Дмитрий Маликов,1
4218,4302::Александр Пушной,4302::Гости из будущего,1
4219,4303::Александр Пушной,4303::Daggers,1
4220,4304::The Young Gods,4304::Alpinestars,1
4221,4305::The Young Gods,4305::Timofey & Bartosz Brenes vs Terri B!,1
4222,4306::Unknown,4306::Timo Maas,1
4223,4307::DJ Sammy,4307::Trash Palace,1
4224,4308::The Young Gods,4308::Client,1
4225,4309::The Cinematic Orchestra,4309::Akcent,1
4226,4310::The Cinematic Orchestra,4310::Babylonia,1
4227,4311::The Gathering,4311::Ian Brown,1
4228,4312::The Cinematic Orchestra,4312::Frozen Plasma,1
4229,4313::The Young Gods,4313::Nephew,1
4230,4314::The Gathering,4314::Adriano Celentano,1
4231,4315::The Cinematic Orchestra,4315::Digital Machine,1
4232,4316::The Cinematic Orchestra,4316::Tricky,1
4233,4317::The Young Gods,4317::Melotron,1
4234,4318::The Gathering,4318::Evil's Toy,1
4235,4319::KMFDM,4319::Dark Moor,1
4236,4320::The Gathering,4320::Derdian,1
4237,4321::Eclipse,4321::Galneryus,1
4238,4322::Kamelot,4322::Freedom Call,1
4239,4323::Axxis,4323::Fairyland,1
4240,4324::Amaranthe,4324::Heavenly,1
4241,4325::Angra,4325::Nocturnal Rites,1
4242,4326::Therion,4326::Labyrinth,1
4243,4327::Therion,4327::Altaria,1
4244,4328::Therion,4328::Dreamtale,1
4245,4329::Therion,4329::Secret Sphere,1
4246,4330::Eclipse,4330::Aina,1
4247,4331::Therion,4331::Edenbridge,1
4248,4332::Therion,4332::Royal Hunt,1
4249,4333::Therion,4333::Silent Force,1
4250,4334::The Cinematics,4334::Luca Turilli's Dreamquest,1
4251,4335::The Cinematics,4335::Elvenking,1
4252,4336::Eluveitie,4336::Vision Divine,1
4253,4337::Rhapsody,4337::Lost Horizon,1
4254,4338::Rhapsody,4338::Domine,1
4255,4339::Rhapsody,4339::Symphonity,1
4256,4340::Rhapsody,4340::Aquaria,1
4257,4341::Korpiklaani,4341::At Vance,1
4258,4342::Eclipse,4342::Dream Evil,1
4259,4343::Majestic,4343::Battlelore,1
4260,4344::Therion,4344::Damian Marley,1
4261,4345::Rhapsody,4345::Echidna,1
4262,4346::Rhapsody,4346::Walls of Jericho,1
4263,4347::Korpiklaani,4347::Morodo,1
4264,4348::Korpiklaani,4348::Jermaine Jackson,1
4265,4349::Rhapsody,4349::Barão Vermelho,1
4266,4350::Rhapsody,4350::Rouge,1
4267,4351::Korpiklaani,4351::Lionel Richie,1
4268,4352::Soulwax,4352::É o Tchan,1
4269,4353::Banda Eva,4353::Jimmie's Chicken Shack,1
4270,4354::The Cinematic Orchestra,4354::Toadies,1
4271,4355::The Gathering,4355::Wiser Time,1
4272,4356::The Gathering,4356::Clutch,1
4273,4357::The Gathering,4357::Alice Donut,1
4274,4358::The Gathering,4358::The Steepwater Band,1
4275,4359::The Brian Jonestown Massacre,4359::Mudhoney,1
4276,4360::The Brian Jonestown Massacre,4360::General Patton vs. The X-Ecutioners,1
4277,4361::The Brian Jonestown Massacre,4361::Jars of Clay,1
4278,4362::The Brian Jonestown Massacre,4362::American Skathic,1
4279,4363::The Gathering,4363::Gerry Rafferty,1
4280,4364::The Cult,4364::Liquid Motor Commission,1
4281,4365::The 69 Eyes,4365::The Tea Party,1
4282,4366::The Cult,4366::Ours,1
4283,4367::The Cult,4367::Green Romance Orchestra,1
4284,4368::The 69 Eyes,4368::Tantric,1
4285,4369::The Gathering,4369::Tom Petty and the Heartbreakers,1
4286,4370::The Cult,4370::Brother Cane,1
4287,4371::The Cult,4371::Gin Blossoms,1
4288,4372::The Cult,4372::Broadzilla,1
4289,4373::The Cult,4373::Cry of Love,1
4290,4374::The Cult,4374::Ruth Ruth,1
4291,4375::The Vines,4375::MxPx,1
4292,4376::The Vines,4376::Poster Children,1
4293,4377::The Refreshments,4377::Marc Ford,1
4294,4378::The Refreshments,4378::Garden of souls,1
4295,4379::The Cult,4379::Weather Report,1
4296,4380::The Cult,4380::Rebecca St. James,1
4297,4381::The Vines,4381::Villa Nah,1
4298,4382::The Cult,4382::Sohodolls,1
4299,4383::The Cinematic Orchestra,4383::The Crash,1
4300,4384::The Cinematics,4384::The Raveonettes,1
4301,4385::The Raveonettes,4385::Hellogoodbye,1
4302,4386::The Cinematics,4386::Gentle Touch,1
4303,4387::The Cinematics,"4387::Does It Offend You, Yeah?",1
4304,4388::The Cinematics,4388::Juvelen,1
4305,4389::The Cinematics,4389::Junior Senior,1
4306,4390::Kings of Convenience,4390::Uusi Fantasia,1
4307,4391::The Cinematics,4391::Vinylshakerz,1
4308,4392::The Whitest Boy Alive,4392::Sue and The Unicorn,1
4309,4393::The Whitest Boy Alive,4393::SynthPop Isn't Coool,1
4310,4394::The Rakes,4394::Foxboro Hot Tubs,1
4311,4395::The Cinematic Orchestra,4395::Lungbutter,1
4312,4396::The Cinematic Orchestra,4396::HealeyIsland,1
4313,4397::The Cinematic Orchestra,4397::Angry Petunias,1
4314,4398::The Cinematic Orchestra,4398::Krackatoa,1
4315,4399::The Cinematic Orchestra,4399::Burrito,1
4316,Unknown,4400::Fugdale,1
4317,4401::The Cinematic Orchestra,4401::Corrientes,1
4318,4402::The Cinematic Orchestra,4402::Ugress,1
4319,4403::The Cinematic Orchestra,4403::Rymdkraft,1
4320,4404::The Rakes,4404::The Peach Tree,1
4321,4405::The Rakes,4405::Frank Zappa & Captain Beefheart,1
4322,4406::The Cinematic Orchestra,4406::Pixieguts,1
4323,4407::The Cinematic Orchestra,4407::A Band Featuring Instruments,1
4324,4408::The Cinematic Orchestra,4408::Joe Soup,1
4325,4409::The Rakes,4409::Idiots of Idiocy (I.O.I.),1
4326,4410::The Rakes,4410::Glejs,1
4327,4411::The Rakes,4411::Milo Moesche,1
4328,4412::The Rakes,4412::Giant Sand,1
4329,4413::The Rakes,4413::Illicit Love Parade,1
4330,4414::The Rakes,4414::Remergence,1
4331,4415::The Rakes,4415::The Mental Attack,1
4332,4416::The Rakes,4416::Electromagnetic Impulses,1
4333,4417::The Dandy Warhols,4417::Subliminal Attraction,1
4334,4418::The Dandy Warhols,4418::Kyn3ticXR,1
4335,4419::The Dandy Warhols,4419::Nessie & Her Beard,1
4336,4420::The Dandy Warhols,4420::Friends of redhalo,1
4337,4421::The Dandy Warhols,4421::Darius Greene,1
4338,4422::The Dandy Warhols,4422::The Review Board,1
4339,4423::The Dandy Warhols,4423::Sergei Rachmaninoff,1
4340,4424::The Rakes,4424::Ray Manzarek,1
4341,4425::The Rakes,"4425::Tutu, No Pushen Eto",1
4342,4426::The Dandy Warhols,4426::Jūdas graši,1
4343,4427::The Rakes,4427::Sky Eats Airplane,1
4344,4428::The Young Gods,4428::Smile Empty Soul,1
4345,4429::The Rakes,4429::Dakota Star,1
4346,4430::The Rakes,4430::BACK-ON,1
4347,4431::The Rakes,4431::Stephanie,1
4348,4432::The Rakes,4432::Our Lady Peace,1
4349,4433::The Rakes,4433::Greenwheel,1
4350,4434::The Cinematics,4434::The Ataris,1
4351,4435::The Cinematics,4435::The Bravery,1
4352,4436::The Cinematic Orchestra,4436::Marianas Trench,1
4353,4437::The Weepies,4437::梶浦由記,1
4354,4438::The Cinematics,4438::Us5,1
4355,4439::The Cinematics,4439::Dishwalla,1
4356,4440::The Cinematics,4440::twin cities,1
4357,4441::The Cinematics,4441::Tulsa,1
4358,4442::The Cinematics,4442::Ryan Adams & The Cardinals,1
4359,4443::The Cinematics,4443::Yuck,1
4360,4444::The Cinematic Orchestra,4444::Doves,1
4361,4445::The Cinematic Orchestra,4445::Bad Veins,1
4362,4446::The Cinematic Orchestra,4446::Stephen Fretwell,1
4363,4447::The Cinematic Orchestra,4447::Beth Orton,1
4364,4448::The Cinematic Orchestra,4448::Tame Impala,1
4365,4449::The Cinematic Orchestra,4449::The Folk Implosion,1
4366,4450::The Cinematic Orchestra,4450::The Acorn,1
4367,4451::The Cinematic Orchestra,4451::The Twilight Singers,1
4368,4452::The Cinematic Orchestra,4452::Black Drawing Chalks,1
4369,4453::The Cinematic Orchestra,4453::Sky Fetish,1
4370,4454::The Cinematic Orchestra,4454::Diego Maraschin,1
4371,4455::The Cinematic Orchestra,4455::Paul Stanley,1
4372,4457::The Cinematic Orchestra,4457::Turbonegro,1
4373,4458::The Cinematic Orchestra,4458::Ace Frehley,1
4374,4459::The Cinematic Orchestra,4459::Forgotten Boys,1
4375,4460::The Cinematic Orchestra,4460::Cinderella,1
4376,4461::The Cult,4461::Inimigos da HP,1
4377,4462::The Cinematic Orchestra,4462::Jeito Moleque,1
4378,4463::The Cinematic Orchestra,4463::Fernando & Sorocaba,1
4379,4464::Raimundos,4464::Turma do Pagode,1
4380,4465::Zezé di Camargo & Luciano,4465::Edson & Hudson,1
4381,4466::Zezé di Camargo & Luciano,4466::Armandinho,1
4382,4467::Djavan,4467::Pixote,1
4383,4468::Djavan,4468::Darvin,0
4384,4469::Djavan,4469::Chiclete Com Banana,1
4385,4470::Zezé di Camargo & Luciano,4470::João Bosco e Vinícius,1
4386,4471::Zé Ramalho,4471::João Bosco & Vinícius,1
4387,4473::Zé Ramalho,4473::Victor e Léo,1
4388,4474::Zé Ramalho,4474::Luan Santana,1
4389,4480::Geraldo Azevedo,4480::Sharpay & Ryan,1
4390,4481::Glee Cast,4481::Leslie Mills,1
4391,4484::The Cinematic Orchestra,4484::hugo pena e gabriel,1
4392,4486::João Gomes,4486::Grupo Revelação,1
4393,4487::João Gomes,4487::Jon McLaughlin,1
4394,4488::The Whitest Boy Alive,4488::Marié Digby,1
4395,4489::The Wreckers,4489::Jennifer Love Hewitt,1
4396,4490::The Wreckers,4490::Josh Kelley,1
4397,4491::The Wreckers,4491::Joe McElderry,1
4398,4492::The Script,4492::Ashley Roberts,1
4399,4493::Alex Parks,4493::The Bangles,1
4400,4494::The Cinematics,4494::Joe Jackson,1
4401,4495::The Cinematics,4495::Dusty Springfield,1
4402,4496::The Cinematics,4496::Grade 8,1
4403,4497::The Cinematics,4497::The Acacia Strain,1
4404,4498::The Cinematics,4498::Dysphoria,1
4405,4499::The Cinematics,4499::The Last Of Lucy,1
4406,4500::The Cinematics,4500::Pro-Pain,1
4407,4501::The Gathering,4501::Фактор Страха,1
4408,4502::The Cinematics,4502::Слот,1
4409,4503::The Cinematics,4503::Oceano,1
4410,4504::The Black Dahlia Murder,4504::Terror,1
4411,4505::The Black Dahlia Murder,4505::Паровоз На Резиновом Ходу,1
4412,4506::The Black Dahlia Murder,4506::Немоляев-Селезнев,1
4413,4507::Сектор Газа,4507::La Vida Cuesta Libertades,1
4414,4508::The Cinematics,4508::My Autumn,1
4415,4509::The Last Of Lucy,4509::Skorbut,1
4416,4510::The Last Of Lucy,4510::Smaxone,1
4417,4511::The Last Of Lucy,4511::Silent Decay,1
4418,4512::The Last Of Lucy,"4512::Jay-Z, Bono, The Edge & Rihanna",1
4419,4513::The Cinematics,4513::Catch Side,1
4420,4514::The Last Goodbye,4514::Diwali,1
4421,4515::The Last Dance,4515::JYJ,1
4422,4516::The Cinematics,4516::S.M. THE BALLAD,1
4423,4517::Super Junior,4517::TEEN TOP,1
4424,4518::SHINee,4518::JoMo,1
4425,4519::The Birthday Massacre,4519::War Party,1
4426,4520::The Birthday Massacre,4520::Hank Williams,1
4427,4521::The Cinematics,4521::Uncle Tupelo,1
4428,4522::The 69 Eyes,4522::Kris Kristofferson,1
4429,4523::The 5.6.7.8's,4523::Jana Lewitová/Rudolf Merinský/Pavel Plánka/Hana Fleková/Ingeborg Žadná,1
4430,4524::Unknown,4524::Gillian Welch,1
4431,4525::The Avett Brothers,4525::Kajto,1
4432,4526::The Cinematic Orchestra,4526::The Flying Burrito Brothers,1
4433,4527::The Byrds,4527::Kaj Tiel Plu,1
4434,4528::The Byrds,4528::Meven,1
4435,4529::The Cinematic Orchestra,4529::The Handsome Family,1
4436,4530::Thea Gilmore,4530::Steve Earle,1
4437,4531::Thea Gilmore,4531::Lucinda Williams,1
4438,4532::Townes Van Zandt,4532::Bonnie 'Prince' Billy,1
4439,4533::Thea Gilmore,4533::NPR,1
4440,4534::The Handsome Family,4534::Jacques Yvart,1
4441,4535::Thea Gilmore,4535::Loretta Lynn,1
4442,4536::The Stanley Brothers,4536::Hank Williams III,1
4443,4537::Townes Van Zandt,4537::Guy Clark,1
4444,4538::Townes Van Zandt,4538::The Band,1
4445,4539::Townes Van Zandt,4539::Billy Bragg & Wilco,1
4446,4540::Townes Van Zandt,4540::Dolchamar,1
4447,4541::Thea Gilmore,4541::Lou Reed,1
4448,4542::The Velvet Underground,4542::George Jones,1
4449,4543::Townes Van Zandt,4543::Willie Nelson,1
4450,4544::The Cinematics,4544::Gram Parsons,1
4451,4545::The Cinematics,4545::Emmylou Harris,1
4452,4546::Gram Parsons,4546::Seleshe Damessae,1
4453,4547::Gram Parsons,4547::ABC Radio National,1
4454,4548::The Cinematics,4548::Yasemin Mori,1
4455,4549::The Cinematics,4549::Nick Black,1
4456,4550::The Cinematics,4550::In Fear and Faith,1
4457,4551::The Cinematics,4551::Liberty X,1
4458,4552::The Cinematics,4552::Res,1
4459,4553::The Cinematics,4553::Lisa Miskovsky,1
4460,4554::The Cinematics,4554::Leon Jackson,1
4461,4555::The Pipettes,4555::K,1
4462,4556::The Pipettes,4556::Brad Kavanagh,1
4463,4557::Diana Vickers,4557::NLT,1
4464,4558::Dionne Bromfield,4558::Wonder Girls,1
4465,4559::The Pipettes,4559::Busted,1
4466,4560::The Feeling,4560::Brooke Hogan,1
4467,4561::The Pipettes,4561::Edward Maya,1
4468,4562::Diana Vickers,4562::Jason Derülo,1
4469,4563::Diana Vickers,4563::Wynter Gordon,1
4470,4564::The Script,4564::Tinie Tempah,1
4471,4565::Duffy,4565::Doda,1
4472,4566::Kasia Cerekwicka,4566::Amerie,1
4473,4567::Duffy,4567::O.N.A.,1
4474,4568::Dima Bilan,4568::Virgin,1
4475,4569::Dima Bilan,4569::Maria Peszek,1
4476,4570::Kasia Cerekwicka,4570::Nosowska,1
4477,4571::Kasia Cerekwicka,4571::Isis Gee,1
4478,4572::Kasia Cerekwicka,4572::Chylińska,1
4479,4573::Kasia Cerekwicka,4573::Natalia Kukulska,1
4480,4574::Kasia Cerekwicka,4574::Ania,1
4481,4575::Kasia Cerekwicka,4575::Rebecca Black,1
4482,4576::Kasia Cerekwicka,4576::www.djrobsonmichel.com,1
4483,4577::Kasia Cerekwicka,4577::Moda,1
4484,4578::Kasia Cerekwicka,4578::Stefani,1
4485,4579::Kasia Cerekwicka,4579::Lady Gaga VS Christina Aguilera,1
4486,4580::Kasia Cerekwicka,4580::Shareefa,1
4487,4581::Kasia Cerekwicka,4581::Dougie Poynter,1
4488,4582::Kasia Cerekwicka,4582::Greyson Chance,1
4489,4583::Kasia Cerekwicka,4583::Azax Syndrom,1
4490,4584::Kasia Cerekwicka,4584::Xeg,1
4491,4585::Kasia Cerekwicka,4585::Method Man,1
4492,4586::Kasia Cerekwicka,4586::RZA,1
4493,4587::Gorillaz,4587::GMS,1
4494,4588::Kasia Cerekwicka,4588::CPU,1
4495,4589::Axiom,4589::Peter Bailey & Richie Santana,1
4496,4590::DJ Sneak,4590::Afrika Bambaataa,1
4497,4591::DJ Sneak,4591::Invisibl Skratch Piklz,1
4498,4592::DJ Shadow,4592::The Coup,1
4499,4593::DJ Shadow,4593::Menog,1
4500,4594::The Cinematics,4594::Rinkadink,1
4501,4595::The Cinematics,4595::Sirius Isness,1
4502,4596::Sirius Isness,4596::E-40,1
4503,4597::Sirius Isness,4597::dead prez,1
4504,4598::The Cinematics,4598::Naughty by Nature,1
4505,4599::The Cinematics,4599::Dubfire,1
4506,4600::The Cinematics,4600::Astrix,1
4507,4601::DJ Shadow,4601::Penta,1
4508,4602::DJ Prezioso,4602::XSI,1
4509,4603::DJ Prezioso,4603::Gravediggaz,1
4510,4604::DJ Shadow,4604::Kalisia,1
4511,4605::The Cinematics,4605::Moonsorrow,1
4512,4606::The Cinematics,4606::Forefather,1
4513,4607::Korpiklaani,4607::MARY ROSE,1
4514,4608::The Young Gods,4608::Equilibrium,1
4515,4609::Korpiklaani,4609::Brainstorm,1
4516,4610::Korpiklaani,4610::Into Eternity,1
4517,4611::Korpiklaani,4611::Alcest,1
4518,4612::Korpiklaani,4612::In Mourning,1
4519,4613::Korpiklaani,4613::Orphaned Land,1
4520,4614::Korpiklaani,4614::The Morningside,1
4521,4615::Korpiklaani,4615::Obscura,1
4522,4616::Korpiklaani,4616::Jamie Cullum,1
4523,4617::The Gathering,4617::Bow Wow,1
4524,4618::The Cinematic Orchestra,4618::Ingrid Michaelson,1
4525,4619::The Cinematics,4619::Jazmine Sullivan,1
4526,4620::The Cinematics,4620::Cat Stevens,1
4527,4621::The Cinematic Orchestra,4621::Desaparecidos,1
4528,4622::The Cinematic Orchestra,4622::The La's,1
4529,4623::The Cinematic Orchestra,4623::Pimsleur,1
4530,4624::The Cinematic Orchestra,4624::Louis La Roche,1
4531,4625::The Cinematic Orchestra,4625::Tribraco,1
4532,4626::The Cinematic Orchestra,4626::Unnaddarè,1
4533,4627::The Cinematics,4627::Neo,1
4534,4628::The Cinematic Orchestra,4628::Mini k Bros,1
4535,4629::The Cinematic Orchestra,4629::Neilos,1
4536,4630::Unknown,4630::Pink Puffers,1
4537,4631::The Cinematic Orchestra,4631::Snakeprint,1
4538,4632::The Cinematic Orchestra,4632::Spiral69,1
4539,4633::Terrorfakt,4633::Tubax,1
4540,4634::Vandal,4634::Goodphellas,1
4541,4635::Kool Keith,4635::Solar Orchestra,1
4542,4636::The Cinematic Orchestra,4636::Zu,1
4543,4637::The Young Gods,4637::Thrangh,1
4544,4638::The Young Gods,4638::SUPERiO,1
4545,4639::Kryptic Minds,4639::Squartet,1
4546,4640::Squartet,4640::The Recyclers,1
4547,4641::The Young Gods,4641::The Flatlands Collective,1
4548,4642::The Young Gods,4642::Zu & Mats Gustafsson,1
4549,4643::The Kilimanjaro Darkjazz Ensemble,4643::Mark O'Leary,1
4550,4644::The Cinematics,4644::Rossano Baldini,1
4551,4645::Unknown,4645::Steve Lacy With Don Cherry,1
4552,4646::Steve Lacy With Don Cherry,4646::Zloty Dawai,1
4553,4647::The Cinematics,4647::Henry Threadgill's Zooid,1
4554,4648::The Cinematics,4648::[Br]om,1
4555,4649::The Cinematics,4649::Franco Battiato,1
4556,4650::The Cinematics,4650::Diatribes,1
4557,4651::The Cinematics,4651::Black Bear Combo,1
4558,4652::The Cinematics,4652::Last Exit,1
4559,4653::The Cinematics,4653::The Ganelin Trio,1
4560,4654::The Cinematic Orchestra,4654::paxit,1
4561,4655::The Cinematic Orchestra,4655::C.S.I.,1
4562,4656::The Cinematic Orchestra,4656::Wadada Leo Smith's Golden Quartet,1
4563,4657::The Ganelin Trio,4657::Fred Anderson,1
4564,4658::The Ganelin Trio,4658::Plaistow,1
4565,4659::The Ganelin Trio,4659::Ellery Eskelin,1
4566,4660::The Ganelin Trio,4660::Henry Threadgill & Make a Move,1
4567,4661::The Ganelin Trio,4661::John Tchicai,1
4568,4662::The Ganelin Trio,4662::The Flying Luttenbachers,1
4569,4663::The Nels Cline Singers,4663::CCCP – Fedeli Alla Linea,1
4570,4664::The Ex,4664::Wozzeck,1
4571,4665::The Ex,4665::Tripleplay,1
4572,4666::The Ex,4666::Peter Brötzmann,1
4573,4669::The Ex,4669::Necrophagist,1
4574,4670::The Ex,4670::Evergrey,1
4575,4671::The Young Gods,4671::Adagio,1
4576,4675::Cynic,4675::Camel,1
4577,4678::Cynic,4678::Psycroptic,1
4578,4679::Cynic,4679::Luca Turilli,1
4579,4680::Cynic,4680::Blaze,1
4580,4681::Doro,4681::Andromeda,1
4581,4685::Rhapsody,4685::Потап и Настя Каменских,1
4582,4686::Алексей Воробьёв,4686::Arash,1
4583,4687::Dima Bilan,4687::Пара Нормальных,1
4584,4688::Серёга,4688::МакSим,1
4585,4689::Серёга,4689::Игра Слов,1
4586,4690::Серёга,4690::Green Carnation,1
4587,4691::Lacrimosa,4691::My Dying Bride,1
4588,4692::Anathema,4692::The Old Dead Tree,1
4589,4693::The Gathering,4693::Nightingale,1
4590,4694::Khold,4694::Avec Tristesse,1
4591,4695::The Gathering,4695::Winds,1
4592,4696::The Gathering,4696::The-Dream,1
4593,4697::The Gathering,4697::María José,1
4594,4698::The Young Gods,4698::Ana Victoria,1
4595,4699::Mónica Naranjo,4699::Barbara Muñoz,1
4596,4700::Mónica Naranjo,4700::Playa Limbo,1
4597,4701::Luis Miguel,4701::Mala Rodríguez,1
4598,4702::Mónica Naranjo,4702::Marta Sánchez,1
4599,4703::Luis Miguel,4703::JotDog,1
4600,4704::The Cinematics,4704::Ladyhawke,1
4601,4705::The Cinematics,4705::All Saints,1
4602,4706::The Cinematics,4706::Sam Sparro,1
4603,4707::The Cinematics,4707::Gabriella Cilmi,1
4604,4708::The Ting Tings,4708::Tiago Iorc,1
4605,4709::The Whitest Boy Alive,4709::Roberta Sá,1
4606,4710::The Whitest Boy Alive,4710::John Legend,1
4607,4711::The Whitest Boy Alive,4711::Lizz Wright,1
4608,4712::The Whitest Boy Alive,4712::Ministério Luz,1
4609,4713::The Cinematics,4713::Teairra Mari,1
4610,4716::The Script,4716::Vanessa da Mata,1
4611,4717::Ludovico Einaudi,4717::Tulipa Ruiz,1
4612,4719::Ludovico Einaudi,4719::Negra Li,1
4613,4720::Ludovikus,4720::2 Many DJ's,1
4614,4722::Ludovico Einaudi,4722::Batmobile,1
4615,4723::The Whitest Boy Alive,4723::Messer Chups,1
4616,4724::The Cinematic Orchestra,4724::The Meteors,1
4617,4725::The Cramps,4725::Tiga,1
4618,4726::Moby,4726::In Flagranti,1
4619,4727::The Rakes,4727::Kavinsky,1
4620,4728::The Rakes,4728::Vitalic,1
4621,4731::The Crystal Method,4731::Brazilian Girls,1
4622,4732::The Cinematic Orchestra,4732::Fischerspooner,1
4623,4733::Moby,4733::Sebastian,1
4624,4734::M83,4734::Trentemøller,1
4625,4735::M83,4735::Junior Boys,1
4626,4736::M83,4736::Vivian Girls,1
4627,4737::M83,4737::Revis,1
